Species	IntronPos	MrnaAcc	Length	GCContent	GCSkew	NContent	Context
Dmel	NT_033777.3_25230961-25232182-	gnl|FlyBase|CG13664-RD	1222	0.440	-0.071	0.000	5putr
Dmel	NT_033777.3_25235199-25235261-	gnl|FlyBase|CG10420-RA	63	0.460	0.034	0.000	cds
Dmel	NT_033777.3_25237780-25237836+	gnl|FlyBase|CG11852-RA	57	0.526	-0.200	0.000	cds
Dmel	NT_033777.3_25238075-25238199+	gnl|FlyBase|CG11852-RA	125	0.296	0.189	0.000	cds
Dmel	NT_033777.3_25238446-25238500+	gnl|FlyBase|CG11852-RA	55	0.400	0.182	0.000	cds
Dmel	NT_033777.3_25240251-25240365+	gnl|FlyBase|CG11853-RA	115	0.383	-0.182	0.000	cds
Dmel	NT_033777.3_25240607-25240673+	gnl|FlyBase|CG11853-RA	67	0.448	0.333	0.000	cds
Dmel	NT_033777.3_25240814-25240867+	gnl|FlyBase|CG11853-RA	54	0.370	0.000	0.000	cds
Dmel	NT_033777.3_25242128-25242203+	gnl|FlyBase|CG11854-RB	76	0.408	-0.355	0.000	cds
Dmel	NT_033777.3_25242442-25242507+	gnl|FlyBase|CG11854-RB	66	0.364	0.000	0.000	cds
Dmel	NT_033777.3_25242648-25242709+	gnl|FlyBase|CG11854-RB	62	0.355	0.000	0.000	cds
Dmel	NT_033777.3_25243993-25244053-	gnl|FlyBase|CG10422-RA	61	0.361	-0.091	0.000	cds
Dmel	NT_033777.3_25244425-25244488-	gnl|FlyBase|CG10422-RA	64	0.312	-0.200	0.000	cds
Dmel	NT_033777.3_25246382-25246447-	gnl|FlyBase|CG10423-RA	66	0.424	-0.357	0.000	cds
Dmel	NT_033777.3_25246668-25247432-	gnl|FlyBase|CG10423-RA	765	0.367	0.068	0.000	cds
Dmel	NT_033777.3_25248107-25248172+	gnl|FlyBase|CG11875-RA	66	0.424	0.214	0.000	cds
Dmel	NT_033777.3_25248582-25248638+	gnl|FlyBase|CG11875-RA	57	0.491	0.071	0.000	cds
Dmel	NT_033777.3_25249703-25250222+	gnl|FlyBase|CG11856-RB	520	0.381	0.030	0.000	cds
Dmel	NT_033777.3_25253236-25253291+	gnl|FlyBase|CG11856-RB	56	0.250	0.571	0.000	cds
Dmel	NT_033777.3_25256294-25256354+	gnl|FlyBase|CG11856-RB	61	0.230	-0.143	0.000	cds
Dmel	NT_033777.3_25257058-25257121+	gnl|FlyBase|CG11856-RB	64	0.359	-0.043	0.000	cds
Dmel	NT_033777.3_25258130-25258200+	gnl|FlyBase|CG11856-RB	71	0.239	-0.176	0.000	cds
Dmel	NT_033777.3_25259433-25259493+	gnl|FlyBase|CG11857-RC	61	0.541	-0.030	0.000	cds
Dmel	NT_033777.3_25261481-25261544-	gnl|FlyBase|CG10425-RA	64	0.312	-0.100	0.000	cds
Dmel	NT_033777.3_25262114-25262183-	gnl|FlyBase|CG10425-RA	70	0.386	-0.111	0.000	cds
Dmel	NT_033777.3_25262886-25262944+	gnl|FlyBase|CG11858-RA	59	0.373	-0.182	0.000	cds
Dmel	NT_033777.3_25266115-25266170+	gnl|FlyBase|CG11859-RA	56	0.357	0.300	0.000	cds
Dmel	NT_033777.3_25266550-25266601+	gnl|FlyBase|CG11859-RA	52	0.231	0.000	0.000	cds
Dmel	NT_033777.3_25266794-25266848+	gnl|FlyBase|CG11859-RA	55	0.200	0.455	0.000	cds
Dmel	NT_033777.3_25272932-25272988+	gnl|FlyBase|CG11891-RH	57	0.333	0.263	0.000	cds
Dmel	NT_033777.3_25274914-25274969+	gnl|FlyBase|CG11878-RA	56	0.304	-0.059	0.000	cds
Dmel	NT_033777.3_25276061-25276125-	gnl|FlyBase|CG10513-RB	65	0.292	-0.053	0.000	cds
Dmel	NT_033777.3_25278711-25278772-	gnl|FlyBase|CG10514-RA	62	0.194	0.333	0.000	cds
Dmel	NT_033777.3_25281645-25281687+	gnl|FlyBase|CG11892-RA	43	0.395	-0.176	0.000	5putr
Dmel	NT_033777.3_25282826-25282892+	gnl|FlyBase|CG11892-RA	67	0.328	-0.091	0.000	cds
Dmel	NT_033777.3_25284246-25284306+	gnl|FlyBase|CG31300-RA	61	0.295	0.333	0.000	cds
Dmel	NT_033777.3_25284836-25284905+	gnl|FlyBase|CG31300-RA	70	0.257	0.111	0.000	cds
Dmel	NT_033777.3_25286082-25286136+	gnl|FlyBase|CG31104-RA	55	0.364	-0.100	0.000	cds
Dmel	NT_033777.3_25286666-25286730+	gnl|FlyBase|CG31104-RA	65	0.415	0.037	0.000	cds
Dmel	NT_033777.3_25288040-25288097+	gnl|FlyBase|CG13658-RB	58	0.345	-0.100	0.000	cds
Dmel	NT_033777.3_25288627-25288691+	gnl|FlyBase|CG13658-RB	65	0.338	0.182	0.000	cds
Dmel	NT_033777.3_25290993-25291055+	gnl|FlyBase|CG11893-RA	63	0.317	-0.300	0.000	cds
Dmel	NT_033777.3_25291690-25291747-	gnl|FlyBase|CG31098-RA	58	0.310	-0.333	0.000	cds
Dmel	NT_033777.3_25291965-25292027-	gnl|FlyBase|CG31098-RA	63	0.365	-0.217	0.000	cds
Dmel	NT_033777.3_25293852-25293907-	gnl|FlyBase|CG31102-RB	56	0.250	-0.143	0.000	cds
Dmel	NT_033777.3_25294272-25294335-	gnl|FlyBase|CG31102-RB	64	0.234	-0.067	0.000	cds
Dmel	NT_033777.3_25294836-25295096-	gnl|FlyBase|CG31102-RB	261	0.284	-0.162	0.000	cds
Dmel	NT_033777.3_25296541-25296599-	gnl|FlyBase|CG31097-RB	59	0.254	-0.067	0.000	cds
Dmel	NT_033777.3_25296970-25297023-	gnl|FlyBase|CG31097-RB	54	0.259	0.000	0.000	cds
Dmel	NT_033777.3_25297521-25297581-	gnl|FlyBase|CG31097-RB	61	0.426	0.154	0.000	cds
Dmel	NT_033777.3_25298202-25298267-	gnl|FlyBase|CG31288-RA	66	0.333	0.000	0.000	cds
Dmel	NT_033777.3_25298638-25298700-	gnl|FlyBase|CG31288-RA	63	0.270	0.059	0.000	cds
Dmel	NT_033777.3_25299204-25299295-	gnl|FlyBase|CG31288-RA	92	0.402	-0.081	0.000	cds
Dmel	NT_033777.3_25301454-25301519+	gnl|FlyBase|CG13659-RA	66	0.212	0.000	0.000	cds
Dmel	NT_033777.3_25302046-25302105+	gnl|FlyBase|CG13659-RA	60	0.233	0.286	0.000	cds
Dmel	NT_033777.3_25303080-25303142+	gnl|FlyBase|CG31370-RB	63	0.270	-0.059	0.000	cds
Dmel	NT_033777.3_25303657-25303708+	gnl|FlyBase|CG31370-RB	52	0.231	0.333	0.000	cds
Dmel	NT_033777.3_25304769-25304820+	gnl|FlyBase|CG31436-RA	52	0.212	0.273	0.000	cds
Dmel	NT_033777.3_25305347-25305407+	gnl|FlyBase|CG31436-RA	61	0.230	-0.286	0.000	cds
Dmel	NT_033777.3_25306702-25306761-	gnl|FlyBase|CG10550-RB	60	0.183	0.818	0.000	cds
Dmel	NT_033777.3_25307629-25307688-	gnl|FlyBase|CG10550-RB	60	0.333	-0.100	0.000	cds
Dmel	NT_033777.3_25307910-25308310-	gnl|FlyBase|CG10550-RB	401	0.319	-0.078	0.000	5putr
Dmel	NT_033777.3_25309709-25309761-	gnl|FlyBase|CG31099-RA	53	0.226	0.333	0.000	cds
Dmel	NT_033777.3_25309946-25310006-	gnl|FlyBase|CG31099-RA	61	0.393	-0.083	0.000	cds
Dmel	NT_033777.3_25311326-25311385-	gnl|FlyBase|CG31087-RA	60	0.367	-0.182	0.000	cds
Dmel	NT_033777.3_25311570-25311639-	gnl|FlyBase|CG31087-RA	70	0.314	-0.091	0.000	cds
Dmel	NT_033777.3_25311823-25311883-	gnl|FlyBase|CG31087-RA	61	0.410	0.360	0.000	cds
Dmel	NT_033777.3_25312375-25312445-	gnl|FlyBase|CG31087-RA	71	0.324	0.304	0.000	cds
Dmel	NT_033777.3_25312661-25313760-	gnl|FlyBase|CG31087-RA	1100	0.361	-0.028	0.000	5putr
Dmel	NT_033777.3_25314863-25314927-	gnl|FlyBase|CG10559-RB	65	0.415	-0.037	0.000	cds
Dmel	NT_033777.3_25315301-25315367-	gnl|FlyBase|CG10559-RB	67	0.343	-0.043	0.000	cds
Dmel	NT_033777.3_25315859-25315914-	gnl|FlyBase|CG10559-RB	56	0.429	0.250	0.000	cds
Dmel	NT_033777.3_25316806-25316864-	gnl|FlyBase|CG10553-RA	59	0.237	-0.143	0.000	cds
Dmel	NT_033777.3_25317232-25317292-	gnl|FlyBase|CG10553-RA	61	0.279	-0.059	0.000	cds
Dmel	NT_033777.3_25317778-25317866-	gnl|FlyBase|CG10553-RA	89	0.303	0.111	0.000	cds
Dmel	NT_033777.3_25318812-25318874-	gnl|FlyBase|CG10560-RA	63	0.222	0.143	0.000	cds
Dmel	NT_033777.3_25319242-25319304-	gnl|FlyBase|CG10560-RA	63	0.317	0.000	0.000	cds
Dmel	NT_033777.3_25319790-25319848-	gnl|FlyBase|CG10560-RA	59	0.220	0.077	0.000	cds
Dmel	NT_033777.3_25321465-25321522-	gnl|FlyBase|CG10562-RA	58	0.328	0.263	0.000	cds
Dmel	NT_033777.3_25321890-25321957-	gnl|FlyBase|CG10562-RA	68	0.338	-0.130	0.000	cds
Dmel	NT_033777.3_25322452-25322503-	gnl|FlyBase|CG10562-RA	52	0.404	-0.048	0.000	cds
Dmel	NT_033777.3_25323502-25323561-	gnl|FlyBase|CG10618-RE	60	0.300	0.000	0.000	cds
Dmel	NT_033777.3_25323929-25323996-	gnl|FlyBase|CG10618-RE	68	0.279	-0.158	0.000	cds
Dmel	NT_033777.3_25324411-25328922-	gnl|FlyBase|CG10618-RE	4512	0.429	-0.192	0.000	cds
Dmel	NT_033777.3_25329003-25329060-	gnl|FlyBase|CG10618-RE	58	0.552	0.250	0.000	cds
Dmel	NT_033777.3_25329884-25329949-	gnl|FlyBase|CG10675-RA	66	0.333	0.000	0.000	cds
Dmel	NT_033777.3_25330142-25330197-	gnl|FlyBase|CG10675-RA	56	0.250	-0.143	0.000	cds
Dmel	NT_033777.3_25330373-25330422-	gnl|FlyBase|CG10675-RA	50	0.200	0.200	0.000	cds
Dmel	NT_033777.3_25330920-25330971-	gnl|FlyBase|CG10675-RA	52	0.269	0.000	0.000	cds
Dmel	NT_033777.3_25332309-25332373-	gnl|FlyBase|CG10669-RA	65	0.277	0.111	0.000	cds
Dmel	NT_033777.3_25332923-25333123-	gnl|FlyBase|CG10669-RA	201	0.224	-0.156	0.000	cds
Dmel	NT_033777.3_25333974-25334146-	gnl|FlyBase|CG10669-RA	173	0.341	-0.153	0.000	cds
Dmel	NT_033777.3_25334393-25334447-	gnl|FlyBase|CG10669-RA	55	0.291	0.125	0.000	cds
Dmel	NT_033777.3_25334951-25335027-	gnl|FlyBase|CG10669-RA	77	0.312	0.083	0.000	cds
Dmel	NT_033777.3_25335529-25335602+	gnl|FlyBase|CG11902-RB	74	0.405	-0.267	0.000	cds
Dmel	NT_033777.3_25335917-25335970+	gnl|FlyBase|CG11902-RB	54	0.278	-0.333	0.000	cds
Dmel	NT_033777.3_25336052-25336102+	gnl|FlyBase|CG11902-RB	51	0.353	-0.333	0.000	cds
Dmel	NT_033777.3_25337622-25337673+	gnl|FlyBase|CG11902-RB	52	0.269	-0.143	0.000	cds
Dmel	NT_033777.3_25340546-25340602+	gnl|FlyBase|CG11908-RA	57	0.386	0.000	0.000	cds
Dmel	NT_033777.3_25341049-25341099+	gnl|FlyBase|CG11908-RA	51	0.314	0.750	0.000	cds
Dmel	NT_033777.3_25341172-25341235+	gnl|FlyBase|CG11908-RA	64	0.281	0.222	0.000	cds
Dmel	NT_033777.3_25341585-25341648+	gnl|FlyBase|CG11908-RA	64	0.219	0.000	0.000	cds
Dmel	NT_033777.3_25344482-25344544+	gnl|FlyBase|CG11908-RA	63	0.317	-0.300	0.000	cds
Dmel	NT_033777.3_25345056-25345112-	gnl|FlyBase|CG11909-RA	57	0.333	-0.158	0.000	cds
Dmel	NT_033777.3_25348340-25352116-	gnl|FlyBase|CG10772-RJ	3777	0.308	-0.069	0.000	cds
Dmel	NT_033777.3_25352193-25354148-	gnl|FlyBase|CG10772-RJ	1956	0.432	-0.063	0.000	cds
Dmel	NT_033777.3_25354316-25354947-	gnl|FlyBase|CG10772-RJ	632	0.367	0.000	0.000	cds
Dmel	NT_033777.3_25356079-25356223-	gnl|FlyBase|CG10772-RJ	145	0.455	-0.303	0.000	cds
Dmel	NT_033777.3_25356343-25356396-	gnl|FlyBase|CG10772-RJ	54	0.519	-0.143	0.000	cds
Dmel	NT_033777.3_25356571-25356633-	gnl|FlyBase|CG10772-RJ	63	0.397	-0.120	0.000	cds
Dmel	NT_033777.3_25357509-25357571-	gnl|FlyBase|CG10772-RJ	63	0.302	-0.158	0.000	cds
Dmel	NT_033777.3_25357701-25357870-	gnl|FlyBase|CG10772-RJ	170	0.271	-0.130	0.000	cds
Dmel	NT_033777.3_25358117-25396711-	gnl|FlyBase|CG10772-RJ	38595	0.413	-0.007	0.000	cds
Dmel	NT_033777.3_25397563-25417937-	gnl|FlyBase|CG10772-RJ	20375	0.410	-0.091	0.000	5putr
Dmel	NT_033777.3_25417965-25431916-	gnl|FlyBase|CG10772-RJ	13952	0.384	0.012	0.000	5putr
Dmel	NT_033777.3_25431982-25472481-	gnl|FlyBase|CG10772-RJ	40500	0.376	0.006	0.000	5putr
Dmel	NT_033777.3_25400541-25400602-	gnl|FlyBase|CG31439-RA	62	0.403	-0.120	0.000	cds
Dmel	NT_033777.3_25473573-25473627+	gnl|FlyBase|CG5127-RA	55	0.364	0.100	0.000	cds
Dmel	NT_033777.3_25473729-25473785+	gnl|FlyBase|CG5127-RA	57	0.298	-0.059	0.000	cds
Dmel	NT_033777.3_25474105-25474168+	gnl|FlyBase|CG5127-RA	64	0.297	0.263	0.000	cds
Dmel	NT_033777.3_25479350-25479405-	gnl|FlyBase|CG4548-RA	56	0.268	0.333	0.000	cds
Dmel	NT_033777.3_25480288-25480385-	gnl|FlyBase|CG4548-RA	98	0.388	-0.105	0.000	cds
Dmel	NT_033777.3_25482384-25482703-	gnl|FlyBase|CG4548-RA	320	0.394	0.190	0.000	5putr
Dmel	NT_033777.3_25483281-25483335+	gnl|FlyBase|CG42488-RB	55	0.327	0.000	0.000	cds
Dmel	NT_033777.3_25483798-25483851+	gnl|FlyBase|CG42488-RB	54	0.222	0.167	0.000	3putr
Dmel	NT_033777.3_25484303-25484360+	gnl|FlyBase|CG42488-RB	58	0.293	-0.059	0.000	3putr
Dmel	NT_033777.3_25484802-25484860+	gnl|FlyBase|CG42488-RB	59	0.305	-0.333	0.000	3putr
Dmel	NT_033777.3_25486937-25486994-	gnl|FlyBase|CG4625-RC	58	0.397	0.130	0.000	cds
Dmel	NT_033777.3_25488272-25488523-	gnl|FlyBase|CG4625-RC	252	0.302	-0.026	0.000	cds
Dmel	NT_033777.3_25489104-25490596-	gnl|FlyBase|CG4625-RC	1493	0.385	-0.085	0.000	5putr
Dmel	NT_033777.3_25494079-25494214-	gnl|FlyBase|CG33494-RA	136	0.199	0.407	0.000	cds
Dmel	NT_033777.3_25494421-25495116-	gnl|FlyBase|CG33494-RA	696	0.256	0.056	0.000	5putr
Dmel	NT_033777.3_25505280-25505339+	gnl|FlyBase|CG5107-RA	60	0.167	0.000	0.000	cds
Dmel	NT_033777.3_25518473-25519260+	gnl|FlyBase|CG5099-RB	788	0.330	0.085	0.000	5putr
Dmel	NT_033777.3_25519730-25564079+	gnl|FlyBase|CG5099-RB	44350	0.374	0.003	0.000	cds
Dmel	NT_033777.3_25564128-25574883+	gnl|FlyBase|CG5099-RB	10756	0.400	-0.017	0.000	cds
Dmel	NT_033777.3_25574923-25595073+	gnl|FlyBase|CG5099-RB	20151	0.422	-0.048	0.000	cds
Dmel	NT_033777.3_25595603-25599506+	gnl|FlyBase|CG5099-RB	3904	0.373	-0.090	0.000	cds
Dmel	NT_033777.3_25600211-25600269+	gnl|FlyBase|CG5099-RB	59	0.373	0.000	0.000	cds
Dmel	NT_033777.3_25582269-25582467-	gnl|FlyBase|CG4582-RA	199	0.367	0.068	0.000	cds
Dmel	NT_033777.3_25591764-25591817-	gnl|FlyBase|CG12250-RD	54	0.333	0.000	0.000	3putr
Dmel	NT_033777.3_25592111-25592582-	gnl|FlyBase|CG12250-RD	472	0.364	0.047	0.000	cds
Dmel	NT_033777.3_25592659-25592720-	gnl|FlyBase|CG12250-RD	62	0.274	-0.294	0.000	cds
Dmel	NT_033777.3_25592886-25608727-	gnl|FlyBase|CG12250-RD	15842	0.372	0.076	0.000	cds
Dmel	NT_033777.3_25608799-25608864-	gnl|FlyBase|CG12250-RD	66	0.409	0.111	0.000	cds
Dmel	NT_033777.3_25608905-25608968-	gnl|FlyBase|CG12250-RD	64	0.375	-0.083	0.000	cds
Dmel	NT_033777.3_25626168-25626343-	gnl|FlyBase|CG4685-RA	176	0.426	0.040	0.000	cds
Dmel	NT_033777.3_25626664-25626731-	gnl|FlyBase|CG4685-RA	68	0.353	0.083	0.000	5putr
Dmel	NT_033777.3_25638073-25646681+	gnl|FlyBase|CG17383-RA	8609	0.415	-0.025	0.000	5putr
Dmel	NT_033777.3_25646744-25647336+	gnl|FlyBase|CG17383-RA	593	0.444	0.057	0.000	5putr
Dmel	NT_033777.3_25647654-25648885+	gnl|FlyBase|CG17383-RA	1232	0.345	0.035	0.000	5putr
Dmel	NT_033777.3_25649113-25649184+	gnl|FlyBase|CG17383-RA	72	0.389	0.214	0.000	cds
Dmel	NT_033777.3_25649498-25649563+	gnl|FlyBase|CG17383-RA	66	0.348	-0.217	0.000	cds
Dmel	NT_033777.3_25654610-25654669-	gnl|FlyBase|CG4719-RB	60	0.350	0.143	0.000	cds
Dmel	NT_033777.3_25654827-25654894-	gnl|FlyBase|CG4719-RB	68	0.368	-0.120	0.000	cds
Dmel	NT_033777.3_25655188-25655251-	gnl|FlyBase|CG4719-RB	64	0.281	-0.111	0.000	cds
Dmel	NT_033777.3_25655410-25655469-	gnl|FlyBase|CG4719-RB	60	0.233	0.000	0.000	cds
Dmel	NT_033777.3_25657351-25657414-	gnl|FlyBase|CG4719-RB	64	0.328	-0.048	0.000	cds
Dmel	NT_033777.3_25658198-25660591-	gnl|FlyBase|CG4719-RB	2394	0.419	-0.046	0.000	cds
Dmel	NT_033777.3_25662487-25662633+	gnl|FlyBase|CG5053-RA	147	0.395	0.000	0.000	cds
Dmel	NT_033777.3_25663008-25663149+	gnl|FlyBase|CG5053-RA	142	0.401	-0.053	0.000	cds
Dmel	NT_033777.3_25663871-25663937+	gnl|FlyBase|CG5053-RA	67	0.209	0.286	0.000	cds
Dmel	NT_033777.3_25664249-25664309+	gnl|FlyBase|CG5053-RA	61	0.344	0.143	0.000	cds
Dmel	NT_033777.3_25665990-25666812+	gnl|FlyBase|CG31096-RA	823	0.436	-0.097	0.000	5putr
Dmel	NT_033777.3_25667243-25669192+	gnl|FlyBase|CG31096-RA	1950	0.344	0.016	0.000	cds
Dmel	NT_033777.3_25669475-25669536+	gnl|FlyBase|CG31096-RA	62	0.323	0.000	0.000	cds
Dmel	NT_033777.3_25669718-25669873+	gnl|FlyBase|CG31096-RA	156	0.263	-0.171	0.000	cds
Dmel	NT_033777.3_25670159-25670742+	gnl|FlyBase|CG31096-RA	584	0.430	-0.028	0.000	cds
Dmel	NT_033777.3_25670815-25671802+	gnl|FlyBase|CG31096-RA	988	0.365	0.091	0.000	cds
Dmel	NT_033777.3_25671875-25675486+	gnl|FlyBase|CG31096-RA	3612	0.424	-0.042	0.000	cds
Dmel	NT_033777.3_25675559-25675677+	gnl|FlyBase|CG31096-RA	119	0.218	0.231	0.000	cds
Dmel	NT_033777.3_25676122-25676169+	gnl|FlyBase|CG31096-RA	48	0.396	0.158	0.000	cds
Dmel	NT_033777.3_25676445-25676503+	gnl|FlyBase|CG31096-RA	59	0.305	0.222	0.000	cds
Dmel	NT_033777.3_25677467-25677527-	gnl|FlyBase|CG4730-RA	61	0.213	0.231	0.000	cds
Dmel	NT_033777.3_25678538-25678595-	gnl|FlyBase|CG4730-RA	58	0.276	0.125	0.000	5putr
Dmel	NT_033777.3_25678900-25678972+	gnl|FlyBase|CG5039-RA	73	0.384	0.286	0.000	cds
Dmel	NT_033777.3_25679159-25679213+	gnl|FlyBase|CG5039-RA	55	0.473	-0.308	0.000	cds
Dmel	NT_033777.3_25679481-25679592-	gnl|FlyBase|CG4743-RA	112	0.259	-0.310	0.000	cds
Dmel	NT_033777.3_25680009-25680071-	gnl|FlyBase|CG4743-RA	63	0.349	0.000	0.000	cds
Dmel	NT_033777.3_25680339-25680390-	gnl|FlyBase|CG4743-RA	52	0.192	0.800	0.000	cds
Dmel	NT_033777.3_25681024-25681120+	gnl|FlyBase|CG5028-RA	97	0.443	-0.023	0.000	cds
Dmel	NT_033777.3_25681199-25681265+	gnl|FlyBase|CG5028-RA	67	0.478	-0.062	0.000	cds
Dmel	NT_033777.3_25682046-25682104+	gnl|FlyBase|CG5028-RA	59	0.305	-0.222	0.000	cds
Dmel	NT_033777.3_25682292-25682355+	gnl|FlyBase|CG5028-RA	64	0.344	-0.364	0.000	cds
Dmel	NT_033777.3_25682432-25683057+	gnl|FlyBase|CG5028-RA	626	0.364	-0.158	0.000	cds
Dmel	NT_033777.3_25684517-25685024-	gnl|FlyBase|CG4759-RA	508	0.358	0.055	0.000	5putr
Dmel	NT_033777.3_25685501-25685566-	gnl|FlyBase|CG4774-RA	66	0.364	-0.250	0.000	cds
Dmel	NT_033777.3_25685703-25685767-	gnl|FlyBase|CG4774-RA	65	0.354	0.043	0.000	cds
Dmel	NT_033777.3_25685984-25686314-	gnl|FlyBase|CG4774-RA	331	0.326	-0.093	0.000	cds
Dmel	NT_033777.3_25686867-25686981-	gnl|FlyBase|CG4774-RA	115	0.435	0.360	0.000	5putr
Dmel	NT_033777.3_25700027-25701308-	gnl|FlyBase|CG31092-RE	1282	0.338	-0.007	0.000	cds
Dmel	NT_033777.3_25701456-25701524-	gnl|FlyBase|CG31092-RE	69	0.188	-0.077	0.000	cds
Dmel	NT_033777.3_25701662-25705930-	gnl|FlyBase|CG31092-RE	4269	0.411	-0.011	0.000	cds
Dmel	NT_033777.3_25706036-25706286-	gnl|FlyBase|CG31092-RE	251	0.450	0.009	0.000	cds
Dmel	NT_033777.3_25706486-25706815-	gnl|FlyBase|CG31092-RE	330	0.309	0.059	0.000	cds
Dmel	NT_033777.3_25708214-25709290-	gnl|FlyBase|CG31092-RE	1077	0.357	-0.042	0.000	cds
Dmel	NT_033777.3_25709518-25710024-	gnl|FlyBase|CG31092-RE	507	0.410	-0.096	0.000	cds
Dmel	NT_033777.3_25710148-25713841-	gnl|FlyBase|CG31092-RE	3694	0.388	0.075	0.000	cds
Dmel	NT_033777.3_25713962-25722415-	gnl|FlyBase|CG31092-RE	8454	0.388	-0.024	0.000	cds
Dmel	NT_033777.3_25722557-25739054-	gnl|FlyBase|CG31092-RE	16498	0.360	0.030	0.000	cds
Dmel	NT_033777.3_25739623-25740244-	gnl|FlyBase|CG31092-RE	622	0.392	-0.033	0.000	5putr
Dmel	NT_033777.3_25742013-25742153-	gnl|FlyBase|CG31094-RK	141	0.284	-0.200	0.000	cds
Dmel	NT_033777.3_25742316-25742391-	gnl|FlyBase|CG31094-RK	76	0.447	0.353	0.000	cds
Dmel	NT_033777.3_25742526-25744365-	gnl|FlyBase|CG31094-RK	1840	0.386	-0.072	0.000	cds
Dmel	NT_033777.3_25744543-25744683-	gnl|FlyBase|CG31094-RK	141	0.390	-0.236	0.000	cds
Dmel	NT_033777.3_25744883-25744979-	gnl|FlyBase|CG31094-RK	97	0.289	-0.071	0.000	cds
Dmel	NT_033777.3_25746393-25747006-	gnl|FlyBase|CG31094-RK	614	0.430	-0.197	0.000	cds
Dmel	NT_033777.3_25747234-25748102-	gnl|FlyBase|CG31094-RK	869	0.361	-0.153	0.000	cds
Dmel	NT_033777.3_25748226-25749026-	gnl|FlyBase|CG31094-RK	801	0.439	-0.034	0.000	cds
Dmel	NT_033777.3_25749144-25749269-	gnl|FlyBase|CG31094-RK	126	0.476	0.100	0.000	cds
Dmel	NT_033777.3_25749390-25754344-	gnl|FlyBase|CG31094-RK	4955	0.390	-0.014	0.000	cds
Dmel	NT_033777.3_25754486-25758791-	gnl|FlyBase|CG31094-RK	4306	0.358	0.004	0.000	cds
Dmel	NT_033777.3_25759286-25760202-	gnl|FlyBase|CG31094-RK	917	0.336	-0.026	0.000	5putr
Dmel	NT_033777.3_25788323-25788446-	gnl|FlyBase|CG31380-RA	124	0.234	0.034	0.000	cds
Dmel	NT_033777.3_25790342-25790409-	gnl|FlyBase|CG31093-RA	68	0.426	-0.379	0.000	cds
Dmel	NT_033777.3_25806531-25806663+	gnl|FlyBase|CG34103-RA	133	0.233	0.161	0.000	cds
Dmel	NT_033777.3_25815993-25816047+	gnl|FlyBase|CG14354-RA	55	0.309	-0.294	0.000	cds
Dmel	NT_033777.3_25832743-25841871+	gnl|FlyBase|CG5878-RB	9129	0.346	0.085	0.000	cds
Dmel	NT_033777.3_25850964-25851032-	gnl|FlyBase|CG14545-RA	69	0.261	0.222	0.000	cds
Dmel	NT_033777.3_25851805-25851919+	gnl|FlyBase|CG5886-RA	115	0.400	0.043	0.000	cds
Dmel	NT_033777.3_25852321-25852427+	gnl|FlyBase|CG5886-RA	107	0.523	-0.214	0.000	cds
Dmel	NT_033777.3_25852575-25852816+	gnl|FlyBase|CG5886-RA	242	0.397	-0.083	0.000	cds
Dmel	NT_033777.3_25856224-25856561+	gnl|FlyBase|CG5890-RE	338	0.438	0.027	0.000	5putr
Dmel	NT_033777.3_25856974-25867099+	gnl|FlyBase|CG5890-RE	10126	0.387	-0.011	0.000	5putr
Dmel	NT_033777.3_25867460-25868143+	gnl|FlyBase|CG5890-RE	684	0.368	0.032	0.000	cds
Dmel	NT_033777.3_25868214-25868452+	gnl|FlyBase|CG5890-RE	239	0.431	0.010	0.000	cds
Dmel	NT_033777.3_25868524-25868592+	gnl|FlyBase|CG5890-RE	69	0.232	-0.250	0.000	cds
Dmel	NT_033777.3_25868788-25869537+	gnl|FlyBase|CG5890-RE	750	0.369	0.119	0.000	cds
Dmel	NT_033777.3_25875240-25875658-	gnl|FlyBase|CG6120-RB	419	0.384	-0.081	0.000	cds
Dmel	NT_033777.3_25875875-25875944-	gnl|FlyBase|CG6120-RB	70	0.443	-0.097	0.000	cds
Dmel	NT_033777.3_25876125-25876531-	gnl|FlyBase|CG6120-RB	407	0.359	-0.055	0.000	cds
Dmel	NT_033777.3_25876727-25881015-	gnl|FlyBase|CG6120-RB	4289	0.382	-0.036	0.000	cds
Dmel	NT_033777.3_25882276-25885118+	gnl|FlyBase|CG17370-RD	2843	0.353	0.013	0.000	5putr
Dmel	NT_033777.3_25885320-25885381+	gnl|FlyBase|CG17370-RD	62	0.306	-0.368	0.000	5putr
Dmel	NT_033777.3_25885830-25885879+	gnl|FlyBase|CG17370-RD	50	0.300	0.600	0.000	cds
Dmel	NT_033777.3_25886021-25886306+	gnl|FlyBase|CG17370-RD	286	0.315	-0.244	0.000	cds
Dmel	NT_033777.3_25886499-25886565+	gnl|FlyBase|CG17370-RD	67	0.313	0.143	0.000	cds
Dmel	NT_033777.3_25887020-25887110+	gnl|FlyBase|CG17370-RD	91	0.231	0.238	0.000	cds
Dmel	NT_033777.3_25887232-25887297+	gnl|FlyBase|CG17370-RD	66	0.379	0.120	0.000	cds
Dmel	NT_033777.3_25888892-25889654+	gnl|FlyBase|CG17367-RD	763	0.367	0.064	0.000	5putr
Dmel	NT_033777.3_25890279-25890702+	gnl|FlyBase|CG17367-RD	424	0.342	-0.034	0.000	cds
