piLocusID	MrnaID
DmelILC-09958	gnl|FlyBase|CG8302-RB
DmelILC-09959	gnl|FlyBase|CG30093-RA
DmelILC-09961	gnl|FlyBase|CG44162-RU
DmelILC-09962	gnl|FlyBase|CG8366-RA
DmelILC-09964	gnl|FlyBase|CG8314-RA
DmelILC-09965	gnl|FlyBase|CG8315-RA
DmelILC-09966	gnl|FlyBase|CG8320-RA
DmelILC-09967	gnl|FlyBase|CG8322-RD
DmelILC-09968	gnl|FlyBase|CG8370-RA
DmelILC-09969	gnl|FlyBase|CG8386-RA
DmelILC-09970	gnl|FlyBase|CG8389-RA
DmelILC-09971	gnl|FlyBase|CG8388-RA
DmelILC-09972	gnl|FlyBase|CG8392-RA
DmelILC-09973	gnl|FlyBase|CG8395-RA
DmelILC-09974	gnl|FlyBase|CG8397-RA
DmelILC-09975	gnl|FlyBase|CG8399-RB
DmelILC-09976	gnl|FlyBase|CG8400-RA
DmelILC-09977	gnl|FlyBase|CG8401-RB
DmelILC-09979	gnl|FlyBase|CG8403-RA
DmelILC-09980	gnl|FlyBase|CG8405-RA
DmelILC-09986	gnl|FlyBase|CG18250-RD
DmelILC-09987	gnl|FlyBase|CG34147-RA
DmelILC-09988	gnl|FlyBase|CG8414-RA
DmelILC-09989	gnl|FlyBase|CG8416-RA
DmelILC-09990	gnl|FlyBase|CG8418-RA
DmelILC-09991	gnl|FlyBase|CG8421-RL
DmelILC-09992	gnl|FlyBase|CG8424-RA
DmelILC-09993	gnl|FlyBase|CG8425-RA
DmelILC-09994	gnl|FlyBase|CG30095-RA
DmelILC-09995	gnl|FlyBase|CG8428-RB
DmelILC-09996	gnl|FlyBase|CG8430-RB
DmelILC-09997	gnl|FlyBase|CG30094-RA
DmelILC-09998	gnl|FlyBase|CG8431-RA
DmelILC-09999	gnl|FlyBase|CG8433-RB
DmelILC-10000	gnl|FlyBase|CG10731-RB
DmelILC-10001	gnl|FlyBase|CG8434-RB
DmelILC-10004	gnl|FlyBase|CG10734-RA
DmelILC-10005	gnl|FlyBase|CG8435-RA
DmelILC-10006	gnl|FlyBase|CG18243-RB
DmelILC-10007	gnl|FlyBase|CG8440-RA
DmelILC-10008	gnl|FlyBase|CG8441-RA
DmelILC-10009	gnl|FlyBase|CG8443-RA
DmelILC-10010	gnl|FlyBase|CG8445-RA
DmelILC-10011	gnl|FlyBase|CG44242-RB
DmelILC-10012	gnl|FlyBase|CG42837-RA
DmelILC-10013	gnl|FlyBase|CG44243-RA
DmelILC-10014	gnl|FlyBase|CG18247-RA
DmelILC-10015	gnl|FlyBase|CG8448-RE
DmelILC-10021	gnl|FlyBase|CG7798-RA
DmelILC-10022	gnl|FlyBase|CG15706-RA
DmelILC-10023	gnl|FlyBase|CG3666-RA
DmelILC-10024	gnl|FlyBase|CG15701-RA
DmelILC-10025	gnl|FlyBase|CG7786-RA
DmelILC-10027	gnl|FlyBase|CG3687-RA
DmelILC-10028	gnl|FlyBase|CG15707-RA
DmelILC-10029	gnl|FlyBase|CG15708-RA
DmelILC-10030	gnl|FlyBase|CG42701-RB
DmelILC-10032	gnl|FlyBase|CG7773-RA
DmelILC-10033	gnl|FlyBase|CG3730-RA
DmelILC-10034	gnl|FlyBase|CG7765-RA
DmelILC-10035	gnl|FlyBase|CG33017-RB
DmelILC-10036	gnl|FlyBase|CG7760-RA
DmelILC-10038	gnl|FlyBase|CG15704-RA
DmelILC-10039	gnl|FlyBase|CG15705-RA
DmelILC-10040	gnl|FlyBase|CG7755-RA
DmelILC-10041	gnl|FlyBase|CG9068-RA
DmelILC-10043	gnl|FlyBase|CG30324-RA
DmelILC-10044	gnl|FlyBase|CG30099-RA
DmelILC-10046	gnl|FlyBase|CG3767-RA
DmelILC-10047	gnl|FlyBase|CG30100-RA
DmelILC-10048	gnl|FlyBase|CG7747-RA
DmelILC-10049	gnl|FlyBase|CG3615-RB
DmelILC-10051	gnl|FlyBase|CG34399-RC
DmelILC-10052	gnl|FlyBase|CG8060-RA
DmelILC-10053	gnl|FlyBase|CG30096-RB
DmelILC-10054	gnl|FlyBase|CG4282-RA
DmelILC-10055	gnl|FlyBase|CG8048-RE
DmelILC-10056	gnl|FlyBase|CG4311-RA
DmelILC-10057	gnl|FlyBase|CG7997-RA
DmelILC-10058	gnl|FlyBase|CG6251-RA
DmelILC-10059	gnl|FlyBase|CG7989-RA
DmelILC-10060	gnl|FlyBase|CG15710-RA
DmelILC-10062	gnl|FlyBase|CG30098-RA
DmelILC-10066	gnl|FlyBase|CG6262-RA
DmelILC-10067	gnl|FlyBase|CG15711-RA
DmelILC-10070	gnl|FlyBase|CG43187-RA
DmelILC-10071	gnl|FlyBase|CG33960-RD
DmelILC-10072	gnl|FlyBase|CG4398-RA
DmelILC-10073	gnl|FlyBase|CG7848-RA
DmelILC-10075	gnl|FlyBase|CG4409-RB
DmelILC-10076	gnl|FlyBase|CG15925-RA
DmelILC-10078	gnl|FlyBase|CG33550-RA
DmelILC-10079	gnl|FlyBase|CG33524-RA
DmelILC-10081	gnl|FlyBase|CG15712-RA
DmelILC-10082	gnl|FlyBase|CG33458-RA
DmelILC-10083	gnl|FlyBase|CG33459-RA
DmelILC-10085	gnl|FlyBase|CG4439-RA
DmelILC-10087	gnl|FlyBase|CG7813-RA
DmelILC-10088	gnl|FlyBase|CG4700-RA
DmelILC-10089	gnl|FlyBase|CG4750-RA
DmelILC-10091	gnl|FlyBase|CG4905-RE
DmelILC-10092	gnl|FlyBase|CG8380-RB
DmelILC-10093	gnl|FlyBase|CG4945-RB
DmelILC-10094	gnl|FlyBase|CG8332-RA
DmelILC-10095	gnl|FlyBase|CG4927-RC
DmelILC-10096	gnl|FlyBase|CG8317-RB
DmelILC-10098	gnl|FlyBase|CG5072-RA
DmelILC-10100	gnl|FlyBase|CG4918-RA
DmelILC-10101	gnl|FlyBase|CG8311-RA
DmelILC-10102	gnl|FlyBase|CG8306-RA
DmelILC-10103	gnl|FlyBase|CG8303-RC
DmelILC-10104	gnl|FlyBase|CG5089-RA
DmelILC-10106	gnl|FlyBase|CG5065-RA
DmelILC-10107	gnl|FlyBase|CG8250-RA
DmelILC-10108	gnl|FlyBase|CG18471-RA
DmelILC-10109	gnl|FlyBase|CG8221-RA
DmelILC-10110	gnl|FlyBase|CG8178-RE
DmelILC-10111	gnl|FlyBase|CG8098-RB
DmelILC-10113	gnl|FlyBase|CG34457-RA
DmelILC-10114	gnl|FlyBase|CG34458-RA
DmelILC-10115	gnl|FlyBase|CG30463-RA
DmelILC-10116	gnl|FlyBase|CG5210-RA
DmelILC-10121	gnl|FlyBase|CG42477-RA
DmelILC-10122	gnl|FlyBase|CG15617-RA
DmelILC-10123	gnl|FlyBase|CG8626-RA
DmelILC-10124	gnl|FlyBase|CG15616-RA
DmelILC-10125	gnl|FlyBase|CG8622-RA
DmelILC-10126	gnl|FlyBase|CG33530-RA
DmelILC-10127	gnl|FlyBase|CG8566-RD
DmelILC-10128	gnl|FlyBase|CG42392-RA
DmelILC-10129	gnl|FlyBase|CG5348-RB
DmelILC-10130	gnl|FlyBase|CG8905-RA
DmelILC-10131	gnl|FlyBase|CG5409-RB
DmelILC-10133	gnl|FlyBase|CG33544-RA
DmelILC-10134	gnl|FlyBase|CG15920-RA
DmelILC-10135	gnl|FlyBase|CG5522-RA
DmelILC-10136	gnl|FlyBase|CG15919-RA
DmelILC-10137	gnl|FlyBase|CG15615-RB
DmelILC-10143	gnl|FlyBase|CG5550-RB
DmelILC-10146	gnl|FlyBase|CG34459-RA
DmelILC-10147	gnl|FlyBase|CG34460-RA
DmelILC-10150	gnl|FlyBase|CG8652-RA
DmelILC-10154	gnl|FlyBase|CG5859-RA
DmelILC-10155	gnl|FlyBase|CG8648-RA
DmelILC-10156	gnl|FlyBase|CG5935-RB
DmelILC-10158	gnl|FlyBase|CG8912-RC
DmelILC-10159	gnl|FlyBase|CG6341-RB
DmelILC-10160	gnl|FlyBase|CG6426-RA
DmelILC-10161	gnl|FlyBase|CG6421-RA
DmelILC-10162	gnl|FlyBase|CG6429-RA
DmelILC-10163	gnl|FlyBase|CG6435-RA
DmelILC-10164	gnl|FlyBase|CG8910-RA
DmelILC-10165	gnl|FlyBase|CG6472-RB
DmelILC-10168	gnl|FlyBase|CG6518-RA
DmelILC-10170	gnl|FlyBase|CG6622-RB
DmelILC-10171	gnl|FlyBase|CG15614-RA
DmelILC-10172	gnl|FlyBase|CG34190-RA
DmelILC-10173	gnl|FlyBase|CG9013-RA
DmelILC-10174	gnl|FlyBase|CG34415-RC
DmelILC-10175	gnl|FlyBase|CG34191-RA
DmelILC-10176	gnl|FlyBase|CG44239-RA
DmelILC-10177	gnl|FlyBase|CG6665-RC
DmelILC-10178	gnl|FlyBase|CG9010-RA
DmelILC-10185	gnl|FlyBase|CG6702-RA
DmelILC-10186	gnl|FlyBase|CG9002-RA
DmelILC-10187	gnl|FlyBase|CG9001-RA
DmelILC-10188	gnl|FlyBase|CG9000-RA
DmelILC-10189	gnl|FlyBase|CG6796-RA
DmelILC-10190	gnl|FlyBase|CG8980-RA
DmelILC-10191	gnl|FlyBase|CG6805-RA
DmelILC-10192	gnl|FlyBase|CG15609-RF
DmelILC-10193	gnl|FlyBase|CG8963-RA
DmelILC-10194	gnl|FlyBase|CG6829-RB
DmelILC-10196	gnl|FlyBase|CG9635-RD
DmelILC-10199	gnl|FlyBase|CG9640-RA
DmelILC-10200	gnl|FlyBase|CG9642-RA
DmelILC-10201	gnl|FlyBase|CG9646-RA
DmelILC-10202	gnl|FlyBase|CG6953-RA
DmelILC-10203	gnl|FlyBase|CG8961-RA
DmelILC-10204	gnl|FlyBase|CG8950-RA
DmelILC-10205	gnl|FlyBase|CG6967-RC
DmelILC-10206	gnl|FlyBase|CG30460-RC
DmelILC-10208	gnl|FlyBase|CG8946-RA
DmelILC-10209	gnl|FlyBase|CG6984-RA
DmelILC-10210	gnl|FlyBase|CG8938-RD
DmelILC-10211	gnl|FlyBase|CG30456-RB
DmelILC-10212	gnl|FlyBase|CG15611-RA
DmelILC-10214	gnl|FlyBase|CG18730-RA
DmelILC-10216	gnl|FlyBase|CG10956-RB
DmelILC-10217	gnl|FlyBase|CG17876-RA
DmelILC-10218	gnl|FlyBase|CG15605-RA
DmelILC-10219	gnl|FlyBase|CG15918-RA
DmelILC-10222	gnl|FlyBase|CG34098-RA
DmelILC-10223	gnl|FlyBase|CG11400-RA
DmelILC-10224	gnl|FlyBase|CG15917-RA
DmelILC-10225	gnl|FlyBase|CG11395-RA
DmelILC-10226	gnl|FlyBase|CG43103-RA
DmelILC-10227	gnl|FlyBase|CG43107-RA
DmelILC-10235	gnl|FlyBase|CG17290-RA
DmelILC-10236	gnl|FlyBase|CG17287-RA
DmelILC-10237	gnl|FlyBase|CG30458-RA
DmelILC-10238	gnl|FlyBase|CG30457-RA
DmelILC-10240	gnl|FlyBase|CG10953-RA
DmelILC-10244	gnl|FlyBase|CG44388-RB
DmelILC-10248	gnl|FlyBase|CG10950-RA
DmelILC-10250	gnl|FlyBase|CG43237-RA
DmelILC-10252	gnl|FlyBase|CG33197-RR
DmelILC-10254	gnl|FlyBase|CG18469-RA
DmelILC-10255	gnl|FlyBase|CG12699-RB
DmelILC-10257	gnl|FlyBase|CG43272-RA
DmelILC-10258	gnl|FlyBase|CG43108-RA
DmelILC-10267	gnl|FlyBase|CG10939-RA
DmelILC-10268	gnl|FlyBase|CG6568-RA
DmelILC-10269	gnl|FlyBase|CG30101-RA
DmelILC-10271	gnl|FlyBase|CG10938-RA
DmelILC-10272	gnl|FlyBase|CG6556-RA
DmelILC-10273	gnl|FlyBase|CG4798-RB
DmelILC-10274	gnl|FlyBase|CG6550-RA
DmelILC-10275	gnl|FlyBase|CG4802-RB
DmelILC-10276	gnl|FlyBase|CG6546-RA
DmelILC-10277	gnl|FlyBase|CG18468-RA
DmelILC-10278	gnl|FlyBase|CG6542-RC
DmelILC-10279	gnl|FlyBase|CG18467-RA
DmelILC-10280	gnl|FlyBase|CG6536-RB
DmelILC-10281	gnl|FlyBase|CG6530-RA
DmelILC-10282	gnl|FlyBase|CG10764-RA
DmelILC-10283	gnl|FlyBase|CG34192-RA
DmelILC-10284	gnl|FlyBase|CG10751-RA
DmelILC-10285	gnl|FlyBase|CG14478-RA
DmelILC-10286	gnl|FlyBase|CG6522-RA
DmelILC-10287	gnl|FlyBase|CG4816-RE
DmelILC-10288	gnl|FlyBase|CG6520-RA
DmelILC-10289	gnl|FlyBase|CG43110-RA
DmelILC-10290	gnl|FlyBase|CG4827-RA
DmelILC-10291	gnl|FlyBase|CG30104-RA
DmelILC-10292	gnl|FlyBase|CG30103-RA
DmelILC-10294	gnl|FlyBase|CG43164-RC
DmelILC-10295	gnl|FlyBase|CG34193-RA
DmelILC-10296	gnl|FlyBase|CG4847-RD
DmelILC-10297	gnl|FlyBase|CG4853-RA
DmelILC-10298	gnl|FlyBase|CG11419-RA
DmelILC-10299	gnl|FlyBase|CG4866-RA
DmelILC-10300	gnl|FlyBase|CG33130-RI
DmelILC-10301	gnl|FlyBase|CG4878-RA
DmelILC-10302	gnl|FlyBase|CG43370-RD
DmelILC-10303	gnl|FlyBase|CG34194-RA
DmelILC-10304	gnl|FlyBase|CG4886-RA
DmelILC-10305	gnl|FlyBase|CG6510-RA
DmelILC-10306	gnl|FlyBase|CG4903-RA
DmelILC-10307	gnl|FlyBase|CG43323-RE
DmelILC-10308	gnl|FlyBase|CG43324-RA
DmelILC-10309	gnl|FlyBase|CG14480-RA
DmelILC-10310	gnl|FlyBase|CG6501-RA
DmelILC-10311	gnl|FlyBase|CG4909-RA
DmelILC-10312	gnl|FlyBase|CG14482-RA
DmelILC-10313	gnl|FlyBase|CG42239-RA
DmelILC-10314	gnl|FlyBase|CG4921-RA
DmelILC-10315	gnl|FlyBase|CG6493-RA
DmelILC-10316	gnl|FlyBase|CG6484-RA
DmelILC-10318	gnl|FlyBase|CG14483-RA
DmelILC-10320	gnl|FlyBase|CG6477-RA
DmelILC-10321	gnl|FlyBase|CG4924-RA
DmelILC-10322	gnl|FlyBase|CG30105-RA
DmelILC-10323	gnl|FlyBase|CG4943-RA
DmelILC-10326	gnl|FlyBase|CG10936-RA
DmelILC-10327	gnl|FlyBase|CG44403-RA
DmelILC-10329	gnl|FlyBase|CG10683-RA
DmelILC-10330	gnl|FlyBase|CG18186-RA
DmelILC-10332	gnl|FlyBase|CG30106-RA
DmelILC-10333	gnl|FlyBase|CG4954-RA
DmelILC-10334	gnl|FlyBase|CG30108-RB
DmelILC-10335	gnl|FlyBase|CG30109-RB
DmelILC-10337	gnl|FlyBase|CG6459-RA
DmelILC-10338	gnl|FlyBase|CG6446-RA
DmelILC-10339	gnl|FlyBase|CG4966-RA
DmelILC-10340	gnl|FlyBase|CG14485-RA
DmelILC-10341	gnl|FlyBase|CG17818-RA
DmelILC-10344	gnl|FlyBase|CG6424-RA
DmelILC-10346	gnl|FlyBase|CG10934-RA
DmelILC-10347	gnl|FlyBase|CG10933-RA
DmelILC-10348	gnl|FlyBase|CG6410-RA
DmelILC-10349	gnl|FlyBase|CG4984-RC
DmelILC-10350	gnl|FlyBase|CG34195-RA
DmelILC-10351	gnl|FlyBase|CG6406-RA
DmelILC-10352	gnl|FlyBase|CG6401-RA
DmelILC-10353	gnl|FlyBase|CG4996-RA
DmelILC-10354	gnl|FlyBase|CG14487-RA
DmelILC-10355	gnl|FlyBase|CG12298-RA
DmelILC-10356	gnl|FlyBase|CG10931-RA
DmelILC-10357	gnl|FlyBase|CG5002-RA
DmelILC-10358	gnl|FlyBase|CG6385-RA
DmelILC-10359	gnl|FlyBase|CG5005-RA
DmelILC-10360	gnl|FlyBase|CG5009-RA
DmelILC-10361	gnl|FlyBase|CG6370-RA
DmelILC-10364	gnl|FlyBase|CG14488-RA
DmelILC-10365	gnl|FlyBase|CG18635-RA
DmelILC-10366	gnl|FlyBase|CG6362-RA
DmelILC-10367	gnl|FlyBase|CG6355-RA
DmelILC-10371	gnl|FlyBase|CG5032-RA
DmelILC-10372	gnl|FlyBase|CG5788-RA
DmelILC-10373	gnl|FlyBase|CG5033-RA
DmelILC-10374	gnl|FlyBase|CG5036-RB
DmelILC-10376	gnl|FlyBase|CG42311-RJ
DmelILC-10377	gnl|FlyBase|CG11430-RE
DmelILC-10378	gnl|FlyBase|CG14489-RA
DmelILC-10379	gnl|FlyBase|CG30323-RB
DmelILC-10380	gnl|FlyBase|CG14490-RA
DmelILC-10381	gnl|FlyBase|CG5785-RB
DmelILC-10382	gnl|FlyBase|CG5784-RC
DmelILC-10385	gnl|FlyBase|CG5076-RA
DmelILC-10386	gnl|FlyBase|CG30325-RA
DmelILC-10387	gnl|FlyBase|CG30110-RA
DmelILC-10388	gnl|FlyBase|CG42639-RA
DmelILC-10389	gnl|FlyBase|CG14492-RA
DmelILC-10390	gnl|FlyBase|CG14491-RA
DmelILC-10393	gnl|FlyBase|CG10930-RA
DmelILC-10395	gnl|FlyBase|CG33996-RB
DmelILC-10398	gnl|FlyBase|CG5084-RA
DmelILC-10399	gnl|FlyBase|CG10910-RB
DmelILC-10401	gnl|FlyBase|CG5773-RA
DmelILC-10402	gnl|FlyBase|CG5770-RA
DmelILC-10403	gnl|FlyBase|CG5767-RA
DmelILC-10404	gnl|FlyBase|CG34005-RB
DmelILC-10405	gnl|FlyBase|CG14495-RC
DmelILC-10406	gnl|FlyBase|CG5765-RA
DmelILC-10407	gnl|FlyBase|CG10911-RA
DmelILC-10409	gnl|FlyBase|CG10912-RA
DmelILC-10412	gnl|FlyBase|CG34386-RC
DmelILC-10414	gnl|FlyBase|CG5757-RA
DmelILC-10415	gnl|FlyBase|CG5098-RC
DmelILC-10416	gnl|FlyBase|CG5756-RC
DmelILC-10418	gnl|FlyBase|CG34196-RA
DmelILC-10420	gnl|FlyBase|CG5753-RA
DmelILC-10421	gnl|FlyBase|CG10913-RA
DmelILC-10422	gnl|FlyBase|CG12767-RA
DmelILC-10423	gnl|FlyBase|CG5748-RD
DmelILC-10424	gnl|FlyBase|CG5109-RA
DmelILC-10425	gnl|FlyBase|CG5119-RA
DmelILC-10429	gnl|FlyBase|CG17680-RA
DmelILC-10430	gnl|FlyBase|CG5742-RC
DmelILC-10431	gnl|FlyBase|CG5124-RA
DmelILC-10432	gnl|FlyBase|CG5738-RA
DmelILC-10433	gnl|FlyBase|CG10914-RA
DmelILC-10434	gnl|FlyBase|CG10915-RA
DmelILC-10435	gnl|FlyBase|CG5733-RA
DmelILC-10436	gnl|FlyBase|CG42518-RA
DmelILC-10437	gnl|FlyBase|CG42517-RC
DmelILC-10438	gnl|FlyBase|CG5729-RA
DmelILC-10439	gnl|FlyBase|CG10916-RA
DmelILC-10440	gnl|FlyBase|CG5726-RA
DmelILC-10442	gnl|FlyBase|CG5140-RA
DmelILC-10443	gnl|FlyBase|CG5721-RA
DmelILC-10444	gnl|FlyBase|CG33958-RA
DmelILC-10446	gnl|FlyBase|CG30114-RA
DmelILC-10450	gnl|FlyBase|CG46388-RA
DmelILC-10451	gnl|FlyBase|CG10917-RA
DmelILC-10457	gnl|FlyBase|CG5581-RA
DmelILC-10458	gnl|FlyBase|CG33198-RA
DmelILC-10459	gnl|FlyBase|CG5580-RJ
DmelILC-10460	gnl|FlyBase|CG14502-RA
DmelILC-10461	gnl|FlyBase|CG18536-RA
DmelILC-10462	gnl|FlyBase|CG18537-RA
DmelILC-10463	gnl|FlyBase|CG18538-RA
DmelILC-10464	gnl|FlyBase|CG18539-RB
DmelILC-10465	gnl|FlyBase|CG18540-RB
DmelILC-10466	gnl|FlyBase|CG14505-RB
DmelILC-10467	gnl|FlyBase|CG14503-RA
DmelILC-10471	gnl|FlyBase|CG43202-RA
DmelILC-10472	gnl|FlyBase|CG15066-RA
DmelILC-10473	gnl|FlyBase|CG18108-RA
DmelILC-10474	gnl|FlyBase|CG18107-RA
DmelILC-10475	gnl|FlyBase|CG15067-RA
DmelILC-10476	gnl|FlyBase|CG18106-RA
DmelILC-10477	gnl|FlyBase|CG16844-RA
DmelILC-10478	gnl|FlyBase|CG16836-RA
DmelILC-10479	gnl|FlyBase|CG15065-RA
DmelILC-10480	gnl|FlyBase|CG15068-RA
DmelILC-10482	gnl|FlyBase|CG5154-RA
DmelILC-10483	gnl|FlyBase|CG17522-RA
DmelILC-10484	gnl|FlyBase|CG5164-RA
DmelILC-10485	gnl|FlyBase|CG17523-RA
DmelILC-10486	gnl|FlyBase|CG17524-RA
DmelILC-10488	gnl|FlyBase|CG17525-RA
DmelILC-10489	gnl|FlyBase|CG17527-RA
DmelILC-10490	gnl|FlyBase|CG17530-RA
DmelILC-10491	gnl|FlyBase|CG17531-RA
DmelILC-10492	gnl|FlyBase|CG17533-RA
DmelILC-10493	gnl|FlyBase|CG17534-RA
DmelILC-10494	gnl|FlyBase|CG5576-RA
DmelILC-10495	gnl|FlyBase|CG5170-RA
DmelILC-10496	gnl|FlyBase|CG5174-RO
DmelILC-10497	gnl|FlyBase|CG12263-RA
DmelILC-10498	gnl|FlyBase|CG30118-RC
DmelILC-10499	gnl|FlyBase|CG5186-RA
DmelILC-10500	gnl|FlyBase|CG5519-RA
DmelILC-10501	gnl|FlyBase|CG5190-RA
DmelILC-10502	gnl|FlyBase|CG17669-RA
DmelILC-10504	gnl|FlyBase|CG30116-RA
DmelILC-10506	gnl|FlyBase|CG5224-RA
DmelILC-10508	gnl|FlyBase|CG43066-RC
DmelILC-10509	gnl|FlyBase|CG10924-RA
DmelILC-10510	gnl|FlyBase|CG17725-RA
DmelILC-10511	gnl|FlyBase|CG34390-RC
DmelILC-10514	gnl|FlyBase|CG30115-RE
DmelILC-10515	gnl|FlyBase|CG42697-RA
DmelILC-10516	gnl|FlyBase|CG10927-RA
DmelILC-10517	gnl|FlyBase|CG5497-RA
DmelILC-10518	gnl|FlyBase|CG5323-RA
DmelILC-10519	gnl|FlyBase|CG5327-RA
DmelILC-10520	gnl|FlyBase|CG5493-RA
DmelILC-10521	gnl|FlyBase|CG5489-RA
DmelILC-10522	gnl|FlyBase|CG5335-RA
DmelILC-10523	gnl|FlyBase|CG5341-RA
DmelILC-10524	gnl|FlyBase|CG5345-RA
DmelILC-10525	gnl|FlyBase|CG5482-RA
DmelILC-10526	gnl|FlyBase|CG30122-RC
DmelILC-10529	gnl|FlyBase|CG33724-RA
DmelILC-10530	gnl|FlyBase|CG5473-RA
DmelILC-10531	gnl|FlyBase|CG5469-RB
DmelILC-10533	gnl|FlyBase|CG33136-RB
DmelILC-10535	gnl|FlyBase|CG15085-RA
DmelILC-10537	gnl|FlyBase|CG44434-RA
DmelILC-10538	gnl|FlyBase|CG44433-RA
DmelILC-10539	gnl|FlyBase|CG42855-RB
DmelILC-10540	gnl|FlyBase|CG42856-RB
DmelILC-10541	gnl|FlyBase|CG15071-RA
DmelILC-10542	gnl|FlyBase|CG15073-RA
DmelILC-10543	gnl|FlyBase|CG15087-RA
DmelILC-10546	gnl|FlyBase|CG33147-RA
DmelILC-10548	gnl|FlyBase|CG15088-RD
DmelILC-10549	gnl|FlyBase|CG33998-RA
DmelILC-10551	gnl|FlyBase|CG18609-RA
DmelILC-10552	gnl|FlyBase|CG17821-RA
DmelILC-10553	gnl|FlyBase|CG15077-RA
DmelILC-10554	gnl|FlyBase|CG42351-RC
DmelILC-10555	gnl|FlyBase|CG15078-RD
DmelILC-10558	gnl|FlyBase|CG15093-RA
DmelILC-10560	gnl|FlyBase|CG15080-RA
DmelILC-10561	gnl|FlyBase|CG15094-RA
DmelILC-10562	gnl|FlyBase|CG15095-RA
DmelILC-10565	gnl|FlyBase|CG15096-RA
DmelILC-10569	gnl|FlyBase|CG15081-RE
DmelILC-10570	gnl|FlyBase|CG15097-RE
DmelILC-10571	gnl|FlyBase|CG15082-RA
DmelILC-10572	gnl|FlyBase|CG15098-RA
DmelILC-10573	gnl|FlyBase|CG15083-RA
DmelILC-10574	gnl|FlyBase|CG15099-RB
DmelILC-10575	gnl|FlyBase|CG15100-RA
DmelILC-10576	gnl|FlyBase|CG15084-RA
DmelILC-10577	gnl|FlyBase|CG18190-RB
DmelILC-10578	gnl|FlyBase|CG15101-RA
DmelILC-10579	gnl|FlyBase|CG15102-RA
DmelILC-10581	gnl|FlyBase|CG15106-RA
DmelILC-10582	gnl|FlyBase|CG43069-RA
DmelILC-10583	gnl|FlyBase|CG43070-RA
DmelILC-10584	gnl|FlyBase|CG43071-RB
DmelILC-10585	gnl|FlyBase|CG12763-RA
DmelILC-10586	gnl|FlyBase|CG10794-RA
DmelILC-10587	gnl|FlyBase|CG43109-RA
DmelILC-10589	gnl|FlyBase|CG12758-RF
DmelILC-10591	gnl|FlyBase|CG30329-RA
DmelILC-10593	gnl|FlyBase|CG18608-RA
DmelILC-10594	gnl|FlyBase|CG15107-RB
DmelILC-10595	gnl|FlyBase|CG15104-RA
DmelILC-10596	gnl|FlyBase|CG18605-RB
DmelILC-10598	gnl|FlyBase|CG15105-RC
DmelILC-10601	gnl|FlyBase|CG15113-RE
DmelILC-10602	gnl|FlyBase|CG43351-RA
DmelILC-10604	gnl|FlyBase|CG15115-RA
DmelILC-10606	gnl|FlyBase|CG15116-RA
DmelILC-10608	gnl|FlyBase|CG15109-RE
DmelILC-10610	gnl|FlyBase|CG16720-RC
DmelILC-10611	gnl|FlyBase|CG30125-RA
DmelILC-10612	gnl|FlyBase|CG15117-RB
DmelILC-10613	gnl|FlyBase|CG15110-RA
DmelILC-10614	gnl|FlyBase|CG15118-RA
DmelILC-10615	gnl|FlyBase|CG15111-RB
DmelILC-10616	gnl|FlyBase|CG15112-RF
DmelILC-10618	gnl|FlyBase|CG10737-RT
DmelILC-10619	gnl|FlyBase|CG7097-RA
DmelILC-10620	gnl|FlyBase|CG7137-RA
DmelILC-10621	gnl|FlyBase|CG11949-RA
DmelILC-10623	gnl|FlyBase|CG7225-RA
DmelILC-10624	gnl|FlyBase|CG33454-RA
DmelILC-10625	gnl|FlyBase|CG33453-RA
DmelILC-10628	gnl|FlyBase|CG7229-RA
DmelILC-10630	gnl|FlyBase|CG7230-RC
DmelILC-10631	gnl|FlyBase|CG11906-RA
DmelILC-10632	gnl|FlyBase|CG10476-RA
DmelILC-10633	gnl|FlyBase|CG10474-RA
DmelILC-10634	gnl|FlyBase|CG18606-RB
DmelILC-10635	gnl|FlyBase|CG18607-RA
DmelILC-10636	gnl|FlyBase|CG11001-RA
DmelILC-10637	gnl|FlyBase|CG15119-RA
DmelILC-10638	gnl|FlyBase|CG7417-RA
DmelILC-10639	gnl|FlyBase|CG7461-RB
DmelILC-10640	gnl|FlyBase|CG9834-RA
DmelILC-10641	gnl|FlyBase|CG44011-RB
DmelILC-10642	gnl|FlyBase|CG11961-RA
DmelILC-10643	gnl|FlyBase|CG10051-RA
DmelILC-10644	gnl|FlyBase|CG9416-RA
DmelILC-10646	gnl|FlyBase|CG10062-RC
DmelILC-10647	gnl|FlyBase|CG10073-RC
DmelILC-10648	gnl|FlyBase|CG10081-RA
DmelILC-10649	gnl|FlyBase|CG11257-RA
DmelILC-10650	gnl|FlyBase|CG17246-RA
DmelILC-10651	gnl|FlyBase|CG10460-RA
DmelILC-10653	gnl|FlyBase|CG43443-RP
DmelILC-10659	gnl|FlyBase|CG7563-RD
DmelILC-10660	gnl|FlyBase|CG10023-RD
DmelILC-10661	gnl|FlyBase|CG7626-RA
DmelILC-10662	gnl|FlyBase|CG7726-RA
DmelILC-10664	gnl|FlyBase|CG7735-RA
DmelILC-10665	gnl|FlyBase|CG9291-RA
DmelILC-10666	gnl|FlyBase|CG9277-RA
DmelILC-10667	gnl|FlyBase|CG7744-RA
DmelILC-10668	gnl|FlyBase|CG7753-RA
DmelILC-10669	gnl|FlyBase|CG8201-RX
