Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Dmel	gnl|FlyBase|CG5549-RB	19511	0.461	0.002	0.000	9	8	270	2524
Dmel	gnl|FlyBase|CG4763-RA	1512	0.511	0.000	0.000	4	3	0	0
Dmel	gnl|FlyBase|CG4735-RA	1826	0.498	0.023	0.000	3	2	92	234
Dmel	gnl|FlyBase|CG11173-RA	1281	0.507	-0.039	0.000	2	1	117	240
Dmel	gnl|FlyBase|CG5554-RB	2024	0.525	-0.041	0.000	4	3	158	435
Dmel	gnl|FlyBase|CG18426-RA	3913	0.490	-0.047	0.000	3	2	195	1296
Dmel	gnl|FlyBase|CG17611-RA	1056	0.547	-0.062	0.000	1	0	229	89
Dmel	gnl|FlyBase|CG5562-RA	1686	0.564	-0.028	0.000	1	0	193	125
Dmel	gnl|FlyBase|CG30170-RA	5652	0.518	-0.027	0.000	5	4	222	289
Dmel	gnl|FlyBase|CG30176-RA	983	0.550	0.031	0.000	1	0	54	305
Dmel	gnl|FlyBase|CG10327-RB	3264	0.486	-0.015	0.000	7	6	115	216
Dmel	gnl|FlyBase|CG4585-RA	2437	0.509	-0.078	0.000	2	1	347	208
Dmel	gnl|FlyBase|CG5569-RA	1241	0.440	-0.092	0.000	3	2	109	74
Dmel	gnl|FlyBase|CG4581-RA	1956	0.562	-0.065	0.000	4	3	78	105
Dmel	gnl|FlyBase|CG5575-RA	7170	0.475	-0.063	0.000	3	2	599	665
Dmel	gnl|FlyBase|CG11303-RC	2664	0.475	-0.042	0.000	5	4	696	193
Dmel	gnl|FlyBase|CG4882-RA	1584	0.511	0.014	0.000	3	2	83	93
Dmel	gnl|FlyBase|CG11182-RA	1305	0.430	-0.009	0.000	3	2	128	151
Dmel	gnl|FlyBase|CG5597-RA	1805	0.470	0.020	0.000	4	3	105	32
Dmel	gnl|FlyBase|CG11183-RA	1513	0.548	-0.066	0.000	1	0	84	310
Dmel	gnl|FlyBase|CG5602-RA	2666	0.499	0.014	0.000	6	5	84	58
Dmel	gnl|FlyBase|CG11184-RB	1922	0.519	0.043	0.000	3	2	220	110
Dmel	gnl|FlyBase|CG17658-RA	1935	0.462	-0.040	0.000	2	1	140	298
Dmel	gnl|FlyBase|CG5339-RA	1351	0.500	-0.015	0.000	3	2	99	222
Dmel	gnl|FlyBase|CG5591-RA	5101	0.519	0.037	0.000	9	8	109	50
Dmel	gnl|FlyBase|CG13562-RC	1520	0.475	-0.030	0.000	5	4	79	176
Dmel	gnl|FlyBase|CG5330-RA	2120	0.504	-0.007	0.000	6	5	109	139
Dmel	gnl|FlyBase|CG5594-RG	14457	0.399	-0.022	0.000	22	21	284	157
Dmel	gnl|FlyBase|CG3725-RB	4970	0.515	-0.056	0.000	9	8	206	116
Dmel	gnl|FlyBase|CG2812-RA	1676	0.540	-0.063	0.000	5	4	153	125
Dmel	gnl|FlyBase|CG3735-RA	2360	0.474	-0.034	0.000	3	2	72	73
Dmel	gnl|FlyBase|CG2827-RA	1705	0.501	0.028	0.000	3	2	20	100
Dmel	gnl|FlyBase|CG2835-RB	4399	0.430	-0.024	0.000	9	8	512	189
Dmel	gnl|FlyBase|CG13565-RA	1658	0.452	-0.043	0.000	4	3	59	132
Dmel	gnl|FlyBase|CG2970-RA	3259	0.527	-0.007	0.000	7	6	228	25
Dmel	gnl|FlyBase|CG16783-RA	1450	0.562	-0.006	0.000	1	0	39	55
Dmel	gnl|FlyBase|CG3803-RA	1536	0.499	-0.017	0.000	4	3	133	25
Dmel	gnl|FlyBase|CG2980-RA	2316	0.494	-0.045	0.000	6	5	73	111
Dmel	gnl|FlyBase|CG16787-RA	1071	0.527	0.035	0.000	1	0	223	86
Dmel	gnl|FlyBase|CG2987-RC	3790	0.501	-0.012	0.000	6	5	348	226
Dmel	gnl|FlyBase|CG13566-RB	1101	0.485	-0.011	0.000	4	3	130	178
Dmel	gnl|FlyBase|CG3006-RA	1686	0.470	-0.004	0.000	5	4	104	99
Dmel	gnl|FlyBase|CG3017-RA	1986	0.555	-0.062	0.000	2	1	113	109
Dmel	gnl|FlyBase|CG34213-RA	622	0.418	-0.054	0.000	3	2	53	45
Dmel	gnl|FlyBase|CG3029-RA	1005	0.441	-0.034	0.000	4	3	81	166
Dmel	gnl|FlyBase|CG10904-RA	1013	0.469	0.040	0.000	2	1	67	82
Dmel	gnl|FlyBase|CG3065-RA	1929	0.521	-0.085	0.000	1	0	390	336
Dmel	gnl|FlyBase|CG3060-RA	2978	0.462	0.030	0.000	8	7	78	68
Dmel	gnl|FlyBase|CG3825-RA	1657	0.479	-0.021	0.000	2	1	364	279
Dmel	gnl|FlyBase|CG3090-RA	6079	0.499	-0.042	0.000	2	1	1113	158
Dmel	gnl|FlyBase|CG3832-RA	3281	0.475	-0.046	0.000	8	7	153	352
Dmel	gnl|FlyBase|CG30178-RA	694	0.535	0.040	0.000	1	0	105	25
Dmel	gnl|FlyBase|CG3105-RA	3312	0.511	-0.010	0.000	3	2	93	133
Dmel	gnl|FlyBase|CG3860-RB	2918	0.450	-0.040	0.000	9	8	405	334
Dmel	gnl|FlyBase|CG33519-RC	18712	0.505	-0.016	0.000	38	37	393	139
Dmel	gnl|FlyBase|CG4324-RA	2282	0.476	-0.030	0.000	9	8	255	56
Dmel	gnl|FlyBase|CG3121-RA	2476	0.528	0.044	0.000	4	3	93	64
Dmel	gnl|FlyBase|CG3907-RA	2242	0.447	-0.025	0.000	7	6	158	340
Dmel	gnl|FlyBase|CG11388-RA	1639	0.520	-0.129	0.000	1	0	231	31
Dmel	gnl|FlyBase|CG3140-RA	1671	0.464	0.010	0.000	4	3	112	230
Dmel	gnl|FlyBase|CG11390-RA	973	0.507	-0.063	0.000	2	1	82	123
Dmel	gnl|FlyBase|CG30173-RA	838	0.399	0.036	0.000	2	1	55	63
Dmel	gnl|FlyBase|CG3163-RA	1239	0.530	-0.056	0.000	1	0	61	71
Dmel	gnl|FlyBase|CG30172-RA	557	0.404	-0.067	0.000	2	1	37	55
Dmel	gnl|FlyBase|CG3924-RB	2231	0.554	-0.079	0.000	2	1	68	266
Dmel	gnl|FlyBase|CG3167-RA	2483	0.487	-0.017	0.000	2	1	218	57
Dmel	gnl|FlyBase|CG13567-RA	989	0.451	-0.135	0.000	3	2	68	63
Dmel	gnl|FlyBase|CG3173-RA	6516	0.518	-0.051	0.000	3	2	119	120
Dmel	gnl|FlyBase|CG4254-RA	2353	0.419	0.023	0.000	4	3	137	151
Dmel	gnl|FlyBase|CG3988-RA	1759	0.409	0.014	0.000	7	6	70	138
Dmel	gnl|FlyBase|CG3182-RA	3833	0.445	-0.019	0.000	15	14	53	95
Dmel	gnl|FlyBase|CG13568-RD	4221	0.461	0.078	0.000	12	11	305	112
Dmel	gnl|FlyBase|CG13563-RB	2294	0.474	-0.152	0.000	4	3	165	116
Dmel	gnl|FlyBase|CG3186-RA	1631	0.413	0.021	0.000	4	3	56	216
Dmel	gnl|FlyBase|CG3195-RA	1036	0.499	-0.033	0.000	5	4	92	58
Dmel	gnl|FlyBase|CG3997-RA	579	0.383	0.063	0.000	3	2	41	91
Dmel	gnl|FlyBase|CG3204-RA	2355	0.428	-0.047	0.000	4	3	388	65
Dmel	gnl|FlyBase|CG4005-RH	2511	0.478	-0.097	0.000	5	4	170	98
Dmel	gnl|FlyBase|CG3209-RD	4503	0.441	-0.006	0.000	7	6	150	221
Dmel	gnl|FlyBase|CG42309-RB	3212	0.484	-0.012	0.000	9	8	82	515
Dmel	gnl|FlyBase|CG10339-RA	2294	0.506	-0.026	0.000	2	1	51	100
Dmel	gnl|FlyBase|CG13564-RA	500	0.484	-0.025	0.000	1	0	98	156
Dmel	gnl|FlyBase|CG16786-RA	4375	0.473	-0.116	0.000	6	5	306	154
Dmel	gnl|FlyBase|CG3231-RA	5411	0.469	-0.004	0.000	9	8	118	122
Dmel	gnl|FlyBase|CG4012-RA	6558	0.480	0.015	0.000	11	10	111	83
Dmel	gnl|FlyBase|CG11290-RA	7823	0.502	-0.043	0.000	5	4	168	93
Dmel	gnl|FlyBase|CG4049-RA	7206	0.470	-0.034	0.000	8	7	286	819
Dmel	gnl|FlyBase|CG3253-RA	1707	0.496	-0.050	0.000	4	3	346	17
Dmel	gnl|FlyBase|CG3257-RA	6472	0.494	0.022	0.000	7	6	306	1261
Dmel	gnl|FlyBase|CG43777-RA	3464	0.534	-0.058	0.000	10	9	2016	121
Dmel	gnl|FlyBase|CG4057-RA	6914	0.499	-0.031	0.000	5	4	593	1175
Dmel	gnl|FlyBase|CG3260-RA	1417	0.522	-0.022	0.000	3	2	27	235
Dmel	gnl|FlyBase|CG4065-RA	2871	0.528	-0.043	0.000	6	5	137	47
Dmel	gnl|FlyBase|CG3318-RB	10840	0.396	-0.008	0.000	5	4	546	214
Dmel	gnl|FlyBase|CG42567-RA	995	0.492	-0.045	0.000	4	3	124	44
Dmel	gnl|FlyBase|CG13570-RA	2120	0.474	-0.065	0.000	6	5	87	133
Dmel	gnl|FlyBase|CG3328-RA	11172	0.513	-0.056	0.000	9	8	274	264
Dmel	gnl|FlyBase|CG4326-RA	777	0.485	0.019	0.000	2	1	74	171
Dmel	gnl|FlyBase|CG3333-RA	2377	0.515	0.034	0.000	6	5	78	148
Dmel	gnl|FlyBase|CG3363-RA	7652	0.509	-0.004	0.000	6	5	348	157
Dmel	gnl|FlyBase|CG3362-RA	1530	0.522	-0.054	0.000	1	0	374	196
Dmel	gnl|FlyBase|CG3356-RA	4364	0.508	-0.042	0.000	8	7	277	310
Dmel	gnl|FlyBase|CG11406-RB	6113	0.481	-0.025	0.000	5	4	0	170
Dmel	gnl|FlyBase|CG30419-RA	17305	0.465	0.004	0.000	2	1	342	2576
Dmel	gnl|FlyBase|CG30418-RA	11840	0.491	-0.013	0.000	8	7	386	667
Dmel	gnl|FlyBase|CG13576-RA	2249	0.517	0.031	0.000	2	1	0	0
Dmel	gnl|FlyBase|CG13575-RA	2088	0.559	-0.034	0.000	3	2	62	254
Dmel	gnl|FlyBase|CG3376-RC	3425	0.512	-0.029	0.000	7	6	497	88
Dmel	gnl|FlyBase|CG13577-RB	1803	0.480	-0.008	0.000	2	1	87	343
Dmel	gnl|FlyBase|CG3385-RD	15351	0.502	-0.018	0.000	6	5	395	757
Dmel	gnl|FlyBase|CG3394-RA	4015	0.506	-0.012	0.000	4	3	124	120
Dmel	gnl|FlyBase|CG3401-RA	7219	0.488	-0.027	0.000	4	3	201	952
Dmel	gnl|FlyBase|CG4354-RA	2786	0.532	-0.060	0.000	1	0	537	899
Dmel	gnl|FlyBase|CG3411-RA	32772	0.447	-0.017	0.000	4	3	388	483
Dmel	gnl|FlyBase|CG44812-RA	421	0.506	0.070	0.000	2	1	36	0
Dmel	gnl|FlyBase|CG13578-RA	910	0.503	0.026	0.000	2	1	296	121
Dmel	gnl|FlyBase|CG4356-RB	11665	0.463	0.005	0.000	5	4	870	2137
Dmel	gnl|FlyBase|CG4527-RB	10552	0.482	-0.049	0.000	14	13	382	925
Dmel	gnl|FlyBase|CG3416-RB	1523	0.523	0.031	0.000	2	1	185	194
Dmel	gnl|FlyBase|CG4545-RA	5956	0.500	-0.007	0.000	8	7	457	857
Dmel	gnl|FlyBase|CG45068-RA	3426	0.517	-0.129	0.000	4	3	93	1037
Dmel	gnl|FlyBase|CG42310-RD	12978	0.492	-0.050	0.000	19	18	506	161
Dmel	gnl|FlyBase|CG42383-RA	1177	0.572	-0.028	0.000	1	0	86	29
Dmel	gnl|FlyBase|CG15873-RA	1122	0.531	-0.030	0.000	3	2	86	27
Dmel	gnl|FlyBase|CG15874-RA	1390	0.579	-0.041	0.000	1	0	37	510
Dmel	gnl|FlyBase|CG3483-RA	1340	0.566	0.034	0.000	1	0	53	111
Dmel	gnl|FlyBase|CG4563-RA	1957	0.554	-0.033	0.000	4	3	35	117
Dmel	gnl|FlyBase|CG13579-RB	35365	0.461	-0.019	0.000	9	8	563	1011
Dmel	gnl|FlyBase|CG3492-RA	1515	0.550	-0.050	0.000	1	0	126	174
Dmel	gnl|FlyBase|CG3494-RA	963	0.493	-0.048	0.000	2	1	109	80
Dmel	gnl|FlyBase|CG16837-RA	647	0.502	-0.065	0.000	2	1	85	98
Dmel	gnl|FlyBase|CG13589-RA	642	0.450	-0.024	0.000	3	2	0	0
Dmel	gnl|FlyBase|CG13590-RA	693	0.472	-0.034	0.000	3	2	0	0
Dmel	gnl|FlyBase|CG13580-RA	2507	0.556	0.055	0.000	2	1	88	129
Dmel	gnl|FlyBase|CG13591-RA	1025	0.487	-0.038	0.000	3	2	75	173
Dmel	gnl|FlyBase|CG4569-RA	1413	0.527	-0.031	0.000	3	2	90	320
Dmel	gnl|FlyBase|CG13581-RA	837	0.498	-0.074	0.000	1	0	93	117
Dmel	gnl|FlyBase|CG4589-RA	5557	0.481	0.035	0.000	5	4	352	322
Dmel	gnl|FlyBase|CG42289-RA	1774	0.516	-0.032	0.000	1	0	40	0
Dmel	gnl|FlyBase|CG42291-RB	1725	0.508	-0.022	0.000	1	0	0	0
Dmel	gnl|FlyBase|CG4612-RA	2385	0.524	-0.002	0.000	3	2	554	613
Dmel	gnl|FlyBase|CG30169-RA	3410	0.443	-0.004	0.000	3	2	129	246
Dmel	gnl|FlyBase|CG13592-RD	1719	0.506	-0.039	0.000	1	0	0	0
Dmel	gnl|FlyBase|CG13585-RA	1798	0.457	-0.082	0.000	4	3	73	280
Dmel	gnl|FlyBase|CG4622-RA	2054	0.502	-0.019	0.000	4	3	103	127
Dmel	gnl|FlyBase|CG11413-RA	602	0.498	-0.087	0.000	1	0	9	164
Dmel	gnl|FlyBase|CG13586-RC	16537	0.450	-0.040	0.000	3	2	1080	331
Dmel	gnl|FlyBase|CG4634-RA	2121	0.479	-0.063	0.000	6	5	27	134
Dmel	gnl|FlyBase|CG11414-RA	3452	0.523	-0.058	0.000	6	5	253	282
Dmel	gnl|FlyBase|CG11416-RA	2529	0.482	0.069	0.000	4	3	32	123
Dmel	gnl|FlyBase|CG12252-RA	3674	0.514	0.051	0.000	7	6	136	473
Dmel	gnl|FlyBase|CG3511-RA	2877	0.462	-0.006	0.000	11	10	215	73
Dmel	gnl|FlyBase|CG3522-RA	3118	0.440	0.031	0.000	12	11	206	212
Dmel	gnl|FlyBase|CG33527-RB	578	0.503	-0.175	0.000	2	1	77	230
Dmel	gnl|FlyBase|CG4681-RA	1581	0.539	-0.023	0.000	2	1	229	101
Dmel	gnl|FlyBase|CG3541-RB	16618	0.465	-0.015	0.000	9	8	370	897
Dmel	gnl|FlyBase|CG13587-RA	1097	0.523	0.049	0.000	3	2	0	0
Dmel	gnl|FlyBase|CG4692-RA	710	0.524	-0.075	0.000	2	1	102	165
Dmel	gnl|FlyBase|CG3548-RA	2421	0.524	0.026	0.000	3	2	101	755
Dmel	gnl|FlyBase|CG3565-RA	1017	0.460	0.000	0.000	3	2	50	114
Dmel	gnl|FlyBase|CG3570-RA	1099	0.561	0.039	0.000	1	0	78	112
Dmel	gnl|FlyBase|CG4707-RA	2429	0.529	-0.015	0.000	4	3	122	104
Dmel	gnl|FlyBase|CG42360-RA	3581	0.445	-0.008	0.000	6	5	99	346
Dmel	gnl|FlyBase|CG42361-RA	1116	0.510	-0.009	0.000	3	2	121	256
Dmel	gnl|FlyBase|CG3608-RA	2204	0.512	0.036	0.000	4	3	128	51
Dmel	gnl|FlyBase|CG13594-RA	23166	0.465	-0.023	0.000	8	7	676	783
Dmel	gnl|FlyBase|CG3616-RA	1861	0.518	-0.012	0.000	3	2	123	51
Dmel	gnl|FlyBase|CG3640-RA	1069	0.529	-0.009	0.000	2	1	8	95
Dmel	gnl|FlyBase|CG4781-RA	1557	0.565	-0.065	0.000	1	0	27	120
Dmel	gnl|FlyBase|CG3663-RA	907	0.454	0.015	0.000	3	2	92	61
Dmel	gnl|FlyBase|CG30163-RA	552	0.467	0.085	0.000	2	1	104	108
Dmel	gnl|FlyBase|CG30161-RA	846	0.447	0.005	0.000	1	0	48	42
Dmel	gnl|FlyBase|CG3683-RA	1042	0.485	-0.050	0.000	5	4	102	71
Dmel	gnl|FlyBase|CG34214-RA	596	0.490	-0.014	0.000	2	1	66	24
Dmel	gnl|FlyBase|CG4806-RA	2186	0.492	0.081	0.000	3	2	42	54
Dmel	gnl|FlyBase|CG33228-RB	920	0.430	-0.091	0.000	3	2	99	62
Dmel	gnl|FlyBase|CG3691-RA	1909	0.507	-0.038	0.000	4	3	174	74
Dmel	gnl|FlyBase|CG4859-RC	16084	0.462	-0.068	0.000	6	5	501	849
Dmel	gnl|FlyBase|CG4871-RB	2965	0.494	-0.014	0.000	6	5	684	120
Dmel	gnl|FlyBase|CG33988-RA	37713	0.449	0.006	0.000	6	5	605	399
Dmel	gnl|FlyBase|CG30421-RA	13228	0.468	-0.011	0.000	7	6	518	888
Dmel	gnl|FlyBase|CG9196-RA	3089	0.507	-0.047	0.000	4	3	117	252
Dmel	gnl|FlyBase|CG3880-RA	1942	0.513	-0.021	0.000	3	2	189	59
Dmel	gnl|FlyBase|CG12848-RA	529	0.524	0.054	0.000	2	1	62	44
Dmel	gnl|FlyBase|CG3894-RC	3584	0.525	-0.109	0.000	4	3	88	485
Dmel	gnl|FlyBase|CG16936-RA	1455	0.513	-0.003	0.000	3	2	83	123
Dmel	gnl|FlyBase|CG16932-RA	6952	0.502	-0.062	0.000	12	11	292	367
Dmel	gnl|FlyBase|CG12196-RA	4368	0.507	0.024	0.000	8	7	88	60
Dmel	gnl|FlyBase|CG16914-RA	450	0.500	-0.040	0.000	2	1	59	56
Dmel	gnl|FlyBase|CG3594-RA	863	0.528	0.057	0.000	1	0	41	69
Dmel	gnl|FlyBase|CG16912-RA	1775	0.509	-0.006	0.000	5	4	71	74
Dmel	gnl|FlyBase|CG3589-RA	1988	0.498	-0.013	0.000	5	4	100	142
Dmel	gnl|FlyBase|CG16910-RB	1898	0.455	-0.030	0.000	6	5	210	41
Dmel	gnl|FlyBase|CG2928-RA	5403	0.495	-0.040	0.000	3	2	506	280
Dmel	gnl|FlyBase|CG18105-RA	813	0.496	0.002	0.000	2	1	24	119
Dmel	gnl|FlyBase|CG2917-RA	1675	0.522	-0.042	0.000	2	1	122	113
Dmel	gnl|FlyBase|CG12849-RA	689	0.509	-0.105	0.000	4	3	0	0
Dmel	gnl|FlyBase|CG3611-RA	765	0.546	-0.029	0.000	1	0	312	87
Dmel	gnl|FlyBase|CG42851-RB	783	0.461	0.019	0.000	1	0	137	451
Dmel	gnl|FlyBase|CG3629-RC	19781	0.479	-0.028	0.000	5	4	615	585
Dmel	gnl|FlyBase|CG3650-RA	1207	0.544	-0.032	0.000	1	0	18	439
Dmel	gnl|FlyBase|CG44246-RA	1402	0.500	-0.067	0.000	2	1	102	101
Dmel	gnl|FlyBase|CG16896-RA	3506	0.482	0.009	0.000	4	3	272	83
Dmel	gnl|FlyBase|CG30423-RE	890	0.466	-0.137	0.000	4	3	85	189
Dmel	gnl|FlyBase|CG44247-RA	3598	0.522	-0.074	0.000	3	2	513	572
Dmel	gnl|FlyBase|CG34413-RF	5376	0.463	-0.069	0.000	7	6	386	975
Dmel	gnl|FlyBase|CG10142-RA	2396	0.496	-0.022	0.000	4	3	112	117
Dmel	gnl|FlyBase|CG34405-RM	28652	0.468	-0.031	0.000	28	27	712	1965
Dmel	gnl|FlyBase|CG15860-RA	6771	0.465	-0.033	0.000	4	3	40	259
Dmel	gnl|FlyBase|CG30427-RC	8731	0.472	-0.036	0.000	8	7	178	153
Dmel	gnl|FlyBase|CG3760-RA	1312	0.547	-0.003	0.000	4	3	89	155
Dmel	gnl|FlyBase|CG2811-RA	778	0.490	0.066	0.000	2	1	89	157
Dmel	gnl|FlyBase|CG2803-RA	1789	0.470	-0.043	0.000	3	2	149	261
Dmel	gnl|FlyBase|CG15861-RA	1209	0.498	-0.027	0.000	3	2	178	271
Dmel	gnl|FlyBase|CG3770-RA	1498	0.523	0.017	0.000	3	2	622	111
Dmel	gnl|FlyBase|CG2790-RA	1818	0.488	0.112	0.000	2	1	25	109
Dmel	gnl|FlyBase|CG12851-RB	5837	0.447	-0.046	0.000	8	7	800	1208
Dmel	gnl|FlyBase|CG2765-RC	2750	0.483	-0.058	0.000	3	2	315	1006
Dmel	gnl|FlyBase|CG30424-RD	2024	0.434	0.065	0.000	4	3	262	281
Dmel	gnl|FlyBase|CG2746-RA	1671	0.454	0.004	0.000	3	2	74	675
Dmel	gnl|FlyBase|CG3776-RA	1045	0.510	-0.028	0.000	3	2	36	109
Dmel	gnl|FlyBase|CG9358-RA	1003	0.469	-0.060	0.000	2	1	84	96
Dmel	gnl|FlyBase|CG2736-RA	1911	0.513	-0.064	0.000	4	3	83	119
Dmel	gnl|FlyBase|CG2727-RB	8190	0.468	-0.016	0.000	7	6	120	475
Dmel	gnl|FlyBase|CG3829-RA	4446	0.464	-0.011	0.000	7	6	1171	194
Dmel	gnl|FlyBase|CG15792-RA	20516	0.442	0.001	0.000	14	13	122	189
Dmel	gnl|FlyBase|CG3533-RA	18025	0.438	0.020	0.000	5	4	263	733
Dmel	gnl|FlyBase|CG3441-RC	8001	0.416	-0.034	0.000	5	4	231	1000
Dmel	gnl|FlyBase|CG2692-RA	11949	0.443	-0.040	0.000	5	4	323	564
Dmel	gnl|FlyBase|CG3388-RA	2680	0.504	-0.091	0.000	2	1	184	181
Dmel	gnl|FlyBase|CG2679-RD	11721	0.394	-0.014	0.000	8	7	558	156
Dmel	gnl|FlyBase|CG16778-RE	12781	0.436	-0.031	0.000	4	3	189	205
Dmel	gnl|FlyBase|CG30430-RA	554	0.404	-0.027	0.000	2	1	123	219
Dmel	gnl|FlyBase|CG43106-RA	1001	0.414	0.097	0.000	3	2	86	34
Dmel	gnl|FlyBase|CG34038-RB	2197	0.354	0.018	0.000	4	3	275	95
Dmel	gnl|FlyBase|CG42478-RA	451	0.335	0.126	0.000	2	1	0	150
Dmel	gnl|FlyBase|CG2665-RA	434	0.382	0.060	0.000	2	1	48	130
Dmel	gnl|FlyBase|CG2668-RA	1263	0.481	-0.030	0.000	2	1	23	45
Dmel	gnl|FlyBase|CG9380-RG	5181	0.400	-0.037	0.000	6	5	61	54
Dmel	gnl|FlyBase|CG3340-RA	2909	0.421	-0.106	0.000	2	1	341	686
Dmel	gnl|FlyBase|CG30429-RA	1118	0.413	0.078	0.000	2	1	62	80
Dmel	gnl|FlyBase|CG33680-RA	1310	0.391	0.004	0.000	4	3	0	0
Dmel	gnl|FlyBase|CG30428-RA	1222	0.389	0.061	0.000	4	3	125	58
Dmel	gnl|FlyBase|CG11023-RC	1956	0.459	-0.048	0.000	3	2	151	208
Dmel	gnl|FlyBase|CG2671-RA	8732	0.359	0.020	0.000	10	9	529	1376
Dmel	gnl|FlyBase|CG2657-RB	3333	0.419	-0.005	0.000	5	4	4	96
Dmel	gnl|FlyBase|CG31973-RB	33867	0.408	-0.066	0.000	14	13	111	1119
Dmel	gnl|FlyBase|CG11371-RB	4348	0.421	-0.033	0.000	5	4	521	495
Dmel	gnl|FlyBase|CG11372-RA	3825	0.409	0.089	0.000	3	2	216	113
Dmel	gnl|FlyBase|CG11374-RC	1436	0.406	-0.009	0.000	2	1	98	74
Dmel	gnl|FlyBase|CG11450-RB	4967	0.377	-0.020	0.000	2	1	295	847
Dmel	gnl|FlyBase|CG11376-RA	7348	0.397	-0.016	0.000	12	11	113	168
Dmel	gnl|FlyBase|CG11377-RA	1763	0.454	0.080	0.000	3	2	79	379
Dmel	gnl|FlyBase|CG12178-RB	2771	0.431	-0.009	0.000	5	4	90	511
Dmel	gnl|FlyBase|CG2674-RA	6672	0.416	-0.064	0.000	7	6	176	890
Dmel	gnl|FlyBase|CG11455-RA	696	0.451	0.038	0.000	3	2	100	80
Dmel	gnl|FlyBase|CG13694-RA	1124	0.418	0.009	0.000	1	0	371	348
Dmel	gnl|FlyBase|CG4822-RA	4676	0.417	-0.022	0.000	10	9	170	252
Dmel	gnl|FlyBase|CG3164-RA	8168	0.428	-0.013	0.000	9	8	240	419
Dmel	gnl|FlyBase|CG2718-RB	2396	0.477	-0.024	0.000	2	1	186	790
Dmel	gnl|FlyBase|CG31975-RB	1547	0.468	0.030	0.000	3	2	59	25
Dmel	gnl|FlyBase|CG31974-RD	2015	0.453	-0.008	0.000	3	2	604	53
Dmel	gnl|FlyBase|CG11454-RA	905	0.502	-0.031	0.000	1	0	55	133
Dmel	gnl|FlyBase|CG42399-RB	9070	0.474	0.002	0.000	9	8	194	143
Dmel	gnl|FlyBase|CG3709-RA	1767	0.431	0.062	0.000	2	1	58	138
Dmel	gnl|FlyBase|CG3436-RA	1518	0.443	0.107	0.000	3	2	92	125
Dmel	gnl|FlyBase|CG33635-RA	829	0.426	-0.071	0.000	2	1	61	108
Dmel	gnl|FlyBase|CG18497-RA	42557	0.415	-0.026	0.000	12	11	1023	174
Dmel	gnl|FlyBase|CG11488-RA	1004	0.475	-0.031	0.000	2	1	91	65
Dmel	gnl|FlyBase|CG11617-RA	2555	0.402	0.023	0.000	4	3	73	301
Dmel	gnl|FlyBase|CG11490-RA	3101	0.474	0.006	0.000	3	2	106	648
Dmel	gnl|FlyBase|CG3696-RC	40089	0.442	-0.022	0.000	17	16	524	1450
Dmel	gnl|FlyBase|CG13693-RA	1722	0.446	0.021	0.000	2	1	85	243
Dmel	gnl|FlyBase|CG11606-RA	1211	0.466	0.011	0.000	5	4	56	31
Dmel	gnl|FlyBase|CG3645-RA	19156	0.456	-0.008	0.000	5	4	134	74
Dmel	gnl|FlyBase|CG17075-RA	4040	0.515	-0.046	0.000	1	0	817	316
Dmel	gnl|FlyBase|CG3345-RA	2539	0.475	0.011	0.000	3	2	104	312
Dmel	gnl|FlyBase|CG11604-RA	1804	0.492	0.024	0.000	2	1	81	55
Dmel	gnl|FlyBase|CG11555-RA	830	0.436	-0.022	0.000	1	0	49	115
Dmel	gnl|FlyBase|CG17078-RB	2473	0.472	-0.045	0.000	4	3	70	207
Dmel	gnl|FlyBase|CG11561-RA	4586	0.436	0.001	0.000	6	5	244	653
Dmel	gnl|FlyBase|CG11601-RA	1299	0.478	-0.002	0.000	2	1	122	201
Dmel	gnl|FlyBase|CG3625-RB	2342	0.417	-0.064	0.000	3	2	93	501
Dmel	gnl|FlyBase|CG11592-RA	1681	0.503	0.097	0.000	1	0	13	150
Dmel	gnl|FlyBase|CG11562-RA	804	0.468	-0.037	0.000	2	1	150	220
Dmel	gnl|FlyBase|CG3582-RA	1329	0.518	0.038	0.000	2	1	197	269
Dmel	gnl|FlyBase|CG2720-RA	2328	0.484	-0.035	0.000	4	3	150	400
Dmel	gnl|FlyBase|CG2699-RB	6055	0.439	0.008	0.000	3	2	553	1275
Dmel	gnl|FlyBase|CG4574-RD	37728	0.445	-0.012	0.000	17	16	691	2479
Dmel	gnl|FlyBase|CG11912-RA	898	0.526	-0.076	0.000	1	0	26	56
Dmel	gnl|FlyBase|CG11911-RA	970	0.537	-0.090	0.000	1	0	27	109
Dmel	gnl|FlyBase|CG33127-RA	991	0.544	-0.054	0.000	1	0	30	106
Dmel	gnl|FlyBase|CG43755-RB	2333	0.492	0.066	0.000	1	0	139	145
Dmel	gnl|FlyBase|CG31921-RA	2426	0.459	0.077	0.000	1	0	203	81
Dmel	gnl|FlyBase|CG11907-RA	2310	0.444	-0.008	0.000	4	3	188	353
Dmel	gnl|FlyBase|CG3935-RA	9328	0.457	-0.023	0.000	5	4	410	169
Dmel	gnl|FlyBase|CG4213-RA	5604	0.473	0.065	0.000	5	4	535	139
Dmel	gnl|FlyBase|CG4033-RA	3685	0.470	0.059	0.000	3	2	99	75
Dmel	gnl|FlyBase|CG4260-RB	4010	0.459	0.005	0.000	8	7	61	512
