piLocusID	MrnaID
AgamILC-10673	gnl|WGS:AAAB|AGAP003669-RA
AgamILC-10676	gnl|WGS:AAAB|AGAP003670-RA
AgamILC-10678	gnl|WGS:AAAB|AGAP003671-RA
AgamILC-10680	gnl|WGS:AAAB|AGAP003672-RA
AgamILC-10682	gnl|WGS:AAAB|AGAP003674-RA
AgamILC-10684	gnl|WGS:AAAB|AGAP003675-RA
AgamILC-10686	gnl|WGS:AAAB|AGAP003676-RA
AgamILC-10687	gnl|WGS:AAAB|AGAP003677-RA
AgamILC-10689	gnl|WGS:AAAB|AGAP003678-RA
AgamILC-10691	gnl|WGS:AAAB|AGAP003679-RA
AgamILC-10693	gnl|WGS:AAAB|AGAP003680-RA
AgamILC-10695	gnl|WGS:AAAB|AGAP013100-RA
AgamILC-10696	gnl|WGS:AAAB|AGAP003681-RA
AgamILC-10698	gnl|WGS:AAAB|AGAP003684-RA
AgamILC-10700	gnl|WGS:AAAB|AGAP003685-RA
AgamILC-10702	gnl|WGS:AAAB|AGAP013477-RA
AgamILC-10704	gnl|WGS:AAAB|AGAP003686-RA
AgamILC-10706	gnl|WGS:AAAB|AGAP013425-RA
AgamILC-10707	gnl|WGS:AAAB|AGAP003687-RA
AgamILC-10709	gnl|WGS:AAAB|AGAP013274-RA
AgamILC-10711	gnl|WGS:AAAB|AGAP003688-RA
AgamILC-10712	gnl|WGS:AAAB|AGAP003689-RA
AgamILC-10713	gnl|WGS:AAAB|AGAP003691-RA
AgamILC-10714	gnl|WGS:AAAB|AGAP003692-RA
AgamILC-10715	gnl|WGS:AAAB|AGAP003695-RA
AgamILC-10717	gnl|WGS:AAAB|AGAP013146-RA
AgamILC-10719	gnl|WGS:AAAB|AGAP013393-RA
AgamILC-10721	gnl|WGS:AAAB|AGAP013255-RA
AgamILC-10722	gnl|WGS:AAAB|AGAP013188-RA
AgamILC-10723	gnl|WGS:AAAB|AGAP013001-RA
AgamILC-10725	gnl|WGS:AAAB|AGAP003697-RA
AgamILC-10727	gnl|WGS:AAAB|AGAP003698-RA
AgamILC-10729	gnl|WGS:AAAB|AGAP003699-RA
AgamILC-10730	gnl|WGS:AAAB|AGAP003700-RA
AgamILC-10731	gnl|WGS:AAAB|AGAP003701-RA
AgamILC-10733	gnl|WGS:AAAB|AGAP003702-RA
AgamILC-10734	gnl|WGS:AAAB|AGAP003703-RA
AgamILC-10735	gnl|WGS:AAAB|AGAP013281-RA
AgamILC-10737	gnl|WGS:AAAB|AGAP003704-RA
AgamILC-10738	gnl|WGS:AAAB|AGAP003705-RA
AgamILC-10739	gnl|WGS:AAAB|AGAP003706-RA
AgamILC-10740	gnl|WGS:AAAB|AGAP003707-RA
AgamILC-10742	gnl|WGS:AAAB|AGAP003709-RA
AgamILC-10744	gnl|WGS:AAAB|AGAP003710-RA
AgamILC-10745	gnl|WGS:AAAB|AGAP003711-RD
AgamILC-10746	gnl|WGS:AAAB|AGAP003712-RA
AgamILC-10747	gnl|WGS:AAAB|AGAP003713-RA
AgamILC-10749	gnl|WGS:AAAB|AGAP003714-RA
AgamILC-10751	gnl|WGS:AAAB|AGAP003715-RA
AgamILC-10753	gnl|WGS:AAAB|AGAP003716-RA
AgamILC-10755	gnl|WGS:AAAB|AGAP003717-RA
AgamILC-10756	gnl|WGS:AAAB|AGAP013180-RA
AgamILC-10757	gnl|WGS:AAAB|AGAP003718-RA
AgamILC-10758	gnl|WGS:AAAB|AGAP003719-RA
AgamILC-10759	gnl|WGS:AAAB|AGAP003720-RA
AgamILC-10760	gnl|WGS:AAAB|AGAP003721-RA
AgamILC-10761	gnl|WGS:AAAB|AGAP003722-RA
AgamILC-10762	gnl|WGS:AAAB|AGAP003723-RA
AgamILC-10764	gnl|WGS:AAAB|AGAP003725-RA
AgamILC-10766	gnl|WGS:AAAB|AGAP003726-RA
AgamILC-10768	gnl|WGS:AAAB|AGAP003727-RA
AgamILC-10769	gnl|WGS:AAAB|AGAP003728-RA
AgamILC-10770	gnl|WGS:AAAB|AGAP003729-RA
AgamILC-10772	gnl|WGS:AAAB|AGAP003730-RA
AgamILC-10773	gnl|WGS:AAAB|AGAP003731-RA
AgamILC-10774	gnl|WGS:AAAB|AGAP003732-RA
AgamILC-10775	gnl|WGS:AAAB|AGAP003733-RA
AgamILC-10777	gnl|WGS:AAAB|AGAP003734-RA
AgamILC-10779	gnl|WGS:AAAB|AGAP013187-RA
AgamILC-10781	gnl|WGS:AAAB|AGAP003735-RA
AgamILC-10783	gnl|WGS:AAAB|AGAP003736-RA
AgamILC-10785	gnl|WGS:AAAB|AGAP003737-RA
AgamILC-10787	gnl|WGS:AAAB|AGAP013455-RA
AgamILC-10789	gnl|WGS:AAAB|AGAP003738-RA
AgamILC-10791	gnl|WGS:AAAB|AGAP003739-RA
AgamILC-10792	gnl|WGS:AAAB|AGAP003740-RA
AgamILC-10793	gnl|WGS:AAAB|AGAP003741-RA
AgamILC-10794	gnl|WGS:AAAB|AGAP003742-RA
AgamILC-10796	gnl|WGS:AAAB|AGAP003743-RA
AgamILC-10797	gnl|WGS:AAAB|AGAP003744-RA
AgamILC-10798	gnl|WGS:AAAB|AGAP003745-RA
AgamILC-10800	gnl|WGS:AAAB|AGAP003746-RA
AgamILC-10801	gnl|WGS:AAAB|AGAP003747-RA
AgamILC-10803	gnl|WGS:AAAB|AGAP003748-RA
AgamILC-10805	gnl|WGS:AAAB|AGAP003749-RA
AgamILC-10807	gnl|WGS:AAAB|AGAP003750-RA
AgamILC-10809	gnl|WGS:AAAB|AGAP003751-RA
AgamILC-10811	gnl|WGS:AAAB|AGAP003753-RB
AgamILC-10813	gnl|WGS:AAAB|AGAP003754-RA
AgamILC-10815	gnl|WGS:AAAB|AGAP003755-RA
AgamILC-10817	gnl|WGS:AAAB|AGAP003756-RA
AgamILC-10818	gnl|WGS:AAAB|AGAP013051-RA
AgamILC-10820	gnl|WGS:AAAB|AGAP013467-RA
AgamILC-10821	gnl|WGS:AAAB|AGAP012971-RA
AgamILC-10822	gnl|WGS:AAAB|AGAP013142-RA
AgamILC-10824	gnl|WGS:AAAB|AGAP013194-RA
AgamILC-10825	gnl|WGS:AAAB|AGAP013201-RA
AgamILC-10826	gnl|WGS:AAAB|AGAP003757-RA
AgamILC-10827	gnl|WGS:AAAB|AGAP003758-RA
AgamILC-10828	gnl|WGS:AAAB|AGAP003759-RA
AgamILC-10829	gnl|WGS:AAAB|AGAP003760-RA
AgamILC-10830	gnl|WGS:AAAB|AGAP003762-RA
AgamILC-10831	gnl|WGS:AAAB|AGAP013346-RA
AgamILC-10833	gnl|WGS:AAAB|AGAP003763-RA
AgamILC-10834	gnl|WGS:AAAB|AGAP003764-RA
AgamILC-10835	gnl|WGS:AAAB|AGAP003765-RA
AgamILC-10837	gnl|WGS:AAAB|AGAP003766-RA
AgamILC-10839	gnl|WGS:AAAB|AGAP003767-RA
AgamILC-10840	gnl|WGS:AAAB|AGAP003768-RA
AgamILC-10842	gnl|WGS:AAAB|AGAP003769-RA
AgamILC-10843	gnl|WGS:AAAB|AGAP003770-RA
AgamILC-10844	gnl|WGS:AAAB|AGAP003771-RA
AgamILC-10846	gnl|WGS:AAAB|AGAP013038-RA
AgamILC-10848	gnl|WGS:AAAB|AGAP003772-RA
AgamILC-10849	gnl|WGS:AAAB|AGAP003773-RA
AgamILC-10850	gnl|WGS:AAAB|AGAP003774-RA
AgamILC-10851	gnl|WGS:AAAB|AGAP003775-RA
AgamILC-10852	gnl|WGS:AAAB|AGAP003776-RA
AgamILC-10853	gnl|WGS:AAAB|AGAP003777-RA
AgamILC-10854	gnl|WGS:AAAB|AGAP013256-RA
AgamILC-10855	gnl|WGS:AAAB|AGAP003778-RA
AgamILC-10857	gnl|WGS:AAAB|AGAP013148-RA
AgamILC-10858	gnl|WGS:AAAB|AGAP003779-RA
AgamILC-10860	gnl|WGS:AAAB|AGAP003780-RA
AgamILC-10862	gnl|WGS:AAAB|AGAP003781-RA
AgamILC-10863	gnl|WGS:AAAB|AGAP013123-RA
AgamILC-10865	gnl|WGS:AAAB|AGAP013492-RA
AgamILC-10867	gnl|WGS:AAAB|AGAP012979-RA
AgamILC-10869	gnl|WGS:AAAB|AGAP013016-RA
AgamILC-10871	gnl|WGS:AAAB|AGAP003782-RA
AgamILC-10873	gnl|WGS:AAAB|AGAP003783-RB
AgamILC-10875	gnl|WGS:AAAB|AGAP003784-RA
AgamILC-10877	gnl|WGS:AAAB|AGAP003785-RE
AgamILC-10878	gnl|WGS:AAAB|AGAP003786-RA
AgamILC-10879	gnl|WGS:AAAB|AGAP003787-RA
AgamILC-10880	gnl|WGS:AAAB|AGAP003788-RA
AgamILC-10882	gnl|WGS:AAAB|AGAP003789-RA
AgamILC-10884	gnl|WGS:AAAB|AGAP003790-RD
AgamILC-10885	gnl|WGS:AAAB|AGAP003791-RA
AgamILC-10886	gnl|WGS:AAAB|AGAP003792-RA
AgamILC-10887	gnl|WGS:AAAB|AGAP003793-RA
AgamILC-10888	gnl|WGS:AAAB|AGAP003794-RA
AgamILC-10889	gnl|WGS:AAAB|AGAP003795-RA
AgamILC-10890	gnl|WGS:AAAB|AGAP003796-RA
AgamILC-10892	gnl|WGS:AAAB|AGAP003797-RA
AgamILC-10894	gnl|WGS:AAAB|AGAP003798-RA
AgamILC-10896	gnl|WGS:AAAB|AGAP003800-RA
AgamILC-10897	gnl|WGS:AAAB|AGAP003801-RA
AgamILC-10899	gnl|WGS:AAAB|AGAP003802-RA
AgamILC-10901	gnl|WGS:AAAB|AGAP003803-RA
AgamILC-10902	gnl|WGS:AAAB|AGAP003804-RA
AgamILC-10903	gnl|WGS:AAAB|AGAP003806-RA
AgamILC-10904	gnl|WGS:AAAB|AGAP003805-RA
AgamILC-10906	gnl|WGS:AAAB|AGAP013391-RA
AgamILC-10908	gnl|WGS:AAAB|AGAP003807-RA
AgamILC-10910	gnl|WGS:AAAB|AGAP013133-RA
AgamILC-10912	gnl|WGS:AAAB|AGAP003808-RA
AgamILC-10913	gnl|WGS:AAAB|AGAP003810-RA
AgamILC-10914	gnl|WGS:AAAB|AGAP003811-RA
AgamILC-10915	gnl|WGS:AAAB|AGAP003812-RA
AgamILC-10916	gnl|WGS:AAAB|AGAP003813-RA
AgamILC-10917	gnl|WGS:AAAB|AGAP003814-RA
AgamILC-10918	gnl|WGS:AAAB|AGAP003815-RA
AgamILC-10919	gnl|WGS:AAAB|AGAP003816-RA
AgamILC-10921	gnl|WGS:AAAB|AGAP003817-RA
AgamILC-10923	gnl|WGS:AAAB|AGAP003818-RB
AgamILC-10925	gnl|WGS:AAAB|AGAP003819-RA
AgamILC-10926	gnl|WGS:AAAB|AGAP003820-RA
AgamILC-10928	gnl|WGS:AAAB|AGAP003821-RA
AgamILC-10930	gnl|WGS:AAAB|AGAP003823-RA
AgamILC-10932	gnl|WGS:AAAB|AGAP003824-RA
AgamILC-10933	gnl|WGS:AAAB|AGAP003825-RA
AgamILC-10934	gnl|WGS:AAAB|AGAP003826-RA
AgamILC-10936	gnl|WGS:AAAB|AGAP003827-RB
AgamILC-10942	gnl|WGS:AAAB|AGAP003831-RA
AgamILC-10944	gnl|WGS:AAAB|AGAP003832-RA
AgamILC-10946	gnl|WGS:AAAB|AGAP003833-RA
AgamILC-10948	gnl|WGS:AAAB|AGAP003834-RA
AgamILC-10952	gnl|WGS:AAAB|AGAP003836-RA
AgamILC-10953	gnl|WGS:AAAB|AGAP003837-RA
AgamILC-10955	gnl|WGS:AAAB|AGAP003838-RA
AgamILC-10957	gnl|WGS:AAAB|AGAP003839-RA
AgamILC-10959	gnl|WGS:AAAB|AGAP003841-RA
AgamILC-10961	gnl|WGS:AAAB|AGAP003842-RA
AgamILC-10962	gnl|WGS:AAAB|AGAP003843-RA
AgamILC-10964	gnl|WGS:AAAB|AGAP003844-RA
AgamILC-10966	gnl|WGS:AAAB|AGAP003845-RA
AgamILC-10968	gnl|WGS:AAAB|AGAP003846-RA
AgamILC-10969	gnl|WGS:AAAB|AGAP003847-RA
AgamILC-10970	gnl|WGS:AAAB|AGAP003848-RA
AgamILC-10971	gnl|WGS:AAAB|AGAP013342-RA
AgamILC-10973	gnl|WGS:AAAB|AGAP013408-RA
AgamILC-10975	gnl|WGS:AAAB|AGAP003849-RB
AgamILC-10977	gnl|WGS:AAAB|AGAP013134-RA
AgamILC-10979	gnl|WGS:AAAB|AGAP003851-RA
AgamILC-10980	gnl|WGS:AAAB|AGAP003852-RA
AgamILC-10981	gnl|WGS:AAAB|AGAP003853-RA
AgamILC-10983	gnl|WGS:AAAB|AGAP003854-RA
AgamILC-10984	gnl|WGS:AAAB|AGAP003855-RA
AgamILC-10986	gnl|WGS:AAAB|AGAP013193-RA
AgamILC-10988	gnl|WGS:AAAB|AGAP003856-RA
AgamILC-10989	gnl|WGS:AAAB|AGAP003857-RA
AgamILC-10990	gnl|WGS:AAAB|AGAP003858-RA
AgamILC-10992	gnl|WGS:AAAB|AGAP003860-RA
AgamILC-10994	gnl|WGS:AAAB|AGAP003861-RA
AgamILC-10995	gnl|WGS:AAAB|AGAP003863-RA
AgamILC-10997	gnl|WGS:AAAB|AGAP003864-RA
AgamILC-10998	gnl|WGS:AAAB|AGAP003865-RA
AgamILC-10999	gnl|WGS:AAAB|AGAP003866-RA
AgamILC-11000	gnl|WGS:AAAB|AGAP003867-RA
AgamILC-11001	gnl|WGS:AAAB|AGAP003868-RA
AgamILC-11003	gnl|WGS:AAAB|AGAP003869-RA
AgamILC-11004	gnl|WGS:AAAB|AGAP013233-RA
AgamILC-11005	gnl|WGS:AAAB|AGAP003870-RA
AgamILC-11007	gnl|WGS:AAAB|AGAP003871-RA
AgamILC-11009	gnl|WGS:AAAB|AGAP003872-RA
AgamILC-11011	gnl|WGS:AAAB|AGAP003873-RA
AgamILC-11013	gnl|WGS:AAAB|AGAP003874-RA
AgamILC-11015	gnl|WGS:AAAB|AGAP003875-RA
AgamILC-11017	gnl|WGS:AAAB|AGAP003876-RA
AgamILC-11019	gnl|WGS:AAAB|AGAP003877-RA
AgamILC-11021	gnl|WGS:AAAB|AGAP013059-RA
AgamILC-11022	gnl|WGS:AAAB|AGAP003878-RA
AgamILC-11023	gnl|WGS:AAAB|AGAP003879-RA
AgamILC-11025	gnl|WGS:AAAB|AGAP003880-RA
AgamILC-11027	gnl|WGS:AAAB|AGAP013454-RA
AgamILC-11029	gnl|WGS:AAAB|AGAP003881-RA
AgamILC-11031	gnl|WGS:AAAB|AGAP003882-RB
AgamILC-11032	gnl|WGS:AAAB|AGAP003883-RA
AgamILC-11033	gnl|WGS:AAAB|AGAP003884-RB
AgamILC-11035	gnl|WGS:AAAB|AGAP003885-RA
AgamILC-11037	gnl|WGS:AAAB|AGAP003886-RA
AgamILC-11039	gnl|WGS:AAAB|AGAP003887-RA
AgamILC-11041	gnl|WGS:AAAB|AGAP003889-RA
AgamILC-11042	gnl|WGS:AAAB|AGAP003890-RA
AgamILC-11043	gnl|WGS:AAAB|AGAP003891-RA
AgamILC-11044	gnl|WGS:AAAB|AGAP003892-RA
AgamILC-11046	gnl|WGS:AAAB|AGAP003893-RA
AgamILC-11047	gnl|WGS:AAAB|AGAP003894-RA
AgamILC-11048	gnl|WGS:AAAB|AGAP003895-RA
AgamILC-11050	gnl|WGS:AAAB|AGAP003896-RA
AgamILC-11051	gnl|WGS:AAAB|AGAP003897-RA
AgamILC-11053	gnl|WGS:AAAB|AGAP003898-RA
AgamILC-11055	gnl|WGS:AAAB|AGAP003899-RA
AgamILC-11056	gnl|WGS:AAAB|AGAP003900-RA
AgamILC-11058	gnl|WGS:AAAB|AGAP003901-RA
AgamILC-11060	gnl|WGS:AAAB|AGAP003902-RA
AgamILC-11061	gnl|WGS:AAAB|AGAP003903-RA
AgamILC-11062	gnl|WGS:AAAB|AGAP003904-RB
AgamILC-11063	gnl|WGS:AAAB|AGAP003905-RA
AgamILC-11064	gnl|WGS:AAAB|AGAP003906-RA
AgamILC-11065	gnl|WGS:AAAB|AGAP003907-RA
AgamILC-11067	gnl|WGS:AAAB|AGAP013070-RA
AgamILC-11069	gnl|WGS:AAAB|AGAP003909-RA
AgamILC-11070	gnl|WGS:AAAB|AGAP003910-RA
AgamILC-11072	gnl|WGS:AAAB|AGAP003911-RA
AgamILC-11074	gnl|WGS:AAAB|AGAP003912-RA
AgamILC-11076	gnl|WGS:AAAB|AGAP003913-RA
AgamILC-11078	gnl|WGS:AAAB|AGAP003914-RB
AgamILC-11080	gnl|WGS:AAAB|AGAP003917-RA
AgamILC-11082	gnl|WGS:AAAB|AGAP003918-RA
AgamILC-11084	gnl|WGS:AAAB|AGAP003919-RA
AgamILC-11085	gnl|WGS:AAAB|AGAP003920-RA
AgamILC-11086	gnl|WGS:AAAB|AGAP003921-RA
AgamILC-11088	gnl|WGS:AAAB|AGAP003922-RA
AgamILC-11090	gnl|WGS:AAAB|AGAP003923-RA
AgamILC-11092	gnl|WGS:AAAB|AGAP003924-RA
AgamILC-11094	gnl|WGS:AAAB|AGAP013479-RA
AgamILC-11096	gnl|WGS:AAAB|AGAP003925-RA
AgamILC-11098	gnl|WGS:AAAB|AGAP013418-RA
AgamILC-11099	gnl|WGS:AAAB|AGAP003926-RA
AgamILC-11100	gnl|WGS:AAAB|AGAP003927-RA
AgamILC-11101	gnl|WGS:AAAB|AGAP003928-RA
AgamILC-11103	gnl|WGS:AAAB|AGAP003929-RA
AgamILC-11105	gnl|WGS:AAAB|AGAP003930-RA
AgamILC-11107	gnl|WGS:AAAB|AGAP003931-RA
AgamILC-11109	gnl|WGS:AAAB|AGAP003933-RA
AgamILC-11111	gnl|WGS:AAAB|AGAP003934-RA
AgamILC-11113	gnl|WGS:AAAB|AGAP003935-RA
AgamILC-11114	gnl|WGS:AAAB|AGAP003936-RA
AgamILC-11115	gnl|WGS:AAAB|AGAP003937-RD
AgamILC-11117	gnl|WGS:AAAB|AGAP003938-RA
AgamILC-11119	gnl|WGS:AAAB|AGAP003939-RA
AgamILC-11121	gnl|WGS:AAAB|AGAP003940-RA
AgamILC-11123	gnl|WGS:AAAB|AGAP013032-RA
AgamILC-11124	gnl|WGS:AAAB|AGAP003941-RA
AgamILC-11125	gnl|WGS:AAAB|AGAP003942-RA
AgamILC-11127	gnl|WGS:AAAB|AGAP003943-RA
AgamILC-11129	gnl|WGS:AAAB|AGAP003944-RA
AgamILC-11131	gnl|WGS:AAAB|AGAP003945-RA
AgamILC-11154	gnl|WGS:AAAB|AGAP003960-RA
AgamILC-11156	gnl|WGS:AAAB|AGAP013252-RA
AgamILC-11157	gnl|WGS:AAAB|AGAP003961-RA
AgamILC-11159	gnl|WGS:AAAB|AGAP003962-RA
AgamILC-11161	gnl|WGS:AAAB|AGAP003963-RA
AgamILC-11163	gnl|WGS:AAAB|AGAP003965-RA
AgamILC-11165	gnl|WGS:AAAB|AGAP003966-RA
AgamILC-11166	gnl|WGS:AAAB|AGAP003967-RA
AgamILC-11167	gnl|WGS:AAAB|AGAP003968-RA
AgamILC-11168	gnl|WGS:AAAB|AGAP003969-RA
AgamILC-11169	gnl|WGS:AAAB|AGAP013271-RA
AgamILC-11170	gnl|WGS:AAAB|AGAP003970-RA
AgamILC-11172	gnl|WGS:AAAB|AGAP003971-RA
AgamILC-11174	gnl|WGS:AAAB|AGAP003972-RA
AgamILC-11176	gnl|WGS:AAAB|AGAP003974-RA
AgamILC-11177	gnl|WGS:AAAB|AGAP003975-RA
AgamILC-11179	gnl|WGS:AAAB|AGAP003976-RA
AgamILC-11181	gnl|WGS:AAAB|AGAP003977-RA
AgamILC-11185	gnl|WGS:AAAB|AGAP003979-RA
AgamILC-11186	gnl|WGS:AAAB|AGAP003980-RA
AgamILC-11187	gnl|WGS:AAAB|AGAP003981-RA
AgamILC-11188	gnl|WGS:AAAB|AGAP003982-RB
AgamILC-11189	gnl|WGS:AAAB|AGAP003983-RA
AgamILC-11190	gnl|WGS:AAAB|AGAP003984-RA
AgamILC-11192	gnl|WGS:AAAB|AGAP003986-RB
AgamILC-11194	gnl|WGS:AAAB|AGAP003987-RA
AgamILC-11195	gnl|WGS:AAAB|AGAP003988-RA
AgamILC-11196	gnl|WGS:AAAB|AGAP003989-RA
AgamILC-11198	gnl|WGS:AAAB|AGAP003990-RA
AgamILC-11199	gnl|WGS:AAAB|AGAP013303-RA
AgamILC-11200	gnl|WGS:AAAB|AGAP003991-RA
AgamILC-11202	gnl|WGS:AAAB|AGAP013163-RA
AgamILC-11203	gnl|WGS:AAAB|AGAP013536-RA
AgamILC-11205	gnl|WGS:AAAB|AGAP003992-RA
AgamILC-11206	gnl|WGS:AAAB|AGAP003993-RA
AgamILC-11208	gnl|WGS:AAAB|AGAP003994-RA
AgamILC-11210	gnl|WGS:AAAB|AGAP013004-RA
AgamILC-11212	gnl|WGS:AAAB|AGAP003995-RA
AgamILC-11213	gnl|WGS:AAAB|AGAP013118-RA
AgamILC-11215	gnl|WGS:AAAB|AGAP003997-RB
AgamILC-11217	gnl|WGS:AAAB|AGAP003999-RA
AgamILC-11219	gnl|WGS:AAAB|AGAP004000-RA
AgamILC-11221	gnl|WGS:AAAB|AGAP004002-RA
AgamILC-11222	gnl|WGS:AAAB|AGAP013015-RA
AgamILC-11224	gnl|WGS:AAAB|AGAP004003-RA
AgamILC-11225	gnl|WGS:AAAB|AGAP004004-RA
AgamILC-11226	gnl|WGS:AAAB|AGAP004005-RA
AgamILC-11227	gnl|WGS:AAAB|AGAP013019-RA
AgamILC-11228	gnl|WGS:AAAB|AGAP004006-RA
AgamILC-11229	gnl|WGS:AAAB|AGAP004007-RA
AgamILC-11230	gnl|WGS:AAAB|AGAP004008-RA
AgamILC-11233	gnl|WGS:AAAB|AGAP004011-RA
AgamILC-11234	gnl|WGS:AAAB|AGAP004012-RA
AgamILC-11236	gnl|WGS:AAAB|AGAP004013-RA
AgamILC-11237	gnl|WGS:AAAB|AGAP004014-RA
AgamILC-11238	gnl|WGS:AAAB|AGAP004015-RA
AgamILC-11239	gnl|WGS:AAAB|AGAP013186-RA
AgamILC-11240	gnl|WGS:AAAB|AGAP004017-RA
AgamILC-11241	gnl|WGS:AAAB|AGAP004016-RA
AgamILC-11242	gnl|WGS:AAAB|AGAP004018-RA
AgamILC-11244	gnl|WGS:AAAB|AGAP004020-RA
AgamILC-11245	gnl|WGS:AAAB|AGAP004021-RA
AgamILC-11246	gnl|WGS:AAAB|AGAP004022-RA
AgamILC-11247	gnl|WGS:AAAB|AGAP004023-RA
AgamILC-11248	gnl|WGS:AAAB|AGAP004028-RB
AgamILC-11249	gnl|WGS:AAAB|AGAP004029-RA
AgamILC-11250	gnl|WGS:AAAB|AGAP004030-RA
AgamILC-11251	gnl|WGS:AAAB|AGAP004031-RA
AgamILC-11253	gnl|WGS:AAAB|AGAP004032-RA
AgamILC-11255	gnl|WGS:AAAB|AGAP004033-RA
AgamILC-11257	gnl|WGS:AAAB|AGAP004034-RA
AgamILC-11259	gnl|WGS:AAAB|AGAP013324-RA
AgamILC-11261	gnl|WGS:AAAB|AGAP004035-RA
AgamILC-11263	gnl|WGS:AAAB|AGAP004036-RA
AgamILC-11264	gnl|WGS:AAAB|AGAP004038-RA
AgamILC-11266	gnl|WGS:AAAB|AGAP004039-RB
AgamILC-11268	gnl|WGS:AAAB|AGAP013096-RA
AgamILC-11274	gnl|WGS:AAAB|AGAP004046-RA
AgamILC-11281	gnl|WGS:AAAB|AGAP004048-RA
AgamILC-11282	gnl|WGS:AAAB|AGAP004049-RA
AgamILC-11284	gnl|WGS:AAAB|AGAP004050-RC
AgamILC-11285	gnl|WGS:AAAB|AGAP013150-RA
AgamILC-11287	gnl|WGS:AAAB|AGAP004052-RA
AgamILC-11289	gnl|WGS:AAAB|AGAP004054-RA
AgamILC-11291	gnl|WGS:AAAB|AGAP004055-RA
AgamILC-11293	gnl|WGS:AAAB|AGAP004056-RA
AgamILC-11294	gnl|WGS:AAAB|AGAP004057-RA
AgamILC-11298	gnl|WGS:AAAB|AGAP004059-RA
AgamILC-11299	gnl|WGS:AAAB|AGAP004060-RA
AgamILC-11300	gnl|WGS:AAAB|AGAP004061-RA
AgamILC-11301	gnl|WGS:AAAB|AGAP004062-RA
AgamILC-11302	gnl|WGS:AAAB|AGAP004063-RA
AgamILC-11304	gnl|WGS:AAAB|AGAP004064-RA
AgamILC-11305	gnl|WGS:AAAB|AGAP004065-RA
AgamILC-11306	gnl|WGS:AAAB|AGAP013420-RA
AgamILC-11308	gnl|WGS:AAAB|AGAP004066-RA
AgamILC-11310	gnl|WGS:AAAB|AGAP013121-RA
AgamILC-11311	gnl|WGS:AAAB|AGAP004067-RA
AgamILC-11313	gnl|WGS:AAAB|AGAP004068-RA
AgamILC-11314	gnl|WGS:AAAB|AGAP004069-RA
AgamILC-11315	gnl|WGS:AAAB|AGAP004070-RA
AgamILC-11316	gnl|WGS:AAAB|AGAP004071-RA
AgamILC-11322	gnl|WGS:AAAB|AGAP004076-RA
AgamILC-11324	gnl|WGS:AAAB|AGAP004077-RA
AgamILC-11326	gnl|WGS:AAAB|AGAP004078-RA
AgamILC-11327	gnl|WGS:AAAB|AGAP004079-RA
AgamILC-11328	gnl|WGS:AAAB|AGAP004080-RA
AgamILC-11329	gnl|WGS:AAAB|AGAP004081-RA
AgamILC-11330	gnl|WGS:AAAB|AGAP004082-RA
AgamILC-11331	gnl|WGS:AAAB|AGAP004083-RA
AgamILC-11333	gnl|WGS:AAAB|AGAP004084-RA
AgamILC-11334	gnl|WGS:AAAB|AGAP004085-RA
AgamILC-11335	gnl|WGS:AAAB|AGAP004086-RA
AgamILC-11336	gnl|WGS:AAAB|AGAP004087-RA
AgamILC-11337	gnl|WGS:AAAB|AGAP004088-RA
AgamILC-11338	gnl|WGS:AAAB|AGAP004089-RA
AgamILC-11339	gnl|WGS:AAAB|AGAP004090-RA
AgamILC-11341	gnl|WGS:AAAB|AGAP013315-RA
AgamILC-11343	gnl|WGS:AAAB|AGAP004091-RA
AgamILC-11344	gnl|WGS:AAAB|AGAP004092-RA
AgamILC-11345	gnl|WGS:AAAB|AGAP013472-RA
AgamILC-11347	gnl|WGS:AAAB|AGAP004093-RA
AgamILC-11349	gnl|WGS:AAAB|AGAP004094-RA
AgamILC-11351	gnl|WGS:AAAB|AGAP004095-RA
AgamILC-11353	gnl|WGS:AAAB|AGAP004096-RA
AgamILC-11355	gnl|WGS:AAAB|AGAP004098-RA
AgamILC-11356	gnl|WGS:AAAB|AGAP004097-RA
AgamILC-11357	gnl|WGS:AAAB|AGAP004099-RA
AgamILC-11358	gnl|WGS:AAAB|AGAP004100-RA
AgamILC-11359	gnl|WGS:AAAB|AGAP004101-RA
AgamILC-11360	gnl|WGS:AAAB|AGAP004102-RA
AgamILC-11362	gnl|WGS:AAAB|AGAP004103-RA
AgamILC-11364	gnl|WGS:AAAB|AGAP004104-RA
AgamILC-11366	gnl|WGS:AAAB|AGAP004106-RA
AgamILC-11368	gnl|WGS:AAAB|AGAP004107-RA
AgamILC-11370	gnl|WGS:AAAB|AGAP013211-RA
AgamILC-11372	gnl|WGS:AAAB|AGAP013446-RA
AgamILC-11374	gnl|WGS:AAAB|AGAP004108-RA
AgamILC-11376	gnl|WGS:AAAB|AGAP004109-RA
AgamILC-11377	gnl|WGS:AAAB|AGAP004110-RA
AgamILC-11379	gnl|WGS:AAAB|AGAP013081-RA
AgamILC-11381	gnl|WGS:AAAB|AGAP004112-RA
AgamILC-11383	gnl|WGS:AAAB|AGAP004113-RA
AgamILC-11385	gnl|WGS:AAAB|AGAP004114-RA
AgamILC-11386	gnl|WGS:AAAB|AGAP004116-RA
AgamILC-11387	gnl|WGS:AAAB|AGAP004115-RA
AgamILC-11389	gnl|WGS:AAAB|AGAP004117-RA
