Species	IntronPos	MrnaAcc	Length	GCContent	GCSkew	NContent	Context
Agam	NT_078266.2_9267022-9280860-	gnl|WGS:AAAB|AGAP001748-RA	13839	0.454	-0.008	0.000	5putr
Agam	NT_078266.2_9281147-9282967-	gnl|WGS:AAAB|AGAP001748-RA	1821	0.461	0.139	0.000	5putr
Agam	NT_078266.2_9284519-9284743+	gnl|WGS:AAAB|AGAP001749-RA	225	0.467	0.067	0.000	cds
Agam	NT_078266.2_9284943-9285006+	gnl|WGS:AAAB|AGAP001749-RA	64	0.438	0.357	0.000	cds
Agam	NT_078266.2_9285135-9285193+	gnl|WGS:AAAB|AGAP001749-RA	59	0.373	-0.273	0.000	cds
Agam	NT_078266.2_9353729-9360197+	gnl|WGS:AAAB|AGAP001751-RA	6469	0.439	-0.036	0.006	cds
Agam	NT_078266.2_9360270-9367187+	gnl|WGS:AAAB|AGAP001751-RA	6918	0.443	-0.005	0.000	cds
Agam	NT_078266.2_9367292-9368246+	gnl|WGS:AAAB|AGAP001751-RA	955	0.484	-0.087	0.000	cds
Agam	NT_078266.2_9368541-9370501+	gnl|WGS:AAAB|AGAP001751-RA	1961	0.437	0.086	0.000	cds
Agam	NT_078266.2_9371442-9371875+	gnl|WGS:AAAB|AGAP001751-RA	434	0.408	-0.198	0.000	cds
Agam	NT_078266.2_9372501-9372573+	gnl|WGS:AAAB|AGAP001751-RA	73	0.370	0.333	0.000	cds
Agam	NT_078266.2_9372720-9374259+	gnl|WGS:AAAB|AGAP001751-RA	1540	0.410	-0.108	0.000	cds
Agam	NT_078266.2_9374400-9376388+	gnl|WGS:AAAB|AGAP001751-RA	1989	0.355	-0.191	0.000	cds
Agam	NT_078266.2_9376552-9376616+	gnl|WGS:AAAB|AGAP001751-RA	65	0.369	0.083	0.000	cds
Agam	NT_078266.2_9376759-9376848+	gnl|WGS:AAAB|AGAP001751-RA	90	0.389	-0.314	0.000	cds
Agam	NT_078266.2_9376906-9396057+	gnl|WGS:AAAB|AGAP001751-RA	19152	0.458	-0.024	0.000	cds
Agam	NT_078266.2_9396180-9396271+	gnl|WGS:AAAB|AGAP001751-RA	92	0.413	0.053	0.000	cds
Agam	NT_078266.2_9396432-9396526+	gnl|WGS:AAAB|AGAP001751-RA	95	0.379	-0.111	0.000	cds
Agam	NT_078266.2_9396697-9397116+	gnl|WGS:AAAB|AGAP001751-RA	420	0.493	0.121	0.000	cds
Agam	NT_078266.2_9344189-9344252+	gnl|WGS:AAAB|AGAP001750-RA	64	0.234	0.467	0.000	cds
Agam	NT_078266.2_9412781-9412991-	gnl|WGS:AAAB|AGAP001752-RA	211	0.441	0.075	0.000	cds
Agam	NT_078266.2_9414933-9415007-	gnl|WGS:AAAB|AGAP001752-RA	75	0.533	0.200	0.000	cds
Agam	NT_078266.2_9415132-9416232-	gnl|WGS:AAAB|AGAP001752-RA	1101	0.361	0.058	0.000	cds
Agam	NT_078266.2_9416371-9416476-	gnl|WGS:AAAB|AGAP001752-RA	106	0.425	0.289	0.000	cds
Agam	NT_078266.2_9416687-9416801-	gnl|WGS:AAAB|AGAP001752-RA	115	0.548	-0.175	0.000	cds
Agam	NT_078266.2_9416944-9417050-	gnl|WGS:AAAB|AGAP001752-RA	107	0.495	0.019	0.000	cds
Agam	NT_078266.2_9417227-9417359-	gnl|WGS:AAAB|AGAP001752-RA	133	0.519	0.188	0.000	cds
Agam	NT_078266.2_9417579-9417671-	gnl|WGS:AAAB|AGAP001752-RA	93	0.484	0.244	0.000	cds
Agam	NT_078266.2_9444778-9444855+	gnl|WGS:AAAB|AGAP001753-RA	78	0.410	-0.188	0.000	cds
Agam	NT_078266.2_9444977-9445062+	gnl|WGS:AAAB|AGAP001753-RA	86	0.477	0.268	0.000	cds
Agam	NT_078266.2_9445493-9445575+	gnl|WGS:AAAB|AGAP001753-RA	83	0.410	-0.294	0.000	cds
Agam	NT_078266.2_9447374-9447680+	gnl|WGS:AAAB|AGAP001754-RA	307	0.450	-0.029	0.000	cds
Agam	NT_078266.2_9453650-9453867+	gnl|WGS:AAAB|AGAP001754-RA	218	0.307	-0.045	0.000	cds
Agam	NT_078266.2_9454033-9454106+	gnl|WGS:AAAB|AGAP001754-RA	74	0.432	0.062	0.000	cds
Agam	NT_078266.2_9455033-9458055+	gnl|WGS:AAAB|AGAP001754-RA	3023	0.381	-0.023	0.000	cds
Agam	NT_078266.2_9458430-9458586+	gnl|WGS:AAAB|AGAP001754-RA	157	0.490	0.169	0.000	cds
Agam	NT_078266.2_9459114-9459213+	gnl|WGS:AAAB|AGAP001754-RA	100	0.450	0.511	0.000	cds
Agam	NT_078266.2_9459377-9459465+	gnl|WGS:AAAB|AGAP001754-RA	89	0.449	0.000	0.000	cds
Agam	NT_078266.2_9460884-9460983-	gnl|WGS:AAAB|AGAP001756-RA	100	0.400	0.000	0.000	cds
Agam	NT_078266.2_9461365-9461454-	gnl|WGS:AAAB|AGAP001756-RA	90	0.467	-0.190	0.000	cds
Agam	NT_078266.2_9461824-9461893-	gnl|WGS:AAAB|AGAP001756-RA	70	0.471	-0.030	0.000	cds
Agam	NT_078266.2_9462381-9462470-	gnl|WGS:AAAB|AGAP001756-RA	90	0.511	-0.478	0.000	cds
Agam	NT_078266.2_9462578-9463398-	gnl|WGS:AAAB|AGAP001756-RA	821	0.409	0.048	0.000	cds
Agam	NT_078266.2_9463513-9463599-	gnl|WGS:AAAB|AGAP001756-RA	87	0.402	0.029	0.000	cds
Agam	NT_078266.2_9463876-9465396-	gnl|WGS:AAAB|AGAP001756-RA	1521	0.427	0.079	0.000	5putr
Agam	NT_078266.2_9471262-9471351-	gnl|WGS:AAAB|AGAP001757-RA	90	0.367	-0.152	0.000	cds
Agam	NT_078266.2_9472730-9472831-	gnl|WGS:AAAB|AGAP001757-RA	102	0.520	0.245	0.000	cds
Agam	NT_078266.2_9473058-9473729-	gnl|WGS:AAAB|AGAP001757-RA	672	0.478	0.059	0.000	cds
Agam	NT_078266.2_9473932-9476587-	gnl|WGS:AAAB|AGAP001757-RA	2656	0.462	0.044	0.000	cds
Agam	NT_078266.2_9479460-9479544+	gnl|WGS:AAAB|AGAP001759-RA	85	0.482	-0.073	0.000	5putr
Agam	NT_078266.2_9481779-9482813+	gnl|WGS:AAAB|AGAP001759-RA	1035	0.382	-0.170	0.000	cds
Agam	NT_078266.2_9484253-9484927-	gnl|WGS:AAAB|AGAP001760-RA	675	0.473	0.028	0.000	cds
Agam	NT_078266.2_9488448-9488524+	gnl|WGS:AAAB|AGAP001762-RA	77	0.506	-0.128	0.000	cds
Agam	NT_078266.2_9488703-9488786+	gnl|WGS:AAAB|AGAP001762-RA	84	0.500	-0.143	0.000	cds
Agam	NT_078266.2_9488998-9489061+	gnl|WGS:AAAB|AGAP001762-RA	64	0.531	0.294	0.000	cds
Agam	NT_078266.2_9489187-9489269+	gnl|WGS:AAAB|AGAP001762-RA	83	0.386	0.125	0.000	cds
Agam	NT_078266.2_9489398-9489482+	gnl|WGS:AAAB|AGAP001762-RA	85	0.529	-0.244	0.000	cds
Agam	NT_078266.2_9489668-9489739+	gnl|WGS:AAAB|AGAP001762-RA	72	0.458	-0.091	0.000	cds
Agam	NT_078266.2_9489919-9489986+	gnl|WGS:AAAB|AGAP001762-RA	68	0.515	0.143	0.000	cds
Agam	NT_078266.2_9490119-9491146+	gnl|WGS:AAAB|AGAP001762-RA	1028	0.468	-0.027	0.000	cds
Agam	NT_078266.2_9491301-9491369+	gnl|WGS:AAAB|AGAP001762-RA	69	0.435	-0.467	0.000	cds
Agam	NT_078266.2_9492488-9492571+	gnl|WGS:AAAB|AGAP001762-RA	84	0.440	-0.351	0.000	cds
Agam	NT_078266.2_9492675-9492751+	gnl|WGS:AAAB|AGAP001762-RA	77	0.442	-0.176	0.000	cds
Agam	NT_078266.2_9497476-9497559-	gnl|WGS:AAAB|AGAP001761-RA	84	0.464	-0.231	0.000	cds
Agam	NT_078266.2_9497821-9497899-	gnl|WGS:AAAB|AGAP001761-RA	79	0.430	-0.118	0.000	cds
Agam	NT_078266.2_9498344-9504646-	gnl|WGS:AAAB|AGAP001761-RA	6303	0.471	0.016	0.000	cds
Agam	NT_078266.2_9504768-9511106-	gnl|WGS:AAAB|AGAP001761-RA	6339	0.448	-0.011	0.233	cds
Agam	NT_078266.2_9524264-9525903+	gnl|WGS:AAAB|AGAP001763-RA	1640	0.487	0.050	0.000	cds
Agam	NT_078266.2_9526055-9526338+	gnl|WGS:AAAB|AGAP001763-RA	284	0.496	0.035	0.000	cds
Agam	NT_078266.2_9526812-9526884+	gnl|WGS:AAAB|AGAP001763-RA	73	0.479	0.086	0.000	cds
Agam	NT_078266.2_9527087-9527863+	gnl|WGS:AAAB|AGAP001763-RA	777	0.526	0.130	0.000	cds
Agam	NT_078266.2_9528057-9528149+	gnl|WGS:AAAB|AGAP001763-RA	93	0.452	-0.048	0.000	cds
Agam	NT_078266.2_9530007-9530077+	gnl|WGS:AAAB|AGAP001764-RA	71	0.394	-0.071	0.000	cds
Agam	NT_078266.2_9532570-9532652-	gnl|WGS:AAAB|AGAP001765-RA	83	0.554	0.000	0.000	cds
Agam	NT_078266.2_9532773-9532871-	gnl|WGS:AAAB|AGAP001765-RA	99	0.636	0.048	0.000	cds
Agam	NT_078266.2_9532986-9533060-	gnl|WGS:AAAB|AGAP001765-RA	75	0.467	-0.257	0.000	cds
Agam	NT_078266.2_9533152-9533255-	gnl|WGS:AAAB|AGAP001765-RA	104	0.510	-0.434	0.000	cds
Agam	NT_078266.2_9533406-9533635-	gnl|WGS:AAAB|AGAP001765-RA	230	0.409	0.064	0.000	cds
Agam	NT_078266.2_9533800-9534565-	gnl|WGS:AAAB|AGAP001765-RA	766	0.474	-0.096	0.000	cds
Agam	NT_078266.2_9534665-9534761-	gnl|WGS:AAAB|AGAP001765-RA	97	0.546	-0.057	0.000	cds
Agam	NT_078266.2_9596170-9596302-	gnl|WGS:AAAB|AGAP001766-RA	133	0.338	-0.289	0.000	cds
Agam	NT_078266.2_9596669-9596790-	gnl|WGS:AAAB|AGAP001766-RA	122	0.410	-0.240	0.000	cds
Agam	NT_078266.2_9687509-9687574-	gnl|WGS:AAAB|AGAP001768-RA	66	0.424	0.214	0.000	cds
Agam	NT_078266.2_9687722-9687826-	gnl|WGS:AAAB|AGAP001768-RA	105	0.371	0.179	0.000	cds
Agam	NT_078266.2_9687992-9688059-	gnl|WGS:AAAB|AGAP001768-RA	68	0.441	-0.200	0.000	cds
Agam	NT_078266.2_9688364-9695284-	gnl|WGS:AAAB|AGAP001768-RA	6921	0.384	0.000	0.000	5putr
Agam	NT_078266.2_9701675-9703257+	gnl|WGS:AAAB|AGAP001769-RA	1583	0.419	0.096	0.000	5putr
Agam	NT_078266.2_9703520-9704509+	gnl|WGS:AAAB|AGAP001769-RA	990	0.349	-0.052	0.000	cds
Agam	NT_078266.2_9704942-9705052+	gnl|WGS:AAAB|AGAP001769-RA	111	0.441	-0.102	0.000	cds
Agam	NT_078266.2_9705419-9705528+	gnl|WGS:AAAB|AGAP001769-RA	110	0.291	-0.312	0.000	cds
Agam	NT_078266.2_9726639-9726744+	gnl|WGS:AAAB|AGAP013328-RA	106	0.349	0.135	0.000	cds
Agam	NT_078266.2_9726892-9726957+	gnl|WGS:AAAB|AGAP013328-RA	66	0.409	0.185	0.000	cds
Agam	NT_078266.2_9850944-9856350-	gnl|WGS:AAAB|AGAP001773-RB	5407	0.372	0.044	0.000	3putr
Agam	NT_078266.2_9856587-9867002-	gnl|WGS:AAAB|AGAP001773-RB	10416	0.417	0.023	0.000	cds
Agam	NT_078266.2_9867162-9870534-	gnl|WGS:AAAB|AGAP001773-RB	3373	0.415	0.041	0.000	cds
Agam	NT_078266.2_9870805-9999049-	gnl|WGS:AAAB|AGAP001773-RB	128245	0.427	0.038	0.014	cds
Agam	NT_078266.2_10041427-10041569+	gnl|WGS:AAAB|AGAP001774-RA	143	0.399	0.018	0.000	cds
Agam	NT_078266.2_10041840-10045282+	gnl|WGS:AAAB|AGAP001774-RA	3443	0.420	0.040	0.000	cds
Agam	NT_078266.2_10045442-10055486+	gnl|WGS:AAAB|AGAP001774-RA	10045	0.420	0.042	0.000	cds
Agam	NT_078266.2_10055723-10061177+	gnl|WGS:AAAB|AGAP001774-RA	5455	0.370	0.076	0.000	3putr
Agam	NT_078266.2_10156208-10156272-	gnl|WGS:AAAB|AGAP001775-RA	65	0.415	0.333	0.000	cds
Agam	NT_078266.2_10157606-10157677-	gnl|WGS:AAAB|AGAP001775-RA	72	0.556	0.200	0.000	cds
Agam	NT_078266.2_10157797-10157861-	gnl|WGS:AAAB|AGAP001775-RA	65	0.446	0.034	0.000	cds
Agam	NT_078266.2_10159908-10159979-	gnl|WGS:AAAB|AGAP001775-RA	72	0.486	-0.314	0.000	cds
Agam	NT_078266.2_10160148-10164598-	gnl|WGS:AAAB|AGAP001775-RA	4451	0.437	0.016	0.000	cds
Agam	NT_078266.2_10166923-10167010-	gnl|WGS:AAAB|AGAP001776-RA	88	0.318	0.357	0.000	5putr
Agam	NT_078266.2_10172647-10172714+	gnl|WGS:AAAB|AGAP001777-RA	68	0.441	0.000	0.000	cds
Agam	NT_078266.2_10172898-10172983+	gnl|WGS:AAAB|AGAP001777-RA	86	0.453	-0.231	0.000	cds
Agam	NT_078266.2_10173367-10173506+	gnl|WGS:AAAB|AGAP001777-RA	140	0.457	-0.094	0.000	cds
Agam	NT_078266.2_10174495-10174570+	gnl|WGS:AAAB|AGAP001777-RA	76	0.487	-0.135	0.000	cds
Agam	NT_078266.2_10174782-10174853+	gnl|WGS:AAAB|AGAP001777-RA	72	0.417	0.400	0.000	cds
Agam	NT_078266.2_10175743-10175817+	gnl|WGS:AAAB|AGAP001777-RA	75	0.467	-0.257	0.000	cds
Agam	NT_078266.2_10178665-10178744-	gnl|WGS:AAAB|AGAP001778-RA	80	0.487	0.026	0.000	cds
Agam	NT_078266.2_10183652-10184288-	gnl|WGS:AAAB|AGAP001779-RB	637	0.446	0.077	0.000	cds
Agam	NT_078266.2_10184565-10189332-	gnl|WGS:AAAB|AGAP001779-RB	4768	0.439	-0.064	0.004	cds
Agam	NT_078266.2_10216207-10216798+	gnl|WGS:AAAB|AGAP001780-RA	592	0.473	0.057	0.000	cds
Agam	NT_078266.2_10217606-10218298+	gnl|WGS:AAAB|AGAP001780-RA	693	0.356	0.166	0.000	cds
Agam	NT_078266.2_10218664-10218750+	gnl|WGS:AAAB|AGAP001780-RA	87	0.414	0.167	0.000	cds
Agam	NT_078266.2_10219937-10220021+	gnl|WGS:AAAB|AGAP001780-RA	85	0.541	0.391	0.000	cds
Agam	NT_078266.2_10222741-10222816+	gnl|WGS:AAAB|AGAP001780-RA	76	0.474	-0.278	0.000	cds
Agam	NT_078266.2_10223307-10223449+	gnl|WGS:AAAB|AGAP001780-RA	143	0.545	0.333	0.000	cds
Agam	NT_078266.2_10223929-10224026+	gnl|WGS:AAAB|AGAP001780-RA	98	0.418	0.317	0.000	cds
Agam	NT_078266.2_10224220-10224370+	gnl|WGS:AAAB|AGAP001780-RA	151	0.305	0.043	0.000	cds
Agam	NT_078266.2_10224464-10225302+	gnl|WGS:AAAB|AGAP001780-RA	839	0.361	-0.063	0.000	cds
Agam	NT_078266.2_10226893-10226962+	gnl|WGS:AAAB|AGAP001780-RA	70	0.429	-0.067	0.000	cds
Agam	NT_078266.2_10227148-10227495+	gnl|WGS:AAAB|AGAP001780-RA	348	0.457	-0.019	0.000	cds
Agam	NT_078266.2_10229142-10229243+	gnl|WGS:AAAB|AGAP001780-RA	102	0.422	-0.023	0.000	cds
Agam	NT_078266.2_10229451-10229545+	gnl|WGS:AAAB|AGAP001780-RA	95	0.505	-0.250	0.000	cds
Agam	NT_078266.2_10229694-10229784+	gnl|WGS:AAAB|AGAP001780-RA	91	0.516	-0.404	0.000	cds
Agam	NT_078266.2_10230016-10230122+	gnl|WGS:AAAB|AGAP001780-RA	107	0.533	-0.158	0.000	cds
Agam	NT_078266.2_10233876-10234119-	gnl|WGS:AAAB|AGAP013458-RB	244	0.471	-0.270	0.000	cds
Agam	NT_078266.2_10234494-10235888-	gnl|WGS:AAAB|AGAP013458-RB	1395	0.450	-0.080	0.000	cds
Agam	NT_078266.2_10236023-10236081-	gnl|WGS:AAAB|AGAP013458-RB	59	0.458	0.185	0.000	cds
Agam	NT_078266.2_10236427-10236683-	gnl|WGS:AAAB|AGAP013458-RB	257	0.463	-0.412	0.000	cds
Agam	NT_078266.2_10238886-10243263-	gnl|WGS:AAAB|AGAP013458-RB	4378	0.438	-0.033	0.000	cds
Agam	NT_078266.2_10243798-10245282-	gnl|WGS:AAAB|AGAP013458-RB	1485	0.424	0.008	0.013	cds
Agam	NT_078266.2_10249860-10253587-	gnl|WGS:AAAB|AGAP013458-RB	3728	0.479	-0.022	0.000	cds
Agam	NT_078266.2_10253762-10254418-	gnl|WGS:AAAB|AGAP013458-RB	657	0.483	-0.062	0.240	cds
Agam	NT_078266.2_10256857-10257109+	gnl|WGS:AAAB|AGAP001781-RA	253	0.419	-0.113	0.000	5putr
Agam	NT_078266.2_10282484-10282565-	gnl|WGS:AAAB|AGAP001782-RA	82	0.427	0.029	0.000	cds
Agam	NT_078266.2_10282748-10282824-	gnl|WGS:AAAB|AGAP001782-RA	77	0.390	0.000	0.000	cds
Agam	NT_078266.2_10282991-10283075-	gnl|WGS:AAAB|AGAP001782-RA	85	0.541	-0.217	0.000	cds
Agam	NT_078266.2_10283193-10284500-	gnl|WGS:AAAB|AGAP001782-RA	1308	0.427	-0.057	0.000	cds
Agam	NT_078266.2_10327009-10329893+	gnl|WGS:AAAB|AGAP001783-RA	2885	0.458	0.044	0.000	5putr
Agam	NT_078266.2_10330215-10330293+	gnl|WGS:AAAB|AGAP001783-RA	79	0.570	-0.111	0.000	cds
Agam	NT_078266.2_10352783-10372790+	gnl|WGS:AAAB|AGAP001786-RA	20008	0.469	-0.012	0.039	cds
Agam	NT_078266.2_10372957-10443912+	gnl|WGS:AAAB|AGAP001786-RA	70956	0.486	0.054	0.013	cds
Agam	NT_078266.2_10444109-10444904+	gnl|WGS:AAAB|AGAP001786-RA	796	0.391	0.219	0.029	cds
Agam	NT_078266.2_10446669-10446820+	gnl|WGS:AAAB|AGAP001786-RA	152	0.553	-0.452	0.000	cds
Agam	NT_078266.2_10447972-10449935+	gnl|WGS:AAAB|AGAP001786-RA	1964	0.384	-0.171	0.000	cds
Agam	NT_078266.2_10450137-10450352+	gnl|WGS:AAAB|AGAP001786-RA	216	0.519	-0.339	0.000	cds
Agam	NT_078266.2_10450918-10451863+	gnl|WGS:AAAB|AGAP001786-RA	946	0.431	-0.172	0.000	cds
Agam	NT_078266.2_10452042-10452284+	gnl|WGS:AAAB|AGAP001786-RA	243	0.420	-0.078	0.000	cds
Agam	NT_078266.2_10452691-10452799+	gnl|WGS:AAAB|AGAP001786-RA	109	0.431	-0.234	0.000	cds
Agam	NT_078266.2_10452882-10452966+	gnl|WGS:AAAB|AGAP001786-RA	85	0.412	0.029	0.000	cds
Agam	NT_078266.2_10453200-10453530+	gnl|WGS:AAAB|AGAP001786-RA	331	0.393	0.000	0.000	cds
Agam	NT_078266.2_10468718-10468834-	gnl|WGS:AAAB|AGAP013270-RA	117	0.453	-0.208	0.000	cds
Agam	NT_078266.2_10480407-10480485+	gnl|WGS:AAAB|AGAP001787-RA	79	0.430	0.000	0.000	cds
Agam	NT_078266.2_10480627-10480700+	gnl|WGS:AAAB|AGAP001787-RA	74	0.351	0.154	0.000	cds
Agam	NT_078266.2_10482318-10482388-	gnl|WGS:AAAB|AGAP001788-RA	71	0.423	0.200	0.000	cds
Agam	NT_078266.2_10482987-10483059-	gnl|WGS:AAAB|AGAP001788-RA	73	0.342	-0.120	0.000	cds
Agam	NT_078266.2_10483726-10483791+	gnl|WGS:AAAB|AGAP001789-RA	66	0.379	-0.360	0.000	cds
Agam	NT_078266.2_10484191-10484261+	gnl|WGS:AAAB|AGAP001789-RA	71	0.408	-0.034	0.000	cds
Agam	NT_078266.2_10513113-10513992+	gnl|WGS:AAAB|AGAP001791-RA	880	0.420	-0.086	0.000	cds
Agam	NT_078266.2_10514110-10514199+	gnl|WGS:AAAB|AGAP001791-RA	90	0.578	-0.154	0.000	cds
Agam	NT_078266.2_10514446-10514519+	gnl|WGS:AAAB|AGAP001791-RA	74	0.459	0.059	0.000	cds
Agam	NT_078266.2_10514735-10514819+	gnl|WGS:AAAB|AGAP001791-RA	85	0.471	-0.200	0.000	cds
Agam	NT_078266.2_10515790-10515872+	gnl|WGS:AAAB|AGAP001791-RA	83	0.446	-0.081	0.000	cds
Agam	NT_078266.2_10518447-10518525-	gnl|WGS:AAAB|AGAP001792-RA	79	0.443	-0.029	0.000	cds
Agam	NT_078266.2_10519826-10519901-	gnl|WGS:AAAB|AGAP001792-RA	76	0.474	-0.333	0.000	cds
Agam	NT_078266.2_10521665-10521732+	gnl|WGS:AAAB|AGAP013125-RA	68	0.441	-0.067	0.000	cds
Agam	NT_078266.2_10523088-10523175-	gnl|WGS:AAAB|AGAP001793-RA	88	0.523	-0.261	0.000	cds
Agam	NT_078266.2_10526173-10526255-	gnl|WGS:AAAB|AGAP001794-RA	83	0.518	0.209	0.000	cds
Agam	NT_078266.2_10530068-10530122+	gnl|WGS:AAAB|AGAP001795-RA	55	0.455	0.040	0.000	cds
Agam	NT_078266.2_10530241-10530305+	gnl|WGS:AAAB|AGAP001795-RA	65	0.446	0.379	0.000	cds
Agam	NT_078266.2_10532357-10533056+	gnl|WGS:AAAB|AGAP001796-RA	700	0.440	-0.019	0.000	cds
Agam	NT_078266.2_10549832-10563020+	gnl|WGS:AAAB|AGAP001797-RA	13189	0.502	0.042	0.000	cds
Agam	NT_078266.2_10563155-10564788+	gnl|WGS:AAAB|AGAP001797-RA	1634	0.446	-0.080	0.000	cds
Agam	NT_078266.2_10564907-10570520+	gnl|WGS:AAAB|AGAP001797-RA	5614	0.405	0.074	0.000	cds
Agam	NT_078266.2_10570592-10572921+	gnl|WGS:AAAB|AGAP001797-RA	2330	0.465	-0.013	0.000	cds
Agam	NT_078266.2_10572998-10574062+	gnl|WGS:AAAB|AGAP001797-RA	1065	0.374	-0.111	0.000	cds
Agam	NT_078266.2_10574126-10578065+	gnl|WGS:AAAB|AGAP001797-RA	3940	0.452	-0.093	0.000	cds
Agam	NT_078266.2_10578136-10583518+	gnl|WGS:AAAB|AGAP001797-RA	5383	0.466	-0.026	0.000	cds
Agam	NT_078266.2_10587860-10587921-	gnl|WGS:AAAB|AGAP001798-RA	62	0.452	-0.071	0.000	cds
Agam	NT_078266.2_10588470-10588545-	gnl|WGS:AAAB|AGAP001798-RA	76	0.513	-0.231	0.000	cds
Agam	NT_078266.2_10588840-10589113-	gnl|WGS:AAAB|AGAP001798-RA	274	0.500	-0.139	0.000	cds
Agam	NT_078266.2_10591513-10593233+	gnl|WGS:AAAB|AGAP001799-RA	1721	0.451	0.079	0.000	5putr
Agam	NT_078266.2_10593687-10593751+	gnl|WGS:AAAB|AGAP001799-RA	65	0.600	0.179	0.000	cds
Agam	NT_078266.2_10593972-10594051+	gnl|WGS:AAAB|AGAP001799-RA	80	0.525	-0.143	0.000	cds
Agam	NT_078266.2_10594230-10594983+	gnl|WGS:AAAB|AGAP001799-RA	754	0.484	-0.222	0.000	cds
Agam	NT_078266.2_10599278-10604206+	gnl|WGS:AAAB|AGAP001800-RA	4929	0.479	0.008	0.000	cds
Agam	NT_078266.2_10604928-10605503+	gnl|WGS:AAAB|AGAP001800-RA	576	0.477	-0.011	0.000	cds
Agam	NT_078266.2_10609332-10609402-	gnl|WGS:AAAB|AGAP001801-RA	71	0.437	0.097	0.000	cds
Agam	NT_078266.2_10610156-10610892+	gnl|WGS:AAAB|AGAP001802-RA	737	0.490	-0.152	0.000	5putr
Agam	NT_078266.2_10611826-10611911+	gnl|WGS:AAAB|AGAP001802-RA	86	0.442	0.158	0.000	cds
Agam	NT_078266.2_10612205-10612291+	gnl|WGS:AAAB|AGAP001802-RA	87	0.483	0.190	0.000	cds
Agam	NT_078266.2_10612523-10612592+	gnl|WGS:AAAB|AGAP001802-RA	70	0.357	0.280	0.000	cds
Agam	NT_078266.2_10612701-10613045+	gnl|WGS:AAAB|AGAP001802-RA	345	0.435	-0.093	0.000	cds
Agam	NT_078266.2_10613979-10614059+	gnl|WGS:AAAB|AGAP001802-RA	81	0.469	0.000	0.000	cds
Agam	NT_078266.2_10614207-10614280+	gnl|WGS:AAAB|AGAP001802-RA	74	0.324	-0.167	0.000	cds
Agam	NT_078266.2_10614478-10614553+	gnl|WGS:AAAB|AGAP001802-RA	76	0.316	-0.167	0.000	cds
Agam	NT_078266.2_10619400-10619474+	gnl|WGS:AAAB|AGAP001804-RA	75	0.373	0.357	0.000	cds
Agam	NT_078266.2_10621937-10622589-	gnl|WGS:AAAB|AGAP001805-RA	653	0.469	0.039	0.000	cds
Agam	NT_078266.2_10622864-10623342-	gnl|WGS:AAAB|AGAP001805-RA	479	0.441	0.071	0.000	5putr
Agam	NT_078266.2_10772588-10777797+	gnl|WGS:AAAB|AGAP001806-RA	5210	0.473	-0.030	0.000	5putr
Agam	NT_078266.2_10778431-10783326+	gnl|WGS:AAAB|AGAP001806-RA	4896	0.461	-0.036	0.000	cds
Agam	NT_078266.2_10791054-10797164-	gnl|WGS:AAAB|AGAP001807-RA	6111	0.456	0.005	0.000	cds
Agam	NT_078266.2_10797239-10797432-	gnl|WGS:AAAB|AGAP001807-RA	194	0.515	-0.160	0.000	cds
Agam	NT_078266.2_10797907-10797986-	gnl|WGS:AAAB|AGAP001807-RA	80	0.450	0.000	0.000	cds
Agam	NT_078266.2_10798173-10798571-	gnl|WGS:AAAB|AGAP001807-RA	399	0.434	0.064	0.000	cds
Agam	NT_078266.2_10798770-10798840-	gnl|WGS:AAAB|AGAP001807-RA	71	0.493	-0.029	0.000	cds
Agam	NT_078266.2_10798913-10799182-	gnl|WGS:AAAB|AGAP001807-RA	270	0.456	-0.089	0.000	cds
Agam	NT_078266.2_10799255-10799333-	gnl|WGS:AAAB|AGAP001807-RA	79	0.570	0.022	0.000	cds
Agam	NT_078266.2_10799475-10799582-	gnl|WGS:AAAB|AGAP001807-RA	108	0.463	0.200	0.000	cds
Agam	NT_078266.2_10799655-10799753-	gnl|WGS:AAAB|AGAP001807-RA	99	0.515	-0.216	0.000	cds
Agam	NT_078266.2_10799826-10799914-	gnl|WGS:AAAB|AGAP001807-RA	89	0.371	-0.152	0.000	cds
Agam	NT_078266.2_10799987-10802026-	gnl|WGS:AAAB|AGAP001807-RA	2040	0.455	0.104	0.000	cds
Agam	NT_078266.2_10802093-10802755-	gnl|WGS:AAAB|AGAP001807-RA	663	0.480	-0.126	0.000	cds
Agam	NT_078266.2_10802828-10803145-	gnl|WGS:AAAB|AGAP001807-RA	318	0.494	0.159	0.000	cds
Agam	NT_078266.2_10803258-10803351-	gnl|WGS:AAAB|AGAP001807-RA	94	0.500	0.021	0.000	cds
Agam	NT_078266.2_10803439-10803558-	gnl|WGS:AAAB|AGAP001807-RA	120	0.458	-0.345	0.000	cds
Agam	NT_078266.2_10803835-10805546-	gnl|WGS:AAAB|AGAP001807-RA	1712	0.428	0.086	0.000	cds
Agam	NT_078266.2_10837516-10837661+	gnl|WGS:AAAB|AGAP001809-RA	146	0.390	-0.368	0.000	cds
Agam	NT_078266.2_10837803-10837864+	gnl|WGS:AAAB|AGAP001809-RA	62	0.452	-0.143	0.000	cds
Agam	NT_078266.2_10842250-10842334-	gnl|WGS:AAAB|AGAP001810-RA	85	0.424	-0.167	0.000	cds
