Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Dpul	NCBI_GNO_279000001	1222	0.468	-0.063	0.000	2	1	0	0
Dpul	SNAP_00040821	573	0.412	-0.068	0.000	3	2	0	0
Dpul	NCBI_GNO_279900002	1466	0.324	0.061	0.000	1	0	0	0
Dpul	PASA_GEN_2800064	1648	0.358	0.058	0.000	6	5	0	316
Dpul	NCBI_GNO_2800002	679	0.408	-0.025	0.000	4	3	0	0
Dpul	e_gw1.28.181.1	5957	0.455	-0.023	0.000	6	5	0	0
Dpul	fgenesh1_pg.C_scaffold_28000004	1237	0.422	-0.069	0.000	6	5	0	0
Dpul	SNAP_00012394	2941	0.399	-0.028	0.000	9	8	0	0
Dpul	fgenesh1_pg.C_scaffold_28000006	2205	0.382	0.018	0.000	9	8	0	0
Dpul	e_gw1.28.285.1	995	0.454	-0.058	0.000	3	2	0	0
Dpul	e_gw1.28.17.1	3052	0.494	0.036	0.000	8	7	0	0
Dpul	PASA_GEN_2800066	7729	0.475	-0.035	0.000	16	15	0	1155
Dpul	SNAP_00012398	576	0.517	-0.007	0.000	1	0	0	0
Dpul	PASA_GEN_2800001	1129	0.378	0.049	0.000	3	2	199	344
Dpul	PASA_GEN_2800067	2380	0.348	-0.048	0.000	10	9	135	80
Dpul	PASA_GEN_2800003	1523	0.375	0.054	0.000	7	6	133	105
Dpul	PASA_GEN_2800004	1479	0.478	0.081	0.000	2	1	120	143
Dpul	fgenesh1_pg.C_scaffold_28000015	1550	0.376	-0.033	0.000	6	5	0	0
Dpul	SNAP_00012405	2142	0.387	-0.019	0.000	7	6	0	0
Dpul	PASA_GEN_2800068	3011	0.382	-0.037	0.000	11	10	0	249
Dpul	e_gw1.28.287.1	201	0.468	-0.021	0.000	1	0	0	0
Dpul	gw1.28.264.1	471	0.408	0.021	0.000	2	1	0	0
Dpul	estExt_Genewise1Plus.C_280033	2712	0.396	0.012	0.000	10	9	0	432
Dpul	PASA_GEN_2800007	603	0.355	0.168	0.000	3	2	88	37
Dpul	fgenesh1_kg.C_scaffold_28000006	1042	0.369	0.013	0.000	5	4	31	40
Dpul	PASA_GEN_2800008	1533	0.406	0.008	0.000	3	2	242	293
Dpul	NCBI_GNO_2800023	793	0.392	-0.016	0.000	3	2	0	0
Dpul	SNAP_00012415	4531	0.471	-0.008	0.000	9	8	0	0
Dpul	fgenesh1_pg.C_scaffold_28000031	1572	0.478	-0.108	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_28000032	1268	0.490	-0.053	0.000	3	2	0	0
Dpul	SNAP_00012421	2133	0.448	-0.032	0.000	3	2	0	0
Dpul	NCBI_GNO_2800029	5001	0.460	-0.146	0.000	12	11	0	0
Dpul	estExt_Genewise1Plus.C_280041	1848	0.361	0.036	0.000	9	8	35	213
Dpul	NCBI_GNO_2800032	2409	0.394	-0.347	0.000	6	5	0	0
Dpul	NCBI_GNO_2800033	1620	0.363	-0.007	0.000	8	7	0	0
Dpul	fgenesh1_pg.C_scaffold_28000040	417	0.513	-0.037	0.000	1	0	0	0
Dpul	PASA_GEN_2800071	15922	0.433	-0.036	0.000	13	12	0	1623
Dpul	estExt_fgenesh1_pg.C_280042	1323	0.450	-0.113	0.000	1	0	145	293
Dpul	PIR_PASA_GEN_2800073	2457	0.399	0.033	0.000	7	6	222	473
Dpul	estExt_fgenesh1_pg.C_280045	1947	0.407	0.025	0.000	7	6	0	70
Dpul	NCBI_GNO_2800038	1963	0.359	0.023	0.000	8	7	0	0
Dpul	estExt_fgenesh1_pg.C_280047	3141	0.405	-0.031	0.000	7	6	0	445
Dpul	e_gw1.28.231.1	960	0.482	0.024	0.000	3	2	0	0
Dpul	e_gw1.28.92.1	1838	0.439	0.019	0.000	2	1	0	0
Dpul	PASA_GEN_2800012	2910	0.433	-0.017	0.000	9	8	269	307
Dpul	PASA_GEN_2800078	3146	0.411	0.025	0.000	7	6	114	142
Dpul	NCBI_GNO_2800043	1242	0.401	-0.052	0.000	4	3	3	231
Dpul	fgenesh1_pg.C_scaffold_28000052	1405	0.467	0.006	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_28000053	1059	0.567	-0.050	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_28000054	842	0.452	-0.029	0.000	4	3	0	0
Dpul	e_gw1.28.180.1	4239	0.443	-0.079	0.000	12	11	0	0
Dpul	PASA_GEN_2800080	534	0.526	-0.011	0.000	1	0	15	351
Dpul	PASA_GEN_2800081	6152	0.537	-0.028	0.000	13	12	0	699
Dpul	NCBI_GNO_2800047	2166	0.433	-0.028	0.000	9	8	0	110
Dpul	fgenesh1_pg.C_scaffold_28000057	1425	0.403	0.024	0.000	4	3	0	0
Dpul	NCBI_GNO_2800049	1275	0.508	-0.059	0.000	4	3	0	0
Dpul	NCBI_GNO_2800050	3235	0.536	-0.042	0.000	6	5	0	0
Dpul	NCBI_GNO_2800051	1399	0.501	-0.158	0.000	3	2	0	0
Dpul	PASA_GEN_2800014	684	0.420	-0.129	0.000	1	0	113	148
Dpul	gw1.28.233.1	1096	0.441	0.010	0.000	5	4	0	0
Dpul	PASA_GEN_2800082	1408	0.395	0.068	0.000	5	4	153	0
Dpul	fgenesh1_pg.C_scaffold_28000062	2728	0.409	0.028	0.000	5	4	0	0
Dpul	NCBI_GNO_2800056	2146	0.369	0.042	0.000	9	8	0	0
Dpul	PASA_GEN_2800015	1770	0.388	0.017	0.000	8	7	10	74
Dpul	estExt_fgenesh1_pg.C_280064	2894	0.417	-0.121	0.000	5	4	77	830
Dpul	gw1.28.95.1	1617	0.445	-0.003	0.000	4	3	0	0
Dpul	SNAP_00012460	832	0.433	0.161	0.000	3	2	0	0
Dpul	SNAP_00012461	162	0.426	-0.014	0.000	1	0	0	0
Dpul	SNAP_00012462	159	0.421	0.254	0.000	1	0	0	0
Dpul	SNAP_00012463	6892	0.457	-0.014	0.000	7	6	0	0
Dpul	e_gw1.28.40.1	1646	0.441	0.025	0.000	4	3	0	0
Dpul	PASA_GEN_2800085	4614	0.398	0.034	0.000	13	12	105	625
Dpul	e_gw1.28.184.1	2258	0.416	0.005	0.000	11	10	0	0
Dpul	PASA_GEN_2800086	2758	0.415	-0.015	0.000	8	7	0	797
Dpul	fgenesh1_pg.C_scaffold_28000073	1030	0.392	-0.069	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_28000074	756	0.366	0.025	0.000	5	4	0	0
Dpul	PASA_GEN_2800087	2045	0.401	0.004	0.000	6	5	0	586
Dpul	e_gw1.28.145.1	3832	0.419	0.028	0.000	15	14	0	0
Dpul	NCBI_GNO_2800068	14761	0.441	-0.034	0.000	16	15	0	351
Dpul	fgenesh1_pg.C_scaffold_28000079	1183	0.362	0.065	0.000	4	3	0	0
Dpul	NCBI_GNO_2800070	1802	0.373	0.064	0.000	4	3	0	0
Dpul	estExt_Genewise1Plus.C_280096	9939	0.385	-0.001	0.000	31	30	12	469
Dpul	estExt_fgenesh1_kg.C_280010	977	0.344	0.030	0.000	4	3	80	77
Dpul	PASA_GEN_2800092	6239	0.378	0.053	0.000	23	22	129	87
Dpul	e_gw1.28.294.1	2653	0.344	0.012	0.000	8	7	0	0
Dpul	PASA_GEN_2800027	642	0.340	0.055	0.000	3	2	40	84
Dpul	SNAP_00012482	1480	0.460	-0.037	0.000	8	7	0	0
Dpul	SNAP_00012483	204	0.505	-0.087	0.000	1	0	0	0
Dpul	PASA_GEN_2800093	2325	0.381	0.102	0.000	8	7	107	653
Dpul	e_gw1.28.109.1	427	0.370	0.063	0.000	2	1	0	0
Dpul	PASA_GEN_2800094	14792	0.451	-0.014	0.000	31	30	0	406
Dpul	NCBI_GNO_2800084	4607	0.409	0.029	0.000	15	14	0	342
Dpul	SNAP_00012491	4359	0.448	-0.010	0.000	6	5	0	0
Dpul	gw1.28.41.1	1130	0.488	-0.101	0.000	4	3	0	0
Dpul	PASA_GEN_2800096	2651	0.426	0.088	0.000	9	8	0	124
Dpul	PASA_GEN_2800097	3298	0.457	-0.076	0.000	3	2	0	856
Dpul	gw1.28.112.1	207	0.604	-0.088	0.000	1	0	0	0
Dpul	NCBI_GNO_2800090	33991	0.446	0.022	0.000	40	39	0	0
Dpul	PASA_GEN_2800029	1370	0.371	0.098	0.000	6	5	87	53
Dpul	NCBI_GNO_2800092	1117	0.377	0.078	0.000	5	4	0	32
Dpul	estExt_fgenesh1_kg.C_280013	1390	0.349	-0.014	0.000	6	5	87	65
Dpul	PASA_GEN_2800100	1982	0.386	0.067	0.000	8	7	0	234
Dpul	SNAP_00012508	1620	0.436	-0.006	0.000	5	4	0	0
Dpul	SNAP_00012510	1999	0.455	-0.047	0.000	5	4	0	0
Dpul	NCBI_GNO_2800097	1661	0.439	-0.022	0.000	4	3	76	0
Dpul	PASA_GEN_2800032	2927	0.411	0.025	0.000	10	9	95	562
Dpul	NCBI_GNO_2800099	1068	0.405	0.053	0.000	3	2	144	232
Dpul	PASA_GEN_2800103	1653	0.428	0.069	0.000	2	1	333	243
Dpul	NCBI_GNO_2800101	2195	0.459	-0.036	0.000	5	4	0	12
Dpul	NCBI_GNO_2800102	5429	0.452	-0.001	0.000	7	6	0	393
Dpul	PASA_GEN_2800037	1321	0.347	0.004	0.000	7	6	16	121
Dpul	NCBI_GNO_2800104	1722	0.369	-0.079	0.000	10	9	0	0
Dpul	fgenesh1_pg.C_scaffold_28000113	1747	0.404	-0.084	0.000	4	3	0	0
Dpul	NCBI_GNO_2800105	1338	0.451	-0.098	0.000	5	4	0	0
Dpul	NCBI_GNO_2800106	1645	0.407	-0.033	0.000	4	3	0	246
Dpul	PASA_GEN_2800106	1929	0.390	-0.017	0.000	5	4	171	246
Dpul	PASA_GEN_2800107	7038	0.416	0.024	0.000	14	13	0	70
Dpul	estExt_fgenesh1_pm.C_280017	1975	0.378	0.103	0.000	9	8	0	169
Dpul	PASA_GEN_2800108	4922	0.404	0.056	0.000	19	18	0	16
Dpul	NCBI_GNO_2800111	2870	0.360	0.060	0.000	13	12	0	112
Dpul	NCBI_GNO_2800112	2204	0.379	-0.006	0.000	12	11	0	0
Dpul	NCBI_GNO_2800113	708	0.460	0.006	0.000	1	0	0	0
Dpul	NCBI_GNO_2800114	2474	0.461	0.028	0.000	2	1	0	0
Dpul	NCBI_GNO_2800115	501	0.485	-0.021	0.000	1	0	0	0
Dpul	PASA_GEN_2800110	2100	0.371	0.004	0.000	11	10	0	72
Dpul	fgenesh1_pg.C_scaffold_28000125	1954	0.384	0.004	0.000	10	9	0	0
Dpul	PASA_GEN_2800111	2520	0.371	-0.002	0.000	14	13	842	310
Dpul	fgenesh1_pg.C_scaffold_28000126	426	0.444	-0.090	0.000	1	0	0	0
Dpul	SNAP_00012540	893	0.467	-0.026	0.000	2	1	0	0
Dpul	gw1.28.241.1	456	0.564	-0.121	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_28000129	5567	0.442	0.013	0.000	17	16	0	0
Dpul	NCBI_GNO_2800121	394	0.480	0.153	0.000	2	1	0	0
Dpul	NCBI_GNO_2800122	1092	0.319	0.000	0.000	5	4	145	78
Dpul	e_gw1.28.213.1	3609	0.455	-0.004	0.000	7	6	0	0
Dpul	PASA_GEN_2800042	1109	0.353	0.008	0.000	5	4	78	59
Dpul	PASA_GEN_2800043	1740	0.333	0.009	0.000	8	7	145	265
Dpul	gw1.28.182.1	1586	0.421	-0.004	0.000	8	7	0	0
Dpul	PASA_GEN_2800113	5060	0.425	0.000	0.000	20	19	0	282
Dpul	e_gw1.28.236.1	1646	0.478	0.010	0.000	4	3	0	0
Dpul	PASA_GEN_2800114	1809	0.417	0.009	0.000	10	9	0	76
Dpul	PASA_GEN_2800115	1560	0.404	0.029	0.000	4	3	139	28
Dpul	estExt_fgenesh1_kg.C_280016	1351	0.368	0.070	0.000	7	6	182	49
Dpul	PASA_GEN_2800117	2056	0.343	-0.001	0.000	7	6	0	368
Dpul	PASA_GEN_2800118	4222	0.360	-0.036	0.000	14	13	102	752
Dpul	SNAP_00012562	2577	0.389	0.069	0.000	8	7	0	0
Dpul	SNAP_00012563	379	0.504	-0.361	0.000	2	1	0	0
Dpul	SNAP_00012564	610	0.443	-0.200	0.000	2	1	0	0
Dpul	SNAP_00012565	383	0.486	-0.290	0.000	2	1	0	0
Dpul	gw1.28.269.1	321	0.467	-0.027	0.000	1	0	0	0
Dpul	NCBI_GNO_2800138	2060	0.386	0.053	0.000	9	8	0	0
Dpul	NCBI_GNO_2800139	737	0.366	-0.044	0.000	4	3	0	0
Dpul	estExt_Genewise1Plus.C_280195	3622	0.447	-0.023	0.000	12	11	0	172
Dpul	PASA_GEN_2800047	498	0.418	-0.029	0.000	1	0	68	220
Dpul	e_gw1.28.173.1	9790	0.458	0.026	0.000	8	7	0	0
Dpul	fgenesh1_pg.C_scaffold_28000152	3045	0.584	-0.058	0.000	1	0	0	0
Dpul	fgenesh1_kg.C_scaffold_28000017	1118	0.417	0.073	0.000	3	2	10	330
Dpul	PASA_GEN_2800121	2430	0.397	0.033	0.000	8	7	94	44
Dpul	estExt_fgenesh1_pm.C_280025	977	0.366	0.078	0.000	4	3	107	108
Dpul	SNAP_00012581	580	0.464	0.100	0.000	2	1	0	0
Dpul	SNAP_00012582	998	0.472	-0.257	0.000	4	3	0	0
Dpul	e_gw1.28.48.1	1312	0.402	-0.078	0.000	5	4	0	0
Dpul	PASA_GEN_2800122	5245	0.374	0.002	0.000	19	18	0	1634
Dpul	estExt_fgenesh1_kg.C_280022	1375	0.367	0.018	0.000	6	5	81	169
Dpul	SNAP_00012587	1906	0.411	-0.031	0.000	9	8	0	0
Dpul	PASA_GEN_2800123	2197	0.397	-0.029	0.000	5	4	229	462
Dpul	e_gw1.28.97.1	510	0.512	0.042	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_28000174	990	0.472	0.143	0.000	3	2	0	0
Dpul	PASA_GEN_2800124	13529	0.443	-0.027	0.000	9	8	0	505
Dpul	e_gw1.28.118.1	228	0.539	-0.122	0.000	1	0	0	0
Dpul	NCBI_GNO_2800157	855	0.647	-0.157	0.000	1	0	0	0
Dpul	PASA_GEN_2800053	348	0.316	-0.018	0.000	1	0	72	72
Dpul	e_gw1.28.290.1	213	0.521	-0.171	0.000	1	0	0	0
Dpul	PASA_GEN_2800054	877	0.392	-0.267	0.000	1	0	288	178
Dpul	PASA_GEN_2800126	3682	0.349	0.023	0.000	14	13	0	90
Dpul	estExt_fgenesh1_kg.C_280029	750	0.348	0.011	0.000	3	2	107	108
Dpul	estExt_Genewise1.C_280238	2111	0.374	0.030	0.000	7	6	160	149
Dpul	SNAP_00012604	1942	0.401	0.004	0.000	6	5	0	0
Dpul	NCBI_GNO_2800162	830	0.360	-0.090	0.000	4	3	0	0
Dpul	SNAP_00012607	3865	0.394	0.054	0.000	8	7	0	0
Dpul	fgenesh1_pg.C_scaffold_28000184	1550	0.370	0.017	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_28000185	1964	0.371	-0.048	0.000	11	10	0	0
Dpul	PASA_GEN_2800129	4159	0.418	-0.021	0.000	12	11	0	625
Dpul	NCBI_GNO_2800169	1116	0.504	-0.158	0.000	4	3	0	0
Dpul	gw1.28.226.1	924	0.574	-0.091	0.000	2	1	0	0
Dpul	NCBI_GNO_2800171	3745	0.407	-0.012	0.000	12	11	0	1084
Dpul	PASA_GEN_2800057	1390	0.399	0.013	0.000	4	3	141	163
Dpul	estExt_fgenesh1_kg.C_280034	1701	0.386	0.024	0.000	5	4	111	409
Dpul	NCBI_GNO_2800174	1447	0.424	0.011	0.000	7	6	0	0
Dpul	PASA_GEN_2800131	2341	0.437	-0.044	0.000	4	3	21	1179
Dpul	fgenesh1_pg.C_scaffold_28000204	1643	0.462	-0.014	0.000	4	3	0	0
Dpul	PASA_GEN_2800060	1001	0.411	-0.075	0.000	4	3	38	252
Dpul	PASA_GEN_2800132	2870	0.393	0.093	0.000	9	8	209	158
Dpul	fgenesh1_pg.C_scaffold_28000207	1305	0.438	-0.063	0.000	5	4	0	0
Dpul	NCBI_GNO_2800179	1266	0.524	-0.087	0.000	1	0	0	0
Dpul	SNAP_00012625	1963	0.391	-0.017	0.000	10	9	0	0
Dpul	PASA_GEN_2800061	1404	0.381	-0.002	0.000	6	5	100	238
Dpul	PASA_GEN_2800133	2180	0.362	0.028	0.000	9	8	141	16
Dpul	NCBI_GNO_2800183	432	0.507	-0.132	0.000	1	0	0	0
Dpul	NCBI_GNO_2800184	1204	0.496	-0.015	0.000	2	1	0	291
Dpul	NCBI_GNO_2800185	1273	0.423	0.032	0.000	3	2	0	0
Dpul	e_gw1.28.210.1	970	0.414	-0.030	0.000	2	1	0	0
Dpul	PASA_GEN_2800136	7129	0.396	-0.007	0.000	23	22	168	557
Dpul	e_gw1.28.314.1	1182	0.396	0.060	0.000	6	5	0	0
Dpul	estExt_fgenesh1_pg.C_280216	2376	0.432	-0.031	0.000	5	4	0	4
Dpul	NCBI_GNO_2800191	3248	0.435	-0.023	0.000	6	5	89	108
Dpul	SNAP_00012635	1291	0.392	-0.016	0.000	5	4	0	0
Dpul	e_gw1.28.45.1	1294	0.395	0.002	0.000	6	5	0	0
Dpul	gw1.28.324.1	744	0.376	0.029	0.000	4	3	0	0
Dpul	NCBI_GNO_2800194	10452	0.372	0.014	0.005	6	5	0	0
Dpul	NCBI_GNO_2800195	2338	0.377	-0.090	0.000	7	6	0	114
Dpul	NCBI_GNO_2800196	2436	0.391	-0.072	0.000	7	6	0	0
Dpul	NCBI_GNO_2800197	2911	0.391	-0.030	0.000	11	10	0	0
Dpul	NCBI_GNO_2800198	999	0.452	0.097	0.000	1	0	0	0
Dpul	e_gw1.28.19.1	2296	0.426	-0.061	0.000	10	9	0	0
Dpul	PASA_GEN_2800138	1520	0.471	-0.112	0.000	3	2	26	0
Dpul	e_gw1.28.61.1	3962	0.427	-0.012	0.000	7	6	0	0
Dpul	gw1.28.164.1	2321	0.416	-0.023	0.000	11	10	0	0
Dpul	fgenesh1_pg.C_scaffold_28000230	2309	0.476	-0.091	0.000	4	3	0	0
Dpul	estExt_fgenesh1_pg.C_280230	3298	0.439	-0.013	0.000	6	5	133	0
Dpul	SNAP_00012651	6557	0.451	-0.104	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_280000001	798	0.393	-0.006	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_280000002	620	0.405	0.116	0.000	3	2	0	0
Dpul	SNAP_00033977	1847	0.311	0.035	0.000	4	3	0	0
Dpul	SNAP_00033978	186	0.441	0.171	0.000	1	0	0	0
Dpul	fgenesh1_kg.C_scaffold_280000001	2453	0.377	-0.053	0.000	12	11	72	96
Dpul	PASA_GEN_28000002	2344	0.368	-0.013	0.000	10	9	65	153
Dpul	fgenesh1_pg.C_scaffold_280000006	1326	0.373	0.026	0.000	6	5	0	0
Dpul	fgenesh1_pg.C_scaffold_280000007	378	0.352	0.128	0.000	1	0	0	0
Dpul	PASA_GEN_28000003	558	0.468	0.019	0.000	1	0	251	58
Dpul	NCBI_GNO_28000009	517	0.398	0.165	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_280000009	882	0.543	-0.061	0.000	2	1	0	0
Dpul	NCBI_GNO_28000011	853	0.360	0.010	0.000	4	3	0	0
Dpul	estExt_fgenesh1_pg.C_2800009	2349	0.445	-0.042	0.049	8	7	0	398
Dpul	SNAP_00033987	336	0.360	-0.240	0.000	4	3	0	0
Dpul	SNAP_00033988	3856	0.422	-0.053	0.000	6	5	0	0
Dpul	PASA_GEN_28000007	3233	0.411	-0.026	0.000	7	6	0	212
Dpul	NCBI_GNO_28000017	510	0.359	0.067	0.098	4	3	0	0
Dpul	NCBI_GNO_28000018	1849	0.379	0.009	0.027	7	6	149	0
Dpul	NCBI_GNO_28000020	437	0.378	0.079	0.000	3	2	0	0
Dpul	NCBI_GNO_280200001	993	0.373	-0.032	0.000	1	0	0	0
Dpul	SNAP_00040832	809	0.397	0.209	0.000	4	3	0	0
Dpul	NCBI_GNO_280500001	446	0.684	0.095	0.000	1	0	0	0
Dpul	NCBI_GNO_280500002	495	0.651	-0.093	0.000	1	0	0	0
Dpul	SNAP_00040834	273	0.692	-0.058	0.000	1	0	0	0
Dpul	NCBI_GNO_280800001	405	0.407	-0.006	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_281000001	1399	0.435	-0.118	0.000	2	1	0	0
Dpul	e_gw1.281.9.1	576	0.562	-0.278	0.000	1	0	0	0
Dpul	SNAP_00033998	2782	0.360	-0.033	0.000	7	6	0	0
Dpul	SNAP_00034000	569	0.362	0.117	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_281000004	2682	0.454	0.103	0.000	3	2	0	0
Dpul	SNAP_00034010	1684	0.536	-0.001	0.000	2	1	0	0
Dpul	gw1.281.15.1	765	0.444	-0.047	0.000	2	1	0	0
Dpul	SNAP_00040853	946	0.476	0.009	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_282000001	1271	0.417	0.136	0.000	2	1	0	0
Dpul	NCBI_GNO_28200002	362	0.431	0.218	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_282000002	783	0.457	-0.229	0.000	1	0	0	0
Dpul	NCBI_GNO_282300002	414	0.652	-0.119	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_2825000001	446	0.536	-0.054	0.000	2	1	0	0
Dpul	estExt_fgenesh1_pg.C_2830001	812	0.462	-0.099	0.001	2	1	57	344
Dpul	NCBI_GNO_28300003	4600	0.390	0.024	0.022	16	15	0	0
Dpul	SHI_jgi|JGI_CBIC6277.rev|	894	0.402	-0.008	0.000	4	3	0	0
Dpul	e_gw1.283.15.1	619	0.375	-0.052	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_283000004	405	0.368	0.007	0.000	2	1	0	0
Dpul	NCBI_GNO_28300007	1853	0.356	0.037	0.427	6	5	0	0
Dpul	gw1.283.30.1	561	0.579	-0.348	0.000	1	0	0	0
Dpul	SNAP_00034030	2787	0.403	0.018	0.000	8	7	0	0
Dpul	SNAP_00034031	1770	0.437	0.032	0.000	6	5	0	0
Dpul	SNAP_00034032	186	0.478	-0.079	0.000	1	0	0	0
Dpul	PASA_GEN_28300005	2731	0.406	0.048	0.000	10	9	36	278
Dpul	PASA_GEN_28300006	1124	0.371	-0.122	0.000	1	0	0	59
Dpul	estExt_Genewise1Plus.C_2830016	4666	0.413	0.025	0.000	15	14	76	71
Dpul	NCBI_GNO_28300013	1028	0.396	-0.002	0.000	3	2	0	64
Dpul	estExt_Genewise1Plus.C_2830018	2945	0.375	-0.017	0.000	13	12	0	0
Dpul	estExt_fgenesh1_pg.C_2830013	3978	0.383	0.037	0.000	12	11	495	0
Dpul	gw1.2835.2.1	300	0.497	-0.101	0.000	2	1	0	0
Dpul	SNAP_00034041	423	0.435	0.033	0.000	2	1	0	0
Dpul	e_gw1.284.3.1	39117	0.382	-0.003	0.143	3	2	0	0
Dpul	SNAP_00034052	1043	0.383	-0.058	0.000	4	3	0	0
Dpul	e_gw1.284.5.1	974	0.411	-0.015	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_284000008	2853	0.407	0.008	0.000	6	5	0	0
Dpul	fgenesh1_pg.C_scaffold_2842000001	2562	0.387	-0.042	0.371	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_2842000002	627	0.525	0.161	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_2843000001	3990	0.478	-0.057	0.168	7	6	0	0
Dpul	SNAP_00040878	731	0.363	-0.057	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_2846000002	906	0.429	0.126	0.000	4	3	0	0
Dpul	e_gw1.285.18.1	11628	0.456	-0.007	0.000	6	5	0	0
Dpul	SNAP_00034065	12073	0.433	-0.007	0.000	7	6	0	0
Dpul	PASA_GEN_28500006	2848	0.467	-0.084	0.000	7	6	155	517
Dpul	NCBI_GNO_28500003	3497	0.471	-0.008	0.000	10	9	0	0
Dpul	SNAP_00034069	361	0.446	-0.019	0.000	2	1	0	0
Dpul	PASA_GEN_28500007	4772	0.457	-0.053	0.000	13	12	0	381
Dpul	PASA_GEN_28500008	4039	0.400	-0.001	0.000	16	15	3	80
Dpul	e_gw1.285.13.1	1749	0.388	0.035	0.000	10	9	0	0
Dpul	NCBI_GNO_28500007	1887	0.403	-0.099	0.000	6	5	224	0
Dpul	PASA_GEN_28500005	1618	0.350	0.021	0.000	2	1	244	92
Dpul	e_gw1.2853.1.1	932	0.396	-0.084	0.000	5	4	0	0
Dpul	fgenesh1_pg.C_scaffold_2858000001	343	0.423	0.076	0.000	2	1	0	0
Dpul	SNAP_00034078	2265	0.391	-0.049	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_286000002	2326	0.457	-0.094	0.000	4	3	0	0
Dpul	SNAP_00034083	3637	0.393	-0.122	0.000	4	3	0	0
Dpul	SNAP_00034084	3251	0.410	-0.164	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_286000005	4588	0.411	-0.022	0.000	8	7	0	0
Dpul	SNAP_00034090	429	0.510	0.087	0.000	1	0	0	0
Dpul	SNAP_00034091	1943	0.457	-0.067	0.000	6	5	0	0
Dpul	SNAP_00034092	432	0.426	0.011	0.000	1	0	0	0
Dpul	NCBI_GNO_28600009	2509	0.412	-0.045	0.000	5	4	0	0
Dpul	SNAP_00040892	596	0.438	-0.042	0.000	3	2	0	0
Dpul	SNAP_00040893	468	0.417	-0.036	0.000	3	2	0	0
Dpul	SNAP_00040894	1453	0.330	-0.065	0.000	4	3	0	0
Dpul	SNAP_00040897	453	0.578	-0.191	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_2867000002	3040	0.491	-0.102	0.000	4	3	0	0
Dpul	SNAP_00034098	759	0.335	0.063	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_287000002	1497	0.483	0.154	0.000	4	3	0	0
Dpul	NCBI_GNO_28700002	2625	0.439	-0.036	0.000	3	2	0	0
Dpul	SNAP_00034103	471	0.435	0.093	0.000	1	0	0	0
Dpul	SNAP_00034104	540	0.539	-0.223	0.000	1	0	0	0
Dpul	NCBI_GNO_28700004	879	0.490	-0.271	0.000	1	0	0	0
Dpul	SNAP_00040905	801	0.514	0.000	0.000	1	0	0	0
Dpul	SNAP_00040906	1006	0.566	0.016	0.000	2	1	0	0
Dpul	SNAP_00034108	1494	0.469	0.166	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_288000002	4442	0.549	0.042	0.292	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_288000003	2593	0.438	-0.146	0.019	2	1	0	0
Dpul	SNAP_00034114	165	0.467	-0.247	0.000	1	0	0	0
Dpul	SNAP_00034115	1079	0.391	0.038	0.000	4	3	0	0
Dpul	SNAP_00034116	3900	0.392	0.081	0.000	10	9	0	0
Dpul	SNAP_00034122	1930	0.541	-0.022	0.264	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_288000007	1185	0.509	-0.081	0.000	2	1	0	0
Dpul	SNAP_00034126	749	0.350	0.023	0.000	4	3	0	0
Dpul	SNAP_00034127	443	0.409	0.017	0.000	3	2	0	0
Dpul	SNAP_00034130	1663	0.473	-0.131	0.000	3	2	0	0
Dpul	SNAP_00034131	1688	0.430	0.050	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_289000003	1464	0.522	0.283	0.000	4	3	0	0
Dpul	SNAP_00034135	354	0.398	-0.007	0.000	2	1	0	0
Dpul	NCBI_GNO_28900006	372	0.414	-0.013	0.000	2	1	0	0
