piLocusID	MrnaID
DpulILC-30117	fgenesh1_pg.C_scaffold_40000102
DpulILC-30119	PASA_GEN_4000062
DpulILC-30121	NCBI_GNO_4000112
DpulILC-30122	NCBI_GNO_4000113
DpulILC-30124	fgenesh1_pg.C_scaffold_40000105
DpulILC-30125	NCBI_GNO_4000115
DpulILC-30127	SNAP_00015608
DpulILC-30128	SNAP_00015609
DpulILC-30129	SNAP_00015610
DpulILC-30130	fgenesh1_pg.C_scaffold_40000109
DpulILC-30131	gw1.40.206.1
DpulILC-30133	SNAP_00015612
DpulILC-30134	SNAP_00015613
DpulILC-30136	NCBI_GNO_4000121
DpulILC-30138	SNAP_00015618
DpulILC-30139	SNAP_00015619
DpulILC-30140	NCBI_GNO_4000123
DpulILC-30142	e_gw1.40.42.1
DpulILC-30144	estExt_Genewise1.C_400169
DpulILC-30145	estExt_fgenesh1_pg.C_400119
DpulILC-30146	NCBI_GNO_4000127
DpulILC-30147	NCBI_GNO_4000128
DpulILC-30149	NCBI_GNO_4000130
DpulILC-30151	HUG_NCBI_GNO_4000131
DpulILC-30153	PASA_GEN_4000026
DpulILC-30155	HUG_NCBI_GNO_4000133
DpulILC-30157	PASA_GEN_4000069
DpulILC-30158	PASA_GEN_4000070
DpulILC-30159	fgenesh1_pg.C_scaffold_40000130
DpulILC-30161	PASA_GEN_4000027
DpulILC-30163	NCBI_GNO_4000137
DpulILC-30164	SNAP_00015639
DpulILC-30165	SNAP_00015640
DpulILC-30166	PASA_GEN_4000071
DpulILC-30167	PASA_GEN_4000028
DpulILC-30168	SNAP_00015643
DpulILC-30170	NCBI_GNO_4000144
DpulILC-30171	fgenesh1_pg.C_scaffold_40000141
DpulILC-30172	PASA_GEN_4000073
DpulILC-30173	NCBI_GNO_4000147
DpulILC-30175	SNAP_00015650
DpulILC-30177	SNAP_00015652
DpulILC-30179	PIR_estExt_fgenesh1_pg.C_400146
DpulILC-30180	fgenesh1_pg.C_scaffold_40000148
DpulILC-30182	fgenesh1_pg.C_scaffold_40000149
DpulILC-30183	NCBI_GNO_4000157
DpulILC-30184	NCBI_GNO_4000158
DpulILC-30185	SNAP_00015667
DpulILC-30187	fgenesh1_pg.C_scaffold_40000151
DpulILC-30188	SNAP_00015670
DpulILC-30190	SNAP_00015673
DpulILC-30191	SNAP_00015674
DpulILC-30193	SNAP_00015676
DpulILC-30194	SNAP_00015677
DpulILC-30196	SNAP_00015678
DpulILC-30197	NCBI_GNO_4000169
DpulILC-30198	fgenesh1_pg.C_scaffold_40000159
DpulILC-30199	fgenesh1_pg.C_scaffold_40000160
DpulILC-30200	NCBI_GNO_4000172
DpulILC-30202	estExt_Genewise1.C_400216
DpulILC-30204	SNAP_00015687
DpulILC-30206	fgenesh1_pg.C_scaffold_40000164
DpulILC-30208	fgenesh1_pg.C_scaffold_40000165
DpulILC-30210	fgenesh1_pg.C_scaffold_40000166
DpulILC-30211	fgenesh1_pg.C_scaffold_40000167
DpulILC-30213	NCBI_GNO_4000177
DpulILC-30215	NCBI_GNO_4000179
DpulILC-30216	NCBI_GNO_4000180
DpulILC-30217	PASA_GEN_4000029
DpulILC-30219	NCBI_GNO_4000182
DpulILC-30221	NCBI_GNO_4000183
DpulILC-30223	NCBI_GNO_4000184
DpulILC-30225	SNAP_00015705
DpulILC-30227	fgenesh1_pg.C_scaffold_40000176
DpulILC-30229	PASA_GEN_4000030
DpulILC-30230	NCBI_GNO_4000187
DpulILC-30231	estExt_fgenesh1_pg.C_400177
DpulILC-30233	gw1.40.262.1
DpulILC-30234	SNAP_00015712
DpulILC-30235	gw1.40.106.1
DpulILC-30237	NCBI_GNO_4000191
DpulILC-30239	NCBI_GNO_4000192
DpulILC-30240	fgenesh1_pg.C_scaffold_40000184
DpulILC-30242	fgenesh1_pg.C_scaffold_40000185
DpulILC-30243	NCBI_GNO_4000196
DpulILC-30245	fgenesh1_pg.C_scaffold_40000187
DpulILC-30247	fgenesh1_pg.C_scaffold_40000188
DpulILC-30249	SNAP_00015738
DpulILC-30251	fgenesh1_pg.C_scaffold_40000189
DpulILC-30254	fgenesh1_pg.C_scaffold_400000002
DpulILC-30256	fgenesh1_pg.C_scaffold_400000003
DpulILC-30257	NCBI_GNO_400000001
DpulILC-30260	NCBI_GNO_400100001
DpulILC-30261	SNAP_00042182
DpulILC-30268	NCBI_GNO_401200001
DpulILC-30271	SNAP_00042197
DpulILC-30275	fgenesh1_pg.C_scaffold_402000001
DpulILC-30277	SNAP_00035385
DpulILC-30279	PASA_GEN_40200007
DpulILC-30280	PASA_GEN_40200008
DpulILC-30281	SNAP_00035391
DpulILC-30283	PASA_GEN_40200002
DpulILC-30284	PASA_GEN_40200004
DpulILC-30285	estExt_fgenesh1_kg.C_4020002
DpulILC-30286	PASA_GEN_40200009
DpulILC-30288	gw1.4023.1.1
DpulILC-30292	NCBI_GNO_402500001
DpulILC-30294	SNAP_00042206
DpulILC-30296	NCBI_GNO_402900001
DpulILC-30298	fgenesh1_pg.C_scaffold_4035000001
DpulILC-30300	NCBI_GNO_403500002
DpulILC-30302	gw1.4037.1.1
DpulILC-30303	SNAP_00042219
DpulILC-30305	NCBI_GNO_403900002
DpulILC-30306	SNAP_00035405
DpulILC-30307	NCBI_GNO_40400002
DpulILC-30309	fgenesh1_pg.C_scaffold_404000003
DpulILC-30310	e_gw1.404.4.1
DpulILC-30311	SNAP_00035409
DpulILC-30313	PASA_GEN_40400001
DpulILC-30314	SNAP_00035411
DpulILC-30315	fgenesh1_pg.C_scaffold_404000007
DpulILC-30318	e_gw1.4044.3.1
DpulILC-30319	NCBI_GNO_404600002
DpulILC-30321	e_gw1.4046.2.1
DpulILC-30322	e_gw1.4048.2.1
DpulILC-30324	SNAP_00035414
DpulILC-30326	SNAP_00035416
DpulILC-30328	NCBI_GNO_40500006
DpulILC-30331	SNAP_00042231
DpulILC-30333	NCBI_GNO_405500001
DpulILC-30334	SNAP_00042234
DpulILC-30335	fgenesh1_pg.C_scaffold_4059000001
DpulILC-30338	NCBI_GNO_40600001
DpulILC-30339	NCBI_GNO_40600002
DpulILC-30341	NCBI_GNO_40600003
DpulILC-30343	fgenesh1_pg.C_scaffold_406000003
DpulILC-30345	SNAP_00035426
DpulILC-30346	e_gw1.4062.2.1
DpulILC-30348	SNAP_00042241
DpulILC-30350	gw1.4065.1.1
DpulILC-30354	SNAP_00035427
DpulILC-30356	NCBI_GNO_40700004
DpulILC-30357	NCBI_GNO_40700005
DpulILC-30359	fgenesh1_pg.C_scaffold_4071000001
DpulILC-30361	SNAP_00042254
DpulILC-30365	e_gw1.408.3.1
DpulILC-30367	NCBI_GNO_40800002
DpulILC-30369	SNAP_00035437
DpulILC-30370	NCBI_GNO_40800003
DpulILC-30371	fgenesh1_pg.C_scaffold_408000003
DpulILC-30373	fgenesh1_pg.C_scaffold_408000004
DpulILC-30375	SNAP_00035444
DpulILC-30379	SNAP_00042265
DpulILC-30382	fgenesh1_pg.C_scaffold_409000001
DpulILC-30386	fgenesh1_pg.C_scaffold_4097000001
DpulILC-30388	SNAP_00042275
DpulILC-30390	SNAP_00015747
DpulILC-30392	e_gw1.41.45.1
DpulILC-30394	SNAP_00015751
DpulILC-30395	PASA_GEN_4100001
DpulILC-30396	PASA_GEN_4100016
DpulILC-30398	fgenesh1_pg.C_scaffold_41000006
DpulILC-30400	fgenesh1_pg.C_scaffold_41000007
DpulILC-30401	SNAP_00015763
DpulILC-30402	SNAP_00015765
DpulILC-30403	e_gw1.41.71.1
DpulILC-30405	fgenesh1_pg.C_scaffold_41000010
DpulILC-30406	NCBI_GNO_4100008
DpulILC-30408	fgenesh1_pg.C_scaffold_41000012
DpulILC-30409	NCBI_GNO_4100011
DpulILC-30411	NCBI_GNO_4100013
DpulILC-30413	fgenesh1_pg.C_scaffold_41000016
DpulILC-30414	SNAP_00015776
DpulILC-30416	SNAP_00015779
DpulILC-30418	SNAP_00015781
DpulILC-30420	SNAP_00015783
DpulILC-30421	fgenesh1_pg.C_scaffold_41000017
DpulILC-30423	SNAP_00015786
DpulILC-30424	SNAP_00015787
DpulILC-30425	SNAP_00015788
DpulILC-30427	NCBI_GNO_4100021
DpulILC-30429	fgenesh1_pg.C_scaffold_41000019
DpulILC-30430	fgenesh1_pg.C_scaffold_41000020
DpulILC-30431	SNAP_00015796
DpulILC-30433	PASA_GEN_4100002
DpulILC-30435	gw1.41.126.1
DpulILC-30437	estExt_Genewise1Plus.C_410026
DpulILC-30438	PASA_GEN_4100003
DpulILC-30440	SNAP_00015809
DpulILC-30442	fgenesh1_pg.C_scaffold_41000028
DpulILC-30444	PASA_GEN_4100022
DpulILC-30445	gw1.41.55.1
DpulILC-30447	SNAP_00015817
DpulILC-30449	NCBI_GNO_4100036
DpulILC-30451	SNAP_00015821
DpulILC-30452	SNAP_00015822
DpulILC-30454	SNAP_00015823
DpulILC-30455	SNAP_00015824
DpulILC-30456	NCBI_GNO_4100039
DpulILC-30458	SNAP_00015826
DpulILC-30459	SNAP_00015827
DpulILC-30461	NCBI_GNO_4100043
DpulILC-30463	fgenesh1_pg.C_scaffold_41000036
DpulILC-30465	SNAP_00015832
DpulILC-30467	NCBI_GNO_4100047
DpulILC-30469	SNAP_00015835
DpulILC-30471	e_gw1.41.95.1
DpulILC-30472	gw1.41.14.1
DpulILC-30474	fgenesh1_pg.C_scaffold_41000039
DpulILC-30476	fgenesh1_pg.C_scaffold_41000040
DpulILC-30478	NCBI_GNO_4100055
DpulILC-30480	SNAP_00015845
DpulILC-30482	SNAP_00015847
DpulILC-30483	NCBI_GNO_4100059
DpulILC-30485	NCBI_GNO_4100060
DpulILC-30487	SNAP_00015851
DpulILC-30488	SNAP_00015852
DpulILC-30490	fgenesh1_pg.C_scaffold_41000046
DpulILC-30492	fgenesh1_pg.C_scaffold_41000047
DpulILC-30494	fgenesh1_pg.C_scaffold_41000048
DpulILC-30495	estExt_Genewise1.C_410047
DpulILC-30496	NCBI_GNO_4100069
DpulILC-30497	PASA_GEN_4100005
DpulILC-30499	estExt_fgenesh1_pg.C_410053
DpulILC-30500	fgenesh1_pg.C_scaffold_41000054
DpulILC-30502	SNAP_00015863
DpulILC-30504	PASA_GEN_4100006
DpulILC-30506	PASA_GEN_4100007
DpulILC-30507	PASA_GEN_4100026
DpulILC-30509	fgenesh1_pg.C_scaffold_41000062
DpulILC-30510	fgenesh1_pg.C_scaffold_41000063
DpulILC-30511	SNAP_00015870
DpulILC-30513	gw1.41.106.1
DpulILC-30515	e_gw1.41.122.1
DpulILC-30516	NCBI_GNO_4100084
DpulILC-30517	NCBI_GNO_4100085
DpulILC-30519	NCBI_GNO_4100086
DpulILC-30520	NCBI_GNO_4100087
DpulILC-30521	fgenesh1_pg.C_scaffold_41000067
DpulILC-30523	SNAP_00015877
DpulILC-30525	SNAP_00015878
DpulILC-30526	SNAP_00015879
DpulILC-30528	SNAP_00015885
DpulILC-30530	SNAP_00015890
DpulILC-30531	SNAP_00015891
DpulILC-30533	NCBI_GNO_4100096
DpulILC-30535	SNAP_00015894
DpulILC-30537	SNAP_00015897
DpulILC-30539	fgenesh1_pg.C_scaffold_41000074
DpulILC-30541	fgenesh1_pg.C_scaffold_41000075
DpulILC-30542	NCBI_GNO_4100102
DpulILC-30544	SNAP_00015903
DpulILC-30546	NCBI_GNO_4100104
DpulILC-30547	fgenesh1_pg.C_scaffold_41000077
DpulILC-30549	SNAP_00015907
DpulILC-30550	fgenesh1_pg.C_scaffold_41000078
DpulILC-30552	NCBI_GNO_4100108
DpulILC-30554	SNAP_00015912
DpulILC-30555	SNAP_00015913
DpulILC-30556	SNAP_00015914
DpulILC-30558	fgenesh1_pg.C_scaffold_41000081
DpulILC-30559	SNAP_00015918
DpulILC-30560	NCBI_GNO_4100114
DpulILC-30561	SNAP_00015920
DpulILC-30563	e_gw1.41.135.1
DpulILC-30565	PASA_GEN_4100027
DpulILC-30567	SNAP_00015925
DpulILC-30569	NCBI_GNO_4100118
DpulILC-30571	NCBI_GNO_4100119
DpulILC-30572	fgenesh1_pg.C_scaffold_41000087
DpulILC-30574	NCBI_GNO_4100121
DpulILC-30576	NCBI_GNO_4100123
DpulILC-30577	SNAP_00015932
DpulILC-30579	fgenesh1_pg.C_scaffold_41000090
DpulILC-30581	NCBI_GNO_4100126
DpulILC-30583	e_gw1.41.128.1
DpulILC-30585	NCBI_GNO_4100127
DpulILC-30586	NCBI_GNO_4100128
DpulILC-30587	NCBI_GNO_4100130
DpulILC-30588	SNAP_00015942
DpulILC-30590	fgenesh1_pg.C_scaffold_41000095
DpulILC-30591	fgenesh1_pg.C_scaffold_41000096
DpulILC-30593	estExt_Genewise1.C_410081
DpulILC-30594	fgenesh1_pg.C_scaffold_41000098
DpulILC-30595	PASA_GEN_4100010
DpulILC-30597	estExt_fgenesh1_pg.C_410100
DpulILC-30599	SNAP_00015950
DpulILC-30600	SNAP_00015951
DpulILC-30602	PASA_GEN_4100031
DpulILC-30604	PASA_GEN_4100032
DpulILC-30605	SNAP_00015955
DpulILC-30607	SNAP_00015958
DpulILC-30609	NCBI_GNO_4100143
DpulILC-30611	fgenesh1_pg.C_scaffold_41000109
DpulILC-30612	fgenesh1_pg.C_scaffold_41000110
DpulILC-30614	SNAP_00015965
DpulILC-30616	NCBI_GNO_4100147
DpulILC-30617	NCBI_GNO_4100148
DpulILC-30618	SNAP_00015969
DpulILC-30620	SNAP_00015971
DpulILC-30622	fgenesh1_pg.C_scaffold_41000113
DpulILC-30624	SNAP_00015974
DpulILC-30626	SNAP_00015977
DpulILC-30627	e_gw1.41.81.1
DpulILC-30629	SNAP_00015979
DpulILC-30630	SNAP_00015980
DpulILC-30632	fgenesh1_pg.C_scaffold_41000117
DpulILC-30633	gw1.41.141.1
DpulILC-30635	SNAP_00015988
DpulILC-30637	SNAP_00015989
DpulILC-30639	SNAP_00015991
DpulILC-30640	fgenesh1_pg.C_scaffold_41000119
DpulILC-30641	SNAP_00015996
DpulILC-30642	SNAP_00015997
DpulILC-30644	PASA_GEN_4100035
DpulILC-30646	fgenesh1_pg.C_scaffold_41000120
DpulILC-30648	fgenesh1_pg.C_scaffold_41000122
DpulILC-30650	fgenesh1_pg.C_scaffold_41000123
DpulILC-30652	SNAP_00016002
DpulILC-30653	NCBI_GNO_4100166
DpulILC-30655	NCBI_GNO_4100167
DpulILC-30657	fgenesh1_pg.C_scaffold_41000125
DpulILC-30659	SNAP_00016010
DpulILC-30660	estExt_Genewise1.C_410104
DpulILC-30661	estExt_fgenesh1_pg.C_410127
DpulILC-30662	gw1.41.101.1
DpulILC-30664	PASA_GEN_4100039
DpulILC-30666	NCBI_GNO_4100173
DpulILC-30667	e_gw1.41.130.1
DpulILC-30669	fgenesh1_pg.C_scaffold_41000132
DpulILC-30671	NCBI_GNO_4100176
DpulILC-30672	NCBI_GNO_4100177
DpulILC-30673	SNAP_00035450
DpulILC-30676	SNAP_00042283
DpulILC-30678	SNAP_00042284
DpulILC-30679	SNAP_00042285
DpulILC-30681	NCBI_GNO_410500002
DpulILC-30683	SNAP_00042288
DpulILC-30685	SNAP_00035458
DpulILC-30687	NCBI_GNO_41100003
DpulILC-30690	SNAP_00042297
DpulILC-30694	NCBI_GNO_411900001
DpulILC-30696	SNAP_00035460
DpulILC-30698	fgenesh1_pg.C_scaffold_412000002
DpulILC-30700	SNAP_00035461
DpulILC-30703	e_gw1.4124.1.1
DpulILC-30704	SNAP_00042308
DpulILC-30707	fgenesh1_pg.C_scaffold_4126000001
DpulILC-30709	SNAP_00042309
DpulILC-30711	gw1.413.5.1
DpulILC-30713	NCBI_GNO_41300002
DpulILC-30715	NCBI_GNO_41300004
DpulILC-30716	NCBI_GNO_41300005
DpulILC-30717	e_gw1.413.1.1
DpulILC-30719	SNAP_00035470
DpulILC-30720	SNAP_00035471
DpulILC-30721	NCBI_GNO_41300008
DpulILC-30723	fgenesh1_pg.C_scaffold_413000004
DpulILC-30727	e_gw1.4137.1.1
DpulILC-30731	NCBI_GNO_41400001
DpulILC-30734	fgenesh1_pg.C_scaffold_4140000001
DpulILC-30736	NCBI_GNO_414100001
DpulILC-30742	SNAP_00035478
DpulILC-30743	SNAP_00035479
DpulILC-30744	fgenesh1_pg.C_scaffold_415000001
DpulILC-30752	NCBI_GNO_41600001
DpulILC-30754	gw1.4160.1.1
DpulILC-30756	SNAP_00042339
DpulILC-30757	SNAP_00042340
DpulILC-30762	NCBI_GNO_41700001
DpulILC-30764	e_gw1.4170.1.1
DpulILC-30766	SNAP_00042349
DpulILC-30767	gw1.4171.1.1
DpulILC-30769	NCBI_GNO_417100002
DpulILC-30772	PASA_GEN_417500001
DpulILC-30773	NCBI_GNO_417500001
DpulILC-30774	e_gw1.4175.4.1
DpulILC-30775	fgenesh1_pg.C_scaffold_4176000001
DpulILC-30777	fgenesh1_pg.C_scaffold_4176000002
DpulILC-30778	e_gw1.4179.2.1
DpulILC-30781	SNAP_00035488
DpulILC-30783	NCBI_GNO_41800005
DpulILC-30786	e_gw1.4181.1.1
DpulILC-30787	NCBI_GNO_418300001
DpulILC-30789	gw1.4183.2.1
DpulILC-30791	NCBI_GNO_418400001
DpulILC-30793	SNAP_00042367
DpulILC-30796	e_gw1.419.4.1
DpulILC-30798	NCBI_GNO_41900003
DpulILC-30799	fgenesh1_pg.C_scaffold_419000002
DpulILC-30801	e_gw1.419.2.1
DpulILC-30802	SNAP_00035494
DpulILC-30803	SNAP_00035495
DpulILC-30804	fgenesh1_pg.C_scaffold_419000004
DpulILC-30806	SNAP_00035497
DpulILC-30808	SNAP_00042373
DpulILC-30810	SNAP_00042374
DpulILC-30812	SNAP_00042375
DpulILC-30814	SNAP_00042376
DpulILC-30816	NCBI_GNO_419600001
DpulILC-30820	SNAP_00016021
DpulILC-30822	PASA_GEN_4200041
DpulILC-30823	PASA_GEN_4200042
DpulILC-30825	PASA_GEN_4200001
DpulILC-30827	NCBI_GNO_4200004
DpulILC-30828	NCBI_GNO_4200005
DpulILC-30829	fgenesh1_pg.C_scaffold_42000007
DpulILC-30830	SNAP_00016028
DpulILC-30831	SNAP_00016029
DpulILC-30832	SNAP_00016030
DpulILC-30834	SNAP_00016031
DpulILC-30836	SNAP_00016033
DpulILC-30838	SNAP_00016037
DpulILC-30839	SNAP_00016039
DpulILC-30841	PASA_GEN_4200044
DpulILC-30843	e_gw1.42.119.1
DpulILC-30845	SNAP_00016043
DpulILC-30847	fgenesh1_pg.C_scaffold_42000016
DpulILC-30849	fgenesh1_pg.C_scaffold_42000017
DpulILC-30851	SNAP_00016052
DpulILC-30852	SNAP_00016053
DpulILC-30853	SNAP_00016054
DpulILC-30855	e_gw1.42.232.1
DpulILC-30857	SNAP_00016056
DpulILC-30858	SNAP_00016057
DpulILC-30859	SNAP_00016058
DpulILC-30861	gw1.42.159.1
DpulILC-30863	gw1.42.196.1
DpulILC-30865	NCBI_GNO_4200037
DpulILC-30866	NCBI_GNO_4200038
DpulILC-30868	e_gw1.42.38.1
DpulILC-30870	NCBI_GNO_4200040
DpulILC-30872	gw1.42.109.1
DpulILC-30873	PASA_GEN_4200045
DpulILC-30874	NCBI_GNO_4200043
DpulILC-30876	SNAP_00016075
DpulILC-30878	e_gw1.42.24.1
DpulILC-30879	PASA_GEN_4200005
DpulILC-30880	SNAP_00016079
DpulILC-30881	NCBI_GNO_4200049
DpulILC-30882	PASA_GEN_4200048
DpulILC-30883	PASA_GEN_4200049
DpulILC-30885	estExt_fgenesh1_pg.C_420035
DpulILC-30887	estExt_Genewise1Plus.C_420048
DpulILC-30888	NCBI_GNO_4200053
DpulILC-30890	e_gw1.42.27.1
DpulILC-30892	e_gw1.42.37.1
DpulILC-30894	fgenesh1_pg.C_scaffold_42000042
DpulILC-30896	PASA_GEN_4200055
DpulILC-30898	NCBI_GNO_4200057
DpulILC-30900	NCBI_GNO_4200058
DpulILC-30902	NCBI_GNO_4200059
DpulILC-30904	NCBI_GNO_4200060
DpulILC-30906	SNAP_00016112
DpulILC-30908	NCBI_GNO_4200061
DpulILC-30910	fgenesh1_pg.C_scaffold_42000056
DpulILC-30912	fgenesh1_pg.C_scaffold_42000057
DpulILC-30914	fgenesh1_pg.C_scaffold_42000058
DpulILC-30916	e_gw1.42.151.1
DpulILC-30917	SNAP_00016129
DpulILC-30919	PASA_GEN_4200059
DpulILC-30921	PASA_GEN_4200060
DpulILC-30923	e_gw1.42.130.1
DpulILC-30924	NCBI_GNO_4200070
DpulILC-30926	estExt_Genewise1.C_420085
DpulILC-30928	NCBI_GNO_4200072
DpulILC-30930	NCBI_GNO_4200073
DpulILC-30932	fgenesh1_pg.C_scaffold_42000067
DpulILC-30934	PASA_GEN_4200063
DpulILC-30936	fgenesh1_pg.C_scaffold_42000069
DpulILC-30937	PASA_GEN_4200065
DpulILC-30939	estExt_Genewise1.C_420097
DpulILC-30940	SNAP_00016145
DpulILC-30941	NCBI_GNO_4200083
DpulILC-30942	NCBI_GNO_4200082
DpulILC-30944	SNAP_00016148
DpulILC-30946	NCBI_GNO_4200085
DpulILC-30948	SNAP_00016153
DpulILC-30950	SNAP_00016154
DpulILC-30951	SNAP_00016155
DpulILC-30952	NCBI_GNO_4200089
DpulILC-30953	e_gw1.42.203.1
DpulILC-30955	estExt_Genewise1Plus.C_420105
DpulILC-30956	e_gw1.42.208.1
DpulILC-30957	PASA_GEN_4200013
DpulILC-30958	PASA_GEN_4200068
DpulILC-30960	NCBI_GNO_4200095
DpulILC-30961	NCBI_GNO_4200096
DpulILC-30963	SNAP_00016165
DpulILC-30965	PASA_GEN_4200069
DpulILC-30966	estExt_Genewise1.C_420119
DpulILC-30967	estExt_fgenesh1_kg.C_420002
DpulILC-30968	estExt_fgenesh1_kg.C_420007
DpulILC-30969	PASA_GEN_4200072
DpulILC-30970	fgenesh1_pg.C_scaffold_42000100
DpulILC-30972	e_gw1.42.128.1
DpulILC-30973	SNAP_00016172
DpulILC-30975	e_gw1.42.30.1
DpulILC-30977	SNAP_00016181
DpulILC-30979	estExt_Genewise1Plus.C_420135
DpulILC-30980	fgenesh1_pg.C_scaffold_42000109
DpulILC-30981	fgenesh1_pg.C_scaffold_42000110
DpulILC-30982	PASA_GEN_4200020
DpulILC-30984	e_gw1.42.170.1
DpulILC-30985	NCBI_GNO_4200109
DpulILC-30987	fgenesh1_pg.C_scaffold_42000114
DpulILC-30988	PASA_GEN_4200022
DpulILC-30989	fgenesh1_pg.C_scaffold_42000115
DpulILC-30990	estExt_fgenesh1_pg.C_420116
DpulILC-30991	PASA_GEN_4200025
DpulILC-30992	estExt_fgenesh1_kg.C_420013
DpulILC-30994	estExt_Genewise1Plus.C_420155
DpulILC-30995	PASA_GEN_4200027
DpulILC-30997	gw1.42.93.1
DpulILC-30999	NCBI_GNO_4200117
DpulILC-31000	NCBI_GNO_4200118
DpulILC-31001	NCBI_GNO_4200119
DpulILC-31003	fgenesh1_pg.C_scaffold_42000138
DpulILC-31004	estExt_fgenesh1_pg.C_420139
DpulILC-31005	PIR_PASA_GEN_4200081
DpulILC-31006	PIR_NCBI_GNO_4200123
DpulILC-31007	PIR_NCBI_GNO_4200124
DpulILC-31008	PIR_estExt_fgenesh1_kg.C_420021
DpulILC-31009	PIR_NCBI_GNO_4200126
DpulILC-31010	NCBI_GNO_4200127
DpulILC-31011	fgenesh1_pg.C_scaffold_42000146
DpulILC-31012	PIR_SNAP_00016212
DpulILC-31013	PIR_NCBI_GNO_4200130
DpulILC-31014	PIR_PASA_GEN_4200082
DpulILC-31015	PIR_PASA_GEN_4200034
DpulILC-31016	PIR_PASA_GEN_4200035
DpulILC-31018	e_gw1.42.47.1
DpulILC-31020	PASA_GEN_4200084
DpulILC-31021	estExt_fgenesh1_pg.C_420160
DpulILC-31022	PASA_GEN_4200085
DpulILC-31024	fgenesh1_pg.C_scaffold_42000162
DpulILC-31026	e_gw1.42.100.1
DpulILC-31028	estExt_fgenesh1_pg.C_420165
DpulILC-31030	NCBI_GNO_4200138
DpulILC-31031	fgenesh1_pg.C_scaffold_42000167
DpulILC-31032	estExt_Genewise1Plus.C_420205
DpulILC-31033	PASA_GEN_4200040
DpulILC-31034	fgenesh1_pg.C_scaffold_42000169
DpulILC-31035	fgenesh1_pg.C_scaffold_42000170
DpulILC-31036	e_gw1.42.69.1
DpulILC-31037	SNAP_00016232
DpulILC-31038	SNAP_00016233
DpulILC-31039	SNAP_00016234
DpulILC-31040	e_gw1.42.244.1
DpulILC-31042	SNAP_00016236
DpulILC-31044	NCBI_GNO_4200150
DpulILC-31045	NCBI_GNO_4200151
DpulILC-31047	SNAP_00035498
DpulILC-31048	fgenesh1_pg.C_scaffold_420000002
DpulILC-31050	NCBI_GNO_420000001
DpulILC-31055	SNAP_00042387
DpulILC-31056	fgenesh1_pg.C_scaffold_4207000001
DpulILC-31059	fgenesh1_pg.C_scaffold_421000001
DpulILC-31061	NCBI_GNO_42100001
DpulILC-31064	NCBI_GNO_421000001
DpulILC-31066	NCBI_GNO_421300001
DpulILC-31068	NCBI_GNO_421700001
DpulILC-31071	estExt_fgenesh1_kg.C_4220001
DpulILC-31073	NCBI_GNO_42200003
DpulILC-31074	PASA_GEN_42200004
DpulILC-31075	NCBI_GNO_42200005
DpulILC-31076	NCBI_GNO_42200006
DpulILC-31077	NCBI_GNO_42200007
DpulILC-31078	PASA_GEN_42200002
DpulILC-31079	NCBI_GNO_42200009
DpulILC-31080	NCBI_GNO_42200010
DpulILC-31081	NCBI_GNO_42200011
DpulILC-31082	estExt_fgenesh1_pg.C_4220012
DpulILC-31084	SNAP_00035517
DpulILC-31086	fgenesh1_pg.C_scaffold_422000015
DpulILC-31092	SNAP_00035520
DpulILC-31093	SNAP_00035521
DpulILC-31095	NCBI_GNO_42300003
DpulILC-31097	NCBI_GNO_42300004
DpulILC-31098	PASA_GEN_42300001
DpulILC-31102	SNAP_00042413
DpulILC-31103	fgenesh1_pg.C_scaffold_4237000005
DpulILC-31104	NCBI_GNO_423800001
DpulILC-31107	NCBI_GNO_42400001
DpulILC-31109	fgenesh1_pg.C_scaffold_424000002
DpulILC-31112	NCBI_GNO_424100001
DpulILC-31113	e_gw1.4243.2.1
DpulILC-31115	fgenesh1_pg.C_scaffold_4243000001
DpulILC-31116	NCBI_GNO_424300002
DpulILC-31117	NCBI_GNO_424500001
DpulILC-31118	NCBI_GNO_424500002
DpulILC-31120	fgenesh1_pg.C_scaffold_4247000001
DpulILC-31125	fgenesh1_pg.C_scaffold_425000001
DpulILC-31126	SNAP_00035533
DpulILC-31127	fgenesh1_pg.C_scaffold_425000002
DpulILC-31129	fgenesh1_pg.C_scaffold_4250000001
DpulILC-31132	fgenesh1_pg.C_scaffold_4251000001
DpulILC-31133	SNAP_00042429
DpulILC-31134	SNAP_00042430
DpulILC-31135	NCBI_GNO_425200003
DpulILC-31138	NCBI_GNO_425800001
DpulILC-31140	SNAP_00042434
DpulILC-31142	SNAP_00042435
DpulILC-31146	fgenesh1_pg.C_scaffold_4260000001
DpulILC-31149	NCBI_GNO_426300001
DpulILC-31150	NCBI_GNO_426300002
DpulILC-31152	fgenesh1_pg.C_scaffold_4267000001
DpulILC-31153	NCBI_GNO_426700001
DpulILC-31156	NCBI_GNO_426800001
DpulILC-31158	SNAP_00042446
DpulILC-31159	fgenesh1_pg.C_scaffold_4269000001
DpulILC-31161	SNAP_00042459
DpulILC-31162	SNAP_00042460
DpulILC-31164	NCBI_GNO_427300002
DpulILC-31166	fgenesh1_pg.C_scaffold_4276000001
DpulILC-31167	SNAP_00042471
DpulILC-31169	fgenesh1_pg.C_scaffold_4279000001
DpulILC-31171	fgenesh1_pg.C_scaffold_428000001
DpulILC-31175	SNAP_00042474
DpulILC-31178	SNAP_00042476
DpulILC-31182	SNAP_00042478
